query_id,query_language,query,ground_truth_doc_ids,retrieved_doc_ids,sw_rate
1097199,en,how many eggs do does a woman have,"[""7433925""]","[""7273604"", ""7433925"", ""7992043"", ""7623591"", ""7433792"", ""7736285"", ""7809714"", ""7255867"", ""7210214"", ""6093010""]",
950016,en,when is daylight savings time for switzerland,"[""7754765""]","[""7754765"", ""7236525"", ""7410122"", ""256757"", ""7095708"", ""7964726"", ""7973805"", ""7236909"", ""7601337"", ""7204196""]",
337148,en,how old should your puppy be to get a rabies shot,"[""7389316""]","[""7389316"", ""7700487"", ""7974596"", ""7311939"", ""609254"", ""7076146"", ""7492935"", ""11527"", ""7187607"", ""7493757""]",
733241,en,what is considered attire,"[""1699500""]","[""7171569"", ""1699500"", ""7933515"", ""7421911"", ""7766841"", ""7857342"", ""7170449"", ""7647619"", ""7524219"", ""7856651""]",
576898,en,what are wars most commonly fought over,"[""7598385""]","[""7389537"", ""7234971"", ""7254097"", ""7721578"", ""7676511"", ""7214220"", ""7916578"", ""7742103"", ""3970387"", ""7243330""]",
617306,en,what deficiency produces white spot on nails,"[""7502930""]","[""7122052"", ""7502930"", ""7493514"", ""1903885"", ""7132199"", ""651395"", ""480677"", ""5006012"", ""7493507"", ""5200958""]",
1064470,en,why do eggs turn brown,"[""7728289""]","[""7728289"", ""7510610"", ""7357076"", ""7105534"", ""7332142"", ""7826584"", ""7399071"", ""7066915"", ""7196833"", ""7380886""]",
393696,en,in texas what requirements are needed to apply to become a broker,"[""7598745""]","[""7598745"", ""7934632"", ""7531298"", ""7341185"", ""7714548"", ""7645183"", ""7098122"", ""176136"", ""7155303"", ""7834912""]",
992193,en,who coined the concept survival of the fittest? charles darwin karl marx herbert spencer max weber,"[""7280593""]","[""7280593"", ""7217405"", ""7577963"", ""4772781"", ""7912439"", ""7276511"", ""7281962"", ""7704866"", ""7615958"", ""7155314""]",
829915,en,what is the marriage age in kansas with parental consent,"[""7787972""]","[""7787972"", ""6395661"", ""5898158"", ""7167740"", ""7358369"", ""3799029"", ""7077987"", ""7378072"", ""7900321"", ""7106774""]",
987767,en,who roy moore lost to,"[""7290624""]","[""7290624"", ""7591596"", ""7619078"", ""7138432"", ""7302021"", ""7445716"", ""7296899"", ""7580921"", ""7645327"", ""7283642""]",
299128,en,how many units of water per month,"[""6720313""]","[""6720313"", ""7073976"", ""7326865"", ""7776376"", ""7563235"", ""7376730"", ""7297131"", ""7485559"", ""1340397"", ""7994733""]",
814132,en,what is the daily sodium limit,"[""7951365""]","[""714998"", ""7951365"", ""7837801"", ""7647265"", ""7584607"", ""7187701"", ""1738230"", ""7567998"", ""7528795"", ""2304767""]",
874257,en,what literary device does the author use to describe johnny's mugging the outsiders,"[""7867405""]","[""7867405"", ""7907059"", ""7433620"", ""7695210"", ""7341001"", ""7889259"", ""7381023"", ""7935417"", ""7832158"", ""7822473""]",
868598,en,what kind of grades do you need to be a dental hygienist,"[""7743190""]","[""7360526"", ""7863564"", ""7360530"", ""7743190"", ""7944021"", ""7545801"", ""7688776"", ""6348579"", ""7901950"", ""7697136""]",
1071609,en,why is noise a problem,"[""7816796""]","[""7816796"", ""7286100"", ""7403659"", ""7747072"", ""7250048"", ""7325759"", ""1418283"", ""7262416"", ""7846533"", ""7478795""]",
663595,en,what genre is rob thomas,"[""7465375""]","[""7465375"", ""7733821"", ""7689707"", ""7899708"", ""7612172"", ""7845737"", ""7284690"", ""2813821"", ""7915665"", ""7812223""]",
1062203,en,why did brad pitt and angelina jolie divorce,"[""7569446""]","[""7569446"", ""7864039"", ""7946505"", ""7573749"", ""7339164"", ""7841583"", ""7859734"", ""7292589"", ""7292030"", ""7761845""]",
182644,en,examples of drug withdrawal symptoms,"[""7935405""]","[""7935405"", ""7615041"", ""7173651"", ""7486505"", ""7486503"", ""7333731"", ""7742389"", ""7299269"", ""4920146"", ""8000498""]",
931029,en,what's the average cucumber size,"[""7812195""]","[""7812195"", ""7926351"", ""7563950"", ""7277294"", ""7979967"", ""5264767"", ""7229668"", ""7836035"", ""7258092"", ""7583122""]",
924580,en,what whiskey is made of wheat,"[""7853738"", ""7853736""]","[""7853736"", ""7853738"", ""1676911"", ""7451198"", ""6666760"", ""7893642"", ""7109056"", ""7986348"", ""7459720"", ""7193901""]",
837702,en,what is the opposite of helium,"[""7799527""]","[""7799527"", ""644710"", ""7201584"", ""7135073"", ""7674924"", ""7753600"", ""7241709"", ""7710180"", ""2995657"", ""7236106""]",
1033156,en,what is the real name of master chief,"[""7212940""]","[""7078555"", ""7212940"", ""5397150"", ""1285360"", ""7293402"", ""7627968"", ""7604764"", ""7287029"", ""7231956"", ""7125373""]",
1079185,en,what happens when a corp dissolves and has debt?,"[""53048""]","[""53048"", ""3592709"", ""7229725"", ""7804150"", ""6417290"", ""7397256"", ""7211811"", ""7108043"", ""7139380"", ""3242324""]",
171534,en,does some car use air conditioner to help defroster,"[""7385189""]","[""7385189"", ""7211972"", ""7629794"", ""7091598"", ""7861305"", ""7492286"", ""7215725"", ""7256773"", ""7154781"", ""4785576""]",
838500,en,what is the part on your arm where they draw blood called,"[""4707882""]","[""4707882"", ""7273634"", ""7441402"", ""7855504"", ""6140452"", ""7105960"", ""7228534"", ""7222302"", ""538189"", ""7867233""]",
361285,en,how to get cat urine stain out of carpet,"[""7401706""]","[""7401706"", ""3675503"", ""7653673"", ""5026971"", ""8000759"", ""7801159"", ""7500634"", ""7933345"", ""7211336"", ""7860771""]",
1074603,en,why use videos for marketing and promotions,"[""7845422""]","[""7845422"", ""7461286"", ""613301"", ""7827847"", ""7333378"", ""7194094"", ""7716079"", ""7826615"", ""7388532"", ""7544522""]",
931783,en,what's the difference between self-image and self-concept,"[""7830900""]","[""7830900"", ""7164081"", ""7425382"", ""7649902"", ""7330386"", ""7497224"", ""7901200"", ""7447985"", ""7104622"", ""7165350""]",
1096025,en,how much does state pay nurses in md,"[""7541711""]","[""7541711"", ""6584729"", ""363604"", ""7658002"", ""7959134"", ""7463865"", ""7447492"", ""7986338"", ""1416712"", ""7825985""]",
1037612,en,what is the length of an armadillo,"[""7205573""]","[""7205573"", ""7461876"", ""7865163"", ""7334481"", ""3913650"", ""7195770"", ""7541207"", ""7601989"", ""7669136"", ""7136812""]",
1004565,en,when does the food and wine festival at epcot start,"[""7255591""]","[""7255591"", ""7375794"", ""7182313"", ""7813102"", ""7883957"", ""7257190"", ""7837047"", ""7950765"", ""7438426"", ""7180743""]",
630172,en,what does a ring on the middle finger mean?,"[""7469958""]","[""7469958"", ""7534457"", ""7473991"", ""7441402"", ""8005840"", ""7830330"", ""703196"", ""7562665"", ""4696351"", ""7490519""]",
650157,en,what does the expression you're a good egg,"[""7453899""]","[""7453899"", ""7196833"", ""7510610"", ""7105534"", ""7809714"", ""7104245"", ""7461753"", ""7303270"", ""7433925"", ""7319118""]",
1031761,en,what is the structure of a horsetail,"[""7215190""]","[""7215190"", ""7436902"", ""7155236"", ""7178887"", ""7909027"", ""7275572"", ""7572182"", ""7318986"", ""7134870"", ""7607904""]",
339855,en,how soon must an employee report an injury in michigan,"[""7359547""]","[""7359547"", ""3161368"", ""7399340"", ""7889577"", ""7877769"", ""2911180"", ""7716503"", ""7103214"", ""7342116"", ""7884186""]",
1006724,en,when did independence day in thailand,"[""7252753""]","[""7252753"", ""7253793"", ""6794229"", ""7095799"", ""67027"", ""7752461"", ""3644878"", ""4110699"", ""7803813"", ""7089413""]",
411367,en,is google blocked in china,"[""7633642""]","[""7633642"", ""7418884"", ""7846219"", ""7249466"", ""4889272"", ""7653402"", ""7282031"", ""7826732"", ""7156660"", ""7163245""]",
839488,en,what is the plural of kohlrabies,"[""7866009""]","[""7866009"", ""7181641"", ""7234427"", ""7079778"", ""7732066"", ""7101411"", ""7789885"", ""7107964"", ""7703749"", ""7677954""]",
1087202,en,what are symptoms of low blood s,"[""7103722""]","[""7103722"", ""1541418"", ""7273847"", ""7449503"", ""7798067"", ""5184014"", ""507491"", ""7498309"", ""7518992"", ""1738230""]",
1058513,en,what is class dojo used for,"[""7171329""]","[""7171329"", ""7743723"", ""7439924"", ""7145084"", ""7233203"", ""7912527"", ""7872590"", ""7658682"", ""7132930"", ""7674054""]",
1054949,en,what is friends of the library,"[""7177052""]","[""7177052"", ""7482587"", ""7466552"", ""7433180"", ""7799131"", ""7794580"", ""6910071"", ""7852802"", ""7362321"", ""7787203""]",
190380,en,foods to keep gums healthy,"[""5092256""]","[""5092256"", ""7490179"", ""7124035"", ""2445156"", ""7386869"", ""7471113"", ""7854545"", ""7697136"", ""7237870"", ""7411168""]",
739554,en,what is difference between understand and grasp,"[""7456010"", ""7044609""]","[""7044609"", ""7185490"", ""857325"", ""7939488"", ""7174697"", ""7711895"", ""7075801"", ""7929546"", ""7609998"", ""7943454""]",
1059812,en,whose face is on money,"[""7290835""]","[""7290835"", ""7843298"", ""7874763"", ""7769264"", ""7196698"", ""7930175"", ""468467"", ""7561090"", ""7171283"", ""7964304""]",
1071161,en,what is a long strategy in finance,"[""7157744""]","[""7157744"", ""7601275"", ""8001682"", ""7830190"", ""7228460"", ""7961816"", ""7522387"", ""7100389"", ""7657978"", ""7823965""]",
69065,en,can i get my my license plates with a driver permit,"[""7392067""]","[""7392067"", ""7097756"", ""7770548"", ""7773197"", ""1558710"", ""7408719"", ""7426638"", ""7132332"", ""7077855"", ""7822970""]",
831034,en,what is the meaning of fruit when referring to any flowering plant,"[""2077415""]","[""7662692"", ""2077415"", ""7564323"", ""7499186"", ""7167106"", ""7255023"", ""7099303"", ""7100183"", ""7501202"", ""7484648""]",
1002373,en,where was for your eyes only filmed?,"[""7747666""]","[""7747666"", ""2890756"", ""7815183"", ""7445896"", ""6541514"", ""7815180"", ""7724672"", ""7912657"", ""7272184"", ""7316175""]",
609707,en,what county is montello wi in,"[""7690114""]","[""7690114"", ""2208454"", ""7817457"", ""7091358"", ""7571704"", ""7608888"", ""7119125"", ""7930357"", ""7816568"", ""7117370""]",
393420,en,in history what is a sphere of influence,"[""7689572""]","[""7689572"", ""7287796"", ""7783985"", ""7090117"", ""7704866"", ""991142"", ""7089680"", ""7082559"", ""7686959"", ""717688""]",
1084596,en,what do you need for tags on car,"[""7126829""]","[""7126829"", ""7508018"", ""7132332"", ""7427327"", ""7549661"", ""7959460"", ""7490543"", ""7778314"", ""5911740"", ""7448437""]",
1041656,en,what is the definition of fellowship in financial aid,"[""7199394""]","[""7199394"", ""7466552"", ""7859593"", ""7724525"", ""7802155"", ""7152857"", ""7193960"", ""7594541"", ""7361133"", ""7142823""]",
1097283,en,how many days did king spend in jail for protesting in birmingham,"[""7426908""]","[""7426908"", ""7856053"", ""7267808"", ""1198367"", ""7870634"", ""7093592"", ""7760780"", ""2252799"", ""7497729"", ""3037266""]",
166528,en,does ftp use the appdata folder,"[""7373623""]","[""7373623"", ""7689875"", ""7491308"", ""7396514"", ""7517040"", ""7220703"", ""7108466"", ""7156990"", ""7507410"", ""7261836""]",
988720,en,who is the original singer for chicago,"[""7287922""]","[""7287922"", ""7910380"", ""7530140"", ""7470456"", ""7217920"", ""7952481"", ""7810969"", ""7845737"", ""7744019"", ""4439219""]",
1093928,en,is the iphone x waterproof or water resistant,"[""7711108""]","[""7711108"", ""7550534"", ""7388471"", ""7237767"", ""7966884"", ""7263791"", ""7198663"", ""7598635"", ""7826013"", ""7966881""]",
735175,en,what is cost and freight inco terms,"[""7522344""]","[""7522344"", ""7239467"", ""7141089"", ""7391075"", ""2116157"", ""7176679"", ""7674273"", ""7538782"", ""7305242"", ""7441725""]",
289276,en,how many milligrams of ritalin should an adult take,"[""7559170""]","[""7559170"", ""1006621"", ""8005631"", ""7772677"", ""7443875"", ""7567998"", ""7445506"", ""7942052"", ""7084753"", ""7771991""]",
1092946,en,benefits of beeswax and coconut oil candles,"[""7791376""]","[""7791376"", ""1733702"", ""7181127"", ""7702428"", ""7521477"", ""1240847"", ""7825287"", ""7228838"", ""7892349"", ""7318261""]",
988779,en,who is the leader of bahamas,"[""7287698""]","[""7612596"", ""7287698"", ""7376039"", ""6141957"", ""7078672"", ""7417793"", ""7502542"", ""7751014"", ""7194201"", ""7666813""]",
823310,en,what is the general function of vitamin c,"[""4092416""]","[""1374083"", ""4092416"", ""7955063"", ""7716397"", ""7076988"", ""7955062"", ""7457408"", ""7768495"", ""7584004"", ""7751031""]",
657264,en,what ended the gender discrimination,"[""1727593""]","[""635313"", ""7783732"", ""1727593"", ""7665730"", ""7588354"", ""4161720"", ""7666669"", ""6863431"", ""7766737"", ""7124792""]",
209713,en,how big will a chiweenie get,"[""7330021""]","[""7330021"", ""7334481"", ""7741773"", ""7578759"", ""7360261"", ""7298577"", ""7351513"", ""7594460"", ""2850054"", ""7625327""]",
1017537,en,what to do as a security guard when you're by yourself in a place,"[""7237531""]","[""7237531"", ""7368355"", ""7654313"", ""7457859"", ""7961757"", ""270891"", ""7901622"", ""7223077"", ""7659801"", ""7942458""]",
1101486,en,difference between network and server connectivity,"[""7830658""]","[""7830658"", ""7705895"", ""810035"", ""7211768"", ""7212558"", ""7221893"", ""7422289"", ""7309353"", ""1563923"", ""7636329""]",
1048297,en,cost of fret level and setup,"[""7187801""]","[""7187801"", ""7363404"", ""7386628"", ""7322149"", ""7859435"", ""7041358"", ""7199314"", ""4271776"", ""7202762"", ""7322948""]",
383469,en,how to train your dog to do tricks youtube,"[""7522587""]","[""7522587"", ""7071717"", ""7341578"", ""7929546"", ""7690560"", ""7633162"", ""7296633"", ""7686264"", ""7332031"", ""7124827""]",
1022253,en,which type of variable is manipulated by the researcher?,"[""7779110""]","[""896966"", ""7779110"", ""7340503"", ""7994378"", ""7297406"", ""2459114"", ""7249128"", ""1897354"", ""7658534"", ""7659246""]",
1010810,en,what year did kingpin come out,"[""7246941""]","[""7246941"", ""7824465"", ""7725783"", ""7533130"", ""7841397"", ""7255418"", ""7849238"", ""7161120"", ""7445896"", ""7260903""]",
994071,en,which legal case forced the university of maryland to admit an african american student to its law school?,"[""7275935""]","[""7275935"", ""7098048"", ""7895995"", ""7551392"", ""7087585"", ""7246746"", ""7148053"", ""3037266"", ""7929897"", ""7426908""]",
1041454,en,what is the definition of screenshot,"[""7199649""]","[""7199649"", ""7506157"", ""7901711"", ""7919955"", ""7881518"", ""7261836"", ""4883777"", ""7974156"", ""7969478"", ""7550998""]",
1003000,en,when was grenier field built in nh,"[""7258738""]","[""7258738"", ""7439881"", ""7268310"", ""7749434"", ""7880210"", ""7721666"", ""7409644"", ""7879164"", ""7886401"", ""7900354""]",
1097736,en,how long to get idaho refund after its been processed,"[""7391855""]","[""7391855"", ""4005338"", ""5542002"", ""7354468"", ""7594819"", ""7318237"", ""7901388"", ""2206887"", ""7465867"", ""3860357""]",
814021,en,what is the customer service number for amazon,"[""148297"", ""1787021""]","[""148297"", ""1787021"", ""4790280"", ""7275747"", ""7331293"", ""7663012"", ""7674518"", ""7139279"", ""7078691"", ""7790500""]",
382452,en,how to teach my children to organize their room,"[""7503201""]","[""7503201"", ""7251481"", ""7538425"", ""7189717"", ""7538426"", ""7288543"", ""7241481"", ""7801467"", ""7341578"", ""7353599""]",
1101968,en,why should you drink a cup of water for every cup of coffee,"[""7410755""]","[""7410755"", ""1616468"", ""7396071"", ""77985"", ""7461776"", ""7440310"", ""7376730"", ""7325989"", ""7232493"", ""1987259""]",
1096006,en,how much does uber make per year,"[""7543662""]","[""324034"", ""7543662"", ""7619863"", ""7904969"", ""7436325"", ""7220922"", ""5538481"", ""7916200"", ""7195490"", ""7618731""]",
380145,en,how to show source code for an oracle view,"[""7701732""]","[""7701732"", ""7741588"", ""7186564"", ""7984546"", ""7801020"", ""7327220"", ""7178222"", ""7776702"", ""7316766"", ""7174315""]",
1043615,en,what is the brightest star?,"[""7196980""]","[""7935393"", ""7935390"", ""4487969"", ""7196980"", ""7115248"", ""4984619"", ""7567652"", ""7802322"", ""7778501"", ""7451286""]",
234932,en,how happy retirees spend their time,"[""7077191"", ""7077188""]","[""7077188"", ""7077191"", ""2388250"", ""7125772"", ""7256779"", ""7104279"", ""1745803"", ""7309920"", ""7142650"", ""7221688""]",
887599,en,what pokemon can you catch in pokemon emerald,"[""7945986""]","[""7945986"", ""7230083"", ""7506860"", ""7871918"", ""2402791"", ""7747906"", ""7848684"", ""7822161"", ""7489781"", ""354750""]",
851380,en,what is the tiniest bug,"[""75420""]","[""75420"", ""7900265"", ""7516833"", ""7597758"", ""7809273"", ""7229801"", ""7682029"", ""1785543"", ""7168459"", ""7101687""]",
841973,en,what is the purpose of a knock sensor,"[""4757522""]","[""4757522"", ""7508761"", ""5816020"", ""7389973"", ""81598"", ""7091104"", ""7679539"", ""7614525"", ""2104685"", ""7205186""]",
1025268,en,what mansion was used in the beguiled?,"[""7225891""]","[""7225891"", ""7297956"", ""7535581"", ""7821770"", ""7815180"", ""7243788"", ""7239900"", ""7694677"", ""7260450"", ""7912657""]",
1047012,en,who played miss kitty in gunsmoke,"[""4783316""]","[""4783316"", ""7906424"", ""7284764"", ""7651998"", ""7866833"", ""7792499"", ""7604244"", ""7239171"", ""7971544"", ""7935844""]",
119952,en,define de minimis in law,"[""2001175""]","[""2001175"", ""7480931"", ""7840602"", ""7454143"", ""7173680"", ""7929494"", ""6057028"", ""7166365"", ""1491391"", ""7290198""]",
1017959,en,which president spent most time away from white house,"[""7729353""]","[""7729353"", ""7293681"", ""7804887"", ""7253325"", ""7453777"", ""7128986"", ""7744388"", ""7813911"", ""7543054"", ""704363""]",
894050,en,what should the oxygen level in your blood be?,"[""7949214""]","[""7949214"", ""7682293"", ""7767446"", ""7960384"", ""7848153"", ""299330"", ""7243228"", ""317550"", ""7268557"", ""7558173""]",
1093885,en,is the weekend considered a business day,"[""7713298""]","[""7713298"", ""3440388"", ""7236463"", ""1248180"", ""3347477"", ""7716503"", ""7830076"", ""7087971"", ""7492838"", ""4318651""]",
1016676,en,what town in kansas is home to boot hill,"[""7238811""]","[""7238811"", ""7212357"", ""7119453"", ""7553316"", ""7603991"", ""7088695"", ""7908259"", ""7118190"", ""7746532"", ""7908936""]",
1038180,en,what is the importance of active listening in communication,"[""7204691""]","[""7204691"", ""7370295"", ""7809228"", ""7659458"", ""7932508"", ""7997826"", ""7369892"", ""7216817"", ""7707546"", ""7168168""]",
746438,en,what is fasting before blood test,"[""7614909""]","[""7614909"", ""443957"", ""443952"", ""6227116"", ""7431452"", ""7415638"", ""7157629"", ""7365141"", ""2299612"", ""4478492""]",
817193,en,what is the difference between coaching and mentoring,"[""7972891"", ""7972893""]","[""7972891"", ""7972893"", ""7405394"", ""7322754"", ""8000337"", ""7590811"", ""7391152"", ""4548592"", ""2020679"", ""7262650""]",
431739,en,is yale a private university?,"[""2452077""]","[""2452077"", ""7888550"", ""7071774"", ""7350567"", ""3368477"", ""7915060"", ""7533440"", ""7264873"", ""7951260"", ""7109657""]",
695968,en,what is a primary plant tissue,"[""6182047""]","[""7478424"", ""7224101"", ""7779044"", ""7224094"", ""6182047"", ""7798040"", ""7273647"", ""7471989"", ""3117952"", ""7746844""]",
815243,en,what is the definition of my monologue,"[""2392352""]","[""2392352"", ""7785547"", ""1058894"", ""7581165"", ""7548050"", ""7409913"", ""7129309"", ""7321253"", ""7577170"", ""7987486""]",
299911,en,how many weeks of leave does an employer have to offer for maternity leave,"[""4101557""]","[""7928070"", ""4101557"", ""1248180"", ""7460955"", ""7326330"", ""7604187"", ""7716503"", ""499891"", ""7538938"", ""7069832""]",
1002148,en,when will foxconn begin manufacturing,"[""7260887""]","[""7260887"", ""7247235"", ""7631710"", ""4206748"", ""7492372"", ""7270508"", ""7781728"", ""7740414"", ""7877718"", ""7225365""]",
997676,en,where is the best place for a money plant?,"[""7269623""]","[""7269623"", ""7865538"", ""7369429"", ""7277294"", ""7611054"", ""7836529"", ""7068820"", ""7101687"", ""7865541"", ""7266960""]",
1077536,en,will i be able to get a job after college,"[""7868715""]","[""7868715"", ""7645101"", ""7635185"", ""7147262"", ""7124548"", ""7860885"", ""7233334"", ""7917269"", ""8004243"", ""5479866""]",
457950,en,most famous users on animal jam,"[""7516170""]","[""7516170"", ""7125270"", ""7924132"", ""7489781"", ""7403209"", ""7636844"", ""7828625"", ""7523020"", ""7287518"", ""7148217""]",
1071101,en,what is a low expense ratio for an etf,"[""7157808""]","[""7157808"", ""7047301"", ""7142823"", ""7173266"", ""7172263"", ""1570584"", ""7229725"", ""7167784"", ""7376654"", ""7453764""]",
829255,en,what is the main concept of the fifth amendment?,"[""7880502""]","[""7880502"", ""7144314"", ""1584950"", ""7272822"", ""2657978"", ""7272761"", ""7349246"", ""7272791"", ""4532234"", ""7764482""]",
900466,en,what tea is good for soothing.your throat,"[""7751577""]","[""7751577"", ""2234555"", ""7372627"", ""7666853"", ""7127554"", ""7278626"", ""7601583"", ""7728182"", ""7430481"", ""126823""]",
1087319,en,what are signs and symptoms of a concussion,"[""7102864""]","[""7102864"", ""2335830"", ""7145722"", ""1111560"", ""6464889"", ""7434763"", ""6578018"", ""4796753"", ""7684271"", ""7048321""]",
626695,en,what do you major in to be a counselor,"[""7573823""]","[""7573823"", ""7200796"", ""8000337"", ""7211278"", ""7536954"", ""6402024"", ""7318089"", ""2501983"", ""2020679"", ""3957337""]",
278920,en,how many casinos are there in canada,"[""7077601""]","[""7077601"", ""7903408"", ""7486777"", ""7185344"", ""7726195"", ""7301389"", ""3485313"", ""7944382"", ""7778860"", ""242856""]",
5526,en,Pittsburg Kansas region is located in which of the 11 physiographic regions,"[""7603991""]","[""7553316"", ""7603991"", ""7971100"", ""7876531"", ""7270131"", ""7439133"", ""7083628"", ""7889522"", ""7872237"", ""7900996""]",
927813,en,what year was hank aaron on the cover of sports illustrated,"[""7902311""]","[""7902311"", ""7289572"", ""7811159"", ""7519743"", ""7812373"", ""7185572"", ""7292504"", ""7932308"", ""7938607"", ""7419283""]",
1018177,en,which process is more efficient fermentation or respiration?,"[""1480397""]","[""1480397"", ""7936407"", ""7240172"", ""7188758"", ""1943020"", ""7595341"", ""6975555"", ""7979055"", ""7568605"", ""7616980""]",
1087143,en,what are the best steaks from a deer,"[""7104310""]","[""7104310"", ""7208312"", ""750334"", ""7622831"", ""7097135"", ""7635866"", ""7086125"", ""6669146"", ""7680049"", ""7208666""]",
292696,en,"how many people live and work in the bristol, pa area","[""7389698""]","[""7389698"", ""2891186"", ""7117266"", ""7200558"", ""7437156"", ""7119685"", ""7685266"", ""7194759"", ""883410"", ""7657814""]",
1002636,en,when was the book i am malala published,"[""7259638""]","[""7259638"", ""7615919"", ""7262932"", ""7190916"", ""7272917"", ""7577363"", ""7149785"", ""7204654"", ""7094670"", ""7853859""]",
986319,en,who was singing song pretty woman in the movie?,"[""7293277""]","[""7293277"", ""7824358"", ""7875835"", ""7286860"", ""7256163"", ""7284764"", ""7964304"", ""7291282"", ""7623838"", ""7869446""]",
575875,en,what are three physical changes that take place when a skeletal muscle contracts,"[""7705605""]","[""7705605"", ""2908438"", ""7486687"", ""7279164"", ""7522466"", ""7683174"", ""7990420"", ""3176369"", ""4731340"", ""7765540""]",
1051133,en,who sings i can make your hands clap,"[""7742373""]","[""7742373"", ""7153442"", ""7930167"", ""7291425"", ""7813296"", ""7879859"", ""7637066"", ""7740349"", ""7830233"", ""7357232""]",
1095469,en,how much square foot per child in a mn child care center,"[""7585034""]","[""7585034"", ""7481700"", ""1903553"", ""780574"", ""7987704"", ""7337960"", ""7975644"", ""7463059"", ""7166393"", ""7530140""]",
279229,en,how many chemicals has the fda banned in cosmetics in the us?,"[""7354184""]","[""7354184"", ""7130853"", ""7986761"", ""7266164"", ""7324215"", ""7933025"", ""7806825"", ""7186168"", ""7335152"", ""272502""]",
113206,en,cse top engineering colleges in hyderabad,"[""7437733""]","[""7437733"", ""7205636"", ""7682771"", ""7282616"", ""3087909"", ""7632880"", ""7248176"", ""7192866"", ""7264867"", ""7135881""]",
1023902,en,what number is kyrie irving on celtics,"[""7228036""]","[""7228036"", ""7852760"", ""7729272"", ""5530733"", ""7603777"", ""8006999"", ""7827574"", ""7720535"", ""7621520"", ""7224039""]",
634174,en,what does central idea mean in literature,"[""6271183""]","[""6271183"", ""7778543"", ""7763719"", ""7206258"", ""7385779"", ""7145129"", ""7204340"", ""7851058"", ""7865401"", ""7433620""]",
913070,en,what type of laptop is a lenovo,"[""7772024""]","[""7772024"", ""7611089"", ""7367366"", ""7173761"", ""7256398"", ""7235704"", ""7214060"", ""7219608"", ""7445245"", ""7983299""]",
615621,en,what crystallized american opinion at the beginning of world war i?,"[""7494558""]","[""7494558"", ""7146777"", ""4262837"", ""7554646"", ""3135995"", ""7982546"", ""7243330"", ""7232387"", ""3847797"", ""7122835""]",
273752,en,how long will pork chops last in fridge,"[""6177450""]","[""7386375"", ""6177450"", ""824559"", ""7324892"", ""6023361"", ""1099182"", ""6998191"", ""699578"", ""720161"", ""7378608""]",
773650,en,what is most abundant gas in the atmosphere,"[""7960664""]","[""7960664"", ""23162"", ""7674924"", ""1692450"", ""680323"", ""7986449"", ""7534241"", ""7414822"", ""7710180"", ""7935741""]",
