query_id,query_language,query,ground_truth_doc_ids,retrieved_doc_ids,sw_rate,ret_top1_lang
1000462,es-en,¿ Dónde se takes a cabo el aeróbico?,"[""7263327|en"", ""7263327|es"", ""7263327|zh""]","[""7263327|en"", ""7119390|es"", ""7263327|es"", ""7828466|en"", ""1480397|en"", ""7211833|es"", ""7828466|es"", ""1480397|es"", ""7828466|zh"", ""7119390|en""]",0.1428571428571429,en
1000495,es-en,"¿ Dónde está Yellowknife, Canada?","[""7734091|en"", ""7734091|es"", ""7734091|zh""]","[""7734091|es"", ""7734091|en"", ""7734091|zh"", ""7541382|es"", ""7510723|en"", ""7510723|es"", ""7541382|en"", ""7772721|zh"", ""7265121|es"", ""7510723|zh""]",0.25,es
1000528,es-en,definir : gluteal,"[""7263134|en"", ""7263134|es"", ""7263134|zh""]","[""7263134|en"", ""7263134|es"", ""7625641|en"", ""7797167|en"", ""7625641|es"", ""7372542|en"", ""7628671|en"", ""7185711|en"", ""7625641|zh"", ""7619788|en""]",0.5,en
1000555,es-en,donde tuvo lugar the battle de lex,"[""7263043|en"", ""7263043|es"", ""7263043|zh""]","[""7263043|en"", ""7263043|es"", ""7263043|zh"", ""3429513|es"", ""7958213|zh"", ""7934636|es"", ""7958213|es"", ""1798522|zh"", ""3429513|en"", ""7934636|en""]",0.2857142857142857,en
1000564,es-en,define : farfetch,"[""7262976|en"", ""7262976|es"", ""7262976|zh""]","[""7262976|en"", ""7262976|es"", ""7262976|zh"", ""7154644|zh"", ""7176091|en"", ""7176091|zh"", ""7425117|en"", ""7240406|en"", ""7240406|es"", ""7137090|es""]",0.5,en
1000568,es-en,donde malala give su discurso del prize nobel,"[""7262932|en"", ""7262932|es"", ""7262932|zh""]","[""7262932|en"", ""7262932|es"", ""7262932|zh"", ""7593504|en"", ""7209597|en"", ""7209597|es"", ""7593504|es"", ""2252799|es"", ""7593504|zh"", ""7214887|es""]",0.25,en
1000585,es-en,¿ Dónde se take las mandíbulas?,"[""7262837|en"", ""7262837|es"", ""7262837|zh""]","[""7765557|es"", ""7765557|en"", ""7363058|es"", ""7560789|es"", ""2816450|es"", ""7467143|es"", ""7103604|es"", ""7363058|zh"", ""7798867|en"", ""7208950|zh""]",0.19999999999999996,es
1000670,es-en,¿ Dónde obtuvo Chris hogan his undergrad degree?,"[""7262650|en"", ""7262650|es"", ""7262650|zh""]","[""7262650|es"", ""7262650|en"", ""7262650|zh"", ""7508637|es"", ""7508637|en"", ""7929951|es"", ""7904579|es"", ""7713156|en"", ""7904579|en"", ""7929951|en""]",0.4285714285714286,es
1000671,es-en,¿ Dónde está ubicado su páncreas en the body?,"[""7949238|en"", ""7949238|es"", ""7949238|zh""]","[""7949238|es"", ""7949238|en"", ""7188728|en"", ""7949238|zh"", ""7188728|es"", ""175596|en"", ""7262137|es"", ""7375416|zh"", ""3529255|zh"", ""480701|zh""]",0.25,es
1000678,es-en,¿ Dónde exploró captain James Cook?,"[""7262611|en"", ""7262611|es"", ""7262611|zh""]","[""7262611|es"", ""7262611|en"", ""7262611|zh"", ""3769822|en"", ""4366510|zh"", ""3769822|zh"", ""3769822|es"", ""4974648|zh"", ""4974648|en"", ""7474385|es""]",0.33333333333333337,es
1000679,es-en,definir : deadeye,"[""7262592|en"", ""7262592|es"", ""7262592|zh""]","[""7262592|es"", ""7262592|en"", ""7262592|zh"", ""7324620|es"", ""7577342|es"", ""7495635|es"", ""7512156|es"", ""7495635|en"", ""7512156|en"", ""7518802|en""]",0.6666666666666667,es
1000681,es-en,¿ De dónde obtuvo Barack Obama his education?,"[""7262574|en"", ""7262574|es"", ""7262574|zh"", ""7262575|en"", ""7262575|es"", ""7262575|zh""]","[""7262575|en"", ""7262575|es"", ""7262575|zh"", ""7262574|es"", ""7262574|en"", ""7854979|zh"", ""7262574|zh"", ""7593504|en"", ""7593504|es"", ""7807784|es""]",0.2857142857142857,en
1000697,es-en,¿ Dónde puedes ver launch de SpaceX?,"[""7262540|en"", ""7262540|es"", ""7262540|zh""]","[""7262540|en"", ""7262540|zh"", ""7262540|es"", ""7249235|es"", ""7293950|en"", ""7293950|es"", ""7814566|zh"", ""7249235|en"", ""7445896|es"", ""7449195|zh""]",0.2857142857142857,en
1000709,es-en,¿ Dónde se can get una muestra de soil de un estanque de farm analizado para determinar la alcalinidad en,"[""7262522|en"", ""7262522|es"", ""7262522|zh""]","[""7262522|es"", ""7262522|en"", ""7262522|zh"", ""7620582|en"", ""7620582|es"", ""7129589|es"", ""7129589|en"", ""7924615|en"", ""7924615|es"", ""7447458|es""]",0.21052631578947367,es
1000715,es-en,donde puedes encontrar cocoa,"[""7262482|en"", ""7262482|es"", ""7262482|zh""]","[""7262482|en"", ""7262482|es"", ""7124633|en"", ""7913785|es"", ""1733702|es"", ""7440781|es"", ""7749954|es"", ""7440779|es"", ""7913785|en"", ""7238426|es""]",0.25,en
1000718,es-en,define : amor cortés,"[""7262478|en"", ""7262478|es"", ""7262478|zh""]","[""7262478|es"", ""7733393|es"", ""7501712|zh"", ""7784934|es"", ""7262478|en"", ""7733393|zh"", ""7733393|en"", ""7784934|zh"", ""7784934|en"", ""7962269|es""]",0.33333333333333337,es
1000849,es-en,donde born leonardo,"[""7782982|en"", ""7782982|es"", ""7782982|zh""]","[""7782982|en"", ""7782982|zh"", ""7782982|es"", ""7815026|es"", ""7815026|en"", ""7624295|zh"", ""7815026|zh"", ""7624295|en"", ""7795009|zh"", ""7967448|zh""]",0.33333333333333337,en
1000875,es-en,definir : confidential,"[""7262309|en"", ""7262309|es"", ""7262309|zh""]","[""7262309|en"", ""7262309|es"", ""7262309|zh"", ""7687342|es"", ""7687342|zh"", ""7687342|en"", ""7577273|en"", ""7926990|zh"", ""7536684|es"", ""7823190|zh""]",0.5,en
1000961,es-en,donde o que son los bancos key,"[""7772721|en"", ""7772721|es"", ""7772721|zh""]","[""7772721|es"", ""7772721|en"", ""7772721|zh"", ""7427166|es"", ""7898494|es"", ""5582302|es"", ""7936514|es"", ""1454301|es"", ""7651129|en"", ""7898494|zh""]",0.1428571428571429,es
1001008,es-en,donde se siente pain de la ciática,"[""7791718|en"", ""7791718|es"", ""7791718|zh"", ""7791719|en"", ""7791719|es"", ""7791719|zh""]","[""7791718|es"", ""7791719|es"", ""7791719|en"", ""7985787|es"", ""88335|es"", ""7791718|en"", ""88335|en"", ""7985787|en"", ""4485434|es"", ""7791719|zh""]",0.25,es
1001059,es-en,¿ Dónde se almacenan triglycerides para las necesidades energéticas futuras?,"[""7262137|en"", ""7262137|es"", ""7262137|zh""]","[""7262137|en"", ""7262137|es"", ""7262137|zh"", ""7781959|en"", ""7781959|es"", ""7781959|zh"", ""7113831|en"", ""7144068|es"", ""7699364|zh"", ""634276|es""]",0.19999999999999996,en
1001108,es-en,donde the chromosomes se moving hacia los polos de la célula,"[""7870036|en"", ""7870036|es"", ""7870036|zh""]","[""7870036|es"", ""7870036|en"", ""2196128|en"", ""2196128|es"", ""7870036|zh"", ""7534069|es"", ""7534069|en"", ""7134979|en"", ""7510840|es"", ""7863483|es""]",0.2727272727272727,es
100119,es-en,cortana de donde viene gouda cheese.,"[""7300657|en"", ""7300657|es"", ""7300657|zh""]","[""7300657|en"", ""7300657|es"", ""7300657|zh"", ""7849522|zh"", ""7442986|en"", ""6086617|es"", ""7459718|es"", ""2924518|en"", ""1359287|es"", ""7849522|en""]",0.2857142857142857,en
1001329,es-en,donde eat caro en londres,"[""7871089|en"", ""7871089|es"", ""7871089|zh""]","[""7871089|en"", ""7871089|es"", ""7871089|zh"", ""7750740|es"", ""7750740|zh"", ""7750740|en"", ""7886664|zh"", ""7886664|es"", ""7348911|zh"", ""7886664|en""]",0.19999999999999996,en
1001367,es-en,donde find polvo acrílico,"[""7913884|en"", ""7913884|es"", ""7913884|zh""]","[""7913884|es"", ""7931445|en"", ""7931445|es"", ""697423|es"", ""7913884|en"", ""7265192|es"", ""7445055|es"", ""7445055|en"", ""7817803|es"", ""7427920|zh""]",0.25,es
1001397,es-en,definir : barrage,"[""7261899|en"", ""7261899|es"", ""7261899|zh""]","[""7261899|en"", ""7155575|zh"", ""7247547|zh"", ""7232537|es"", ""7653367|en"", ""7653367|es"", ""7792955|zh"", ""7232537|en"", ""7487314|es"", ""7487314|zh""]",0.5,en
1001438,es-en,donde encontrar golden trout,"[""7886545|en"", ""7886545|es"", ""7886545|zh""]","[""7886545|en"", ""7223303|zh"", ""7223303|en"", ""7886545|es"", ""7223303|es"", ""7737065|en"", ""7886545|zh"", ""7879181|zh"", ""7563792|en"", ""7644956|zh""]",0.5,en
1001443,es-en,define : fianza,"[""7261869|en"", ""7261869|es"", ""7261869|zh""]","[""7261869|es"", ""7211811|es"", ""7423417|es"", ""7176091|en"", ""7176091|zh"", ""1896608|en"", ""1896608|zh"", ""7172447|zh"", ""7668437|es"", ""7903969|es""]",0.5,es
1001470,es-en,donde find lobelia salvaje,"[""7789885|en"", ""7789885|es"", ""7789885|zh""]","[""7523861|es"", ""7454812|es"", ""7263359|zh"", ""7523861|en"", ""7824852|es"", ""7263359|en"", ""7523861|zh"", ""3548378|es"", ""7580754|es"", ""7678214|zh""]",0.25,es
1001483,es-en,donde encontrar orcs skyrim,"[""7830872|en"", ""7830872|es"", ""7830872|zh""]","[""7830872|en"", ""7830872|es"", ""7707923|en"", ""7707923|zh"", ""7707923|es"", ""7090664|en"", ""7090664|es"", ""7270450|zh"", ""7848684|zh"", ""7090664|zh""]",0.25,en
1001485,es-en,donde se are stored las instantáneas,"[""7261836|en"", ""7261836|es"", ""7261836|zh""]","[""7261836|es"", ""7261836|en"", ""7261836|zh"", ""7795377|es"", ""7470363|en"", ""7470363|zh"", ""7240750|zh"", ""7240750|en"", ""7470363|es"", ""7133923|zh""]",0.19999999999999996,es
1001553,es-en,dónde find la posada de la puerta de la noche en skyrim,"[""7889359|en"", ""7889359|es"", ""7889359|zh""]","[""7889359|es"", ""7889359|en"", ""7889359|zh"", ""7196028|zh"", ""4984619|es"", ""7196980|en"", ""4984619|en"", ""7262540|zh"", ""7103232|zh"", ""7196980|es""]",0.08333333333333337,es
1001585,es-en,donde find hojas de laurel enteras,"[""7829476|en"", ""7829476|es"", ""7829476|zh""]","[""7829476|es"", ""7829476|en"", ""7465250|en"", ""7909574|en"", ""7829476|zh"", ""7183615|zh"", ""7440939|zh"", ""7676501|en"", ""7295767|en"", ""7909574|es""]",0.16666666666666663,es
1001614,es-en,¿ Dónde se made los hot dogs de Nathan?,"[""7261688|en"", ""7261688|es"", ""7261688|zh""]","[""7261688|en"", ""7261688|zh"", ""7261688|es"", ""7321874|en"", ""7321874|es"", ""824559|es"", ""1580084|es"", ""668392|es"", ""7639410|en"", ""7849522|zh""]",0.125,en
1001754,es-en,donde se almacenan sequences de task mdt,"[""7261645|en"", ""7261645|es"", ""7261645|zh""]","[""7261645|en"", ""7261645|zh"", ""7261645|es"", ""7261836|en"", ""7261836|es"", ""7795377|es"", ""7396514|zh"", ""7795377|zh"", ""7261836|zh"", ""7701732|zh""]",0.375,en
1001774,es-en,dónde firmar un título cuando vende your car,"[""7959460|en"", ""7959460|es"", ""7959460|zh""]","[""7959460|es"", ""7959460|en"", ""7959460|zh"", ""7671936|zh"", ""7661963|es"", ""7661963|en"", ""7715798|zh"", ""7671936|en"", ""7715798|en"", ""7661963|zh""]",0.25,es
1001867,es-en,define : allo,"[""7261535|en"", ""7261535|es"", ""7261535|zh""]","[""7261535|en"", ""7016640|es"", ""7822644|zh"", ""7512908|es"", ""7182356|zh"", ""7232021|es"", ""3369732|en"", ""7273234|en"", ""2158081|en"", ""3369732|zh""]",0.5,en
1001903,es-en,definir : ( cancelling ),"[""7261459|en"", ""7261459|es"", ""7261459|zh""]","[""7261459|es"", ""7261459|zh"", ""7261459|en"", ""7254843|en"", ""5283593|zh"", ""5283593|es"", ""6166672|zh"", ""6166672|es"", ""7912995|en"", ""7912995|es""]",0.5,es
1001904,es-en,¿ Dónde están located las plantas de energía de Duke Energy?,"[""7261449|en"", ""7261449|es"", ""7261449|zh""]","[""7261449|en"", ""7261449|es"", ""7361079|es"", ""7261449|zh"", ""7087940|es"", ""7361079|en"", ""7087940|zh"", ""7407512|es"", ""7940491|en"", ""7117874|es""]",0.09999999999999998,en
1001929,es-en,¿ Dónde se encuentran los montículos de axon?,"[""4202492|en"", ""4202492|es"", ""4202492|zh""]","[""4202492|es"", ""4202492|en"", ""7116883|zh"", ""7979931|es"", ""7234247|es"", ""7979931|en"", ""7848684|en"", ""1483179|es"", ""7490543|es"", ""7911995|es""]",0.1428571428571429,es
1001997,es-en,when are civil engineer que haces,"[""7261245|en"", ""7261245|es"", ""7261245|zh""]","[""7261245|en"", ""7261245|es"", ""7314595|en"", ""7782410|en"", ""7378554|en"", ""7314595|es"", ""7600559|en"", ""7782410|es"", ""7248176|en"", ""7261245|zh""]",0.5,en
1002022,es-en,define zarf,"[""7261129|en"", ""7261129|es"", ""7261129|zh""]","[""7261129|zh"", ""7261129|es"", ""7261129|en"", ""7137090|es"", ""7351573|zh"", ""7351573|es"", ""7155575|en"", ""7351573|en"", ""7306816|zh"", ""7800276|es""]",0.5,zh
1002140,es-en,¿ Cuándo recibiré my refund irs?,"[""4005338|en"", ""4005338|es"", ""4005338|zh""]","[""7901388|en"", ""3860357|en"", ""3844092|en"", ""7359458|en"", ""7901388|zh"", ""3860357|zh"", ""7391855|en"", ""2206887|en"", ""7391855|es"", ""7901388|es""]",0.5,en
1002146,es-en,¿ Cuándo se lanzará gambit?,"[""7260903|en"", ""7260903|es"", ""7260903|zh""]","[""7260903|en"", ""7260903|zh"", ""7260903|es"", ""7262540|es"", ""7262540|zh"", ""7262540|en"", ""7803318|zh"", ""7259260|es"", ""7887706|zh"", ""7254922|es""]",0.4,en
1002148,es-en,¿ Cuándo comenzará Foxconn a manufacturing?,"[""7260887|en"", ""7260887|es"", ""7260887|zh""]","[""7260887|en"", ""7260887|es"", ""7260887|zh"", ""7260852|en"", ""7280457|es"", ""7260903|es"", ""7968067|zh"", ""7280457|zh"", ""7260903|zh"", ""7787846|zh""]",0.19999999999999996,en
1002169,es-en,¿ Cuándo se will supercharged Fast & Furious en Universal Open?,"[""7260852|en"", ""7260852|es"", ""7260852|zh""]","[""7260852|en"", ""7260852|es"", ""7260852|zh"", ""7619863|en"", ""7619863|zh"", ""7619863|es"", ""7968067|en"", ""7138875|es"", ""7262540|es"", ""7968067|zh""]",0.125,en
1002184,es-en,¿ Cuándo se built los pianos mariposa wurlitzer?,"[""7260775|en"", ""7260775|es"", ""7260775|zh""]","[""7260775|es"", ""7260775|en"", ""7260775|zh"", ""7292790|en"", ""7292790|es"", ""7106344|en"", ""7308778|es"", ""7642166|en"", ""7791821|es"", ""7545900|zh""]",0.1428571428571429,es
1002190,es-en,¿ Dónde estaba stadium Connie Mack?,"[""7749434|en"", ""7749434|es"", ""7749434|zh""]","[""7749434|es"", ""7749434|en"", ""7821862|es"", ""7821862|en"", ""7749434|zh"", ""7606631|es"", ""7509891|zh"", ""7509891|en"", ""7509891|es"", ""7606631|en""]",0.33333333333333337,es
1002216,es-en,donde born daniel radcliffe,"[""7913227|en"", ""7913227|es"", ""7913227|zh""]","[""7913227|en"", ""7913227|es"", ""7913227|zh"", ""7147522|en"", ""7247907|en"", ""7247907|zh"", ""7247907|es"", ""7907622|en"", ""7782982|zh"", ""7147522|es""]",0.25,en
1002225,es-en,¿ Cuándo se were disneyland discontinued los dólares de Disneyland?,"[""7260682|en"", ""7260682|es"", ""7260682|zh""]","[""7260682|es"", ""7260682|en"", ""7260682|zh"", ""7831044|es"", ""7909732|zh"", ""7909732|es"", ""7909732|en"", ""7397218|en"", ""468467|es"", ""7397218|es""]",0.1428571428571429,es
1002325,es-en,cuando fue retorcido released,"[""7260471|en"", ""7260471|es"", ""7260471|zh""]","[""7286860|zh"", ""7455132|en"", ""7606902|en"", ""5816020|es"", ""7769252|zh"", ""7894792|es"", ""7260471|zh"", ""7103609|es"", ""7606902|es"", ""7455132|es""]",0.25,zh
1002345,es-en,cuando estaba tocando la casa en street mango publicó,"[""7260450|en"", ""7260450|es"", ""7260450|zh""]","[""7260450|es"", ""8003474|zh"", ""7870634|es"", ""7870634|en"", ""7260450|en"", ""7923778|en"", ""7923778|es"", ""7292790|es"", ""7923778|zh"", ""7425505|zh""]",0.19999999999999996,es
1002373,es-en,¿ Dónde fue para tus ojos solo filmed?,"[""7747666|en"", ""7747666|es"", ""7747666|zh""]","[""7747666|en"", ""7747666|es"", ""7747666|zh"", ""7247711|zh"", ""7225891|zh"", ""3176369|zh"", ""7262837|es"", ""7247711|en"", ""7572500|en"", ""7572500|es""]",0.1428571428571429,en
1002387,es-en,¿ Dónde estaba battle de Fort Washington?,"[""7754487|en"", ""7754487|es"", ""7754487|zh""]","[""7754487|es"", ""7754487|en"", ""7754487|zh"", ""7958213|es"", ""7554646|es"", ""7927019|es"", ""7927019|en"", ""7263043|es"", ""7816825|es"", ""3999090|es""]",0.2857142857142857,es
1002393,es-en,when was the war entre estados unidos y mexico,"[""3429513|en"", ""3429513|es"", ""3429513|zh""]","[""3429513|es"", ""3429513|en"", ""3429513|zh"", ""4500378|en"", ""4500378|es"", ""4500378|zh"", ""960180|zh"", ""7288712|zh"", ""7593959|es"", ""960180|es""]",0.4444444444444444,es
1002402,es-en,cuando fue lanzada the song hey jude y por que banda,"[""7260338|en"", ""7260338|es"", ""7260338|zh"", ""7260342|en"", ""7260342|es"", ""7260342|zh""]","[""7260338|en"", ""7260338|es"", ""7260338|zh"", ""7260342|en"", ""7260342|zh"", ""7260342|es"", ""7281202|es"", ""7281202|en"", ""7281202|zh"", ""7719869|zh""]",0.18181818181818177,en
1002436,es-en,¿ cuándo se estrenó the movie de shazam? dfqewfwefwefwefwewewefwefwwefwefwefwefwefwefwefwefwefwefwefef,"[""7260301|en"", ""7260301|es"", ""7260301|zh""]","[""7260301|es"", ""7260301|en"", ""7279711|es"", ""7279711|en"", ""4000917|es"", ""4000917|en"", ""7316175|zh"", ""7501447|zh"", ""7727630|es"", ""7548290|zh""]",0.25,es
1002437,es-en,donde born giles corey,"[""7799663|en"", ""7799663|es"", ""7799663|zh""]","[""7799663|es"", ""7799663|en"", ""7799663|zh"", ""7902061|zh"", ""7626389|en"", ""7902061|es"", ""7852772|es"", ""7643271|es"", ""7902061|en"", ""7852772|en""]",0.25,es
1002495,es-en,definir vancomycin,"[""7260093|en"", ""7260093|es"", ""7260093|zh""]","[""7260093|en"", ""7260093|es"", ""7665522|en"", ""7088568|es"", ""7250556|zh"", ""7716397|en"", ""7716397|zh"", ""7596756|en"", ""7716397|es"", ""7612500|en""]",0.5,en
1002506,es-en,cuando se fundaron los testigos de jehovah,"[""7260033|en"", ""7260033|es"", ""7260033|zh""]","[""7260033|es"", ""7260033|en"", ""7260033|zh"", ""7944662|zh"", ""7944662|en"", ""7944662|es"", ""7866588|es"", ""7702111|es"", ""7292992|zh"", ""3769822|es""]",0.1428571428571429,es
1002517,es-en,¿ Cuándo se was discontinued la moneda de medio centavo?,"[""7259987|en"", ""7259987|es"", ""7259987|zh""]","[""7259987|es"", ""7259987|en"", ""7259987|zh"", ""7260682|en"", ""7260682|es"", ""7260682|zh"", ""7831820|es"", ""7874763|es"", ""7803011|en"", ""7803011|es""]",0.125,es
1002543,es-en,¿ Cuándo se jugó the first official game de hockey?,"[""7259931|en"", ""7259931|es"", ""7259931|zh""]","[""7259931|en"", ""7259931|es"", ""7259931|zh"", ""7907858|es"", ""7355643|en"", ""7977787|zh"", ""7355643|es"", ""7977787|en"", ""7501948|en"", ""7907858|en""]",0.4444444444444444,en
1002545,es-en,¿ Cuándo se lanzó the first game de FIFA?,"[""7259912|en"", ""7259912|es"", ""7259912|zh""]","[""7259912|es"", ""7259912|en"", ""7259912|zh"", ""7233674|es"", ""7233674|zh"", ""7837686|zh"", ""7424319|zh"", ""7803318|en"", ""7812922|es"", ""7803318|zh""]",0.375,es
1002554,es-en,definir sin uncut?,"[""7259880|en"", ""7259880|es"", ""7259880|zh""]","[""7259880|en"", ""7259880|es"", ""7259880|zh"", ""7129497|es"", ""7303220|zh"", ""7270310|es"", ""5283593|en"", ""7162223|zh"", ""7144237|en"", ""7270310|en""]",0.33333333333333337,en
1002568,es-en,when was the first dossier,"[""7259868|en"", ""7259868|es"", ""7259868|zh""]","[""7073236|en"", ""7259868|en"", ""7073236|zh"", ""5029589|es"", ""5029589|en"", ""7632031|zh"", ""7239527|es"", ""7689272|en"", ""8000957|zh"", ""7239527|zh""]",1.0,en
1002605,es-en,¿ Cuándo se built el palacio de courthouse en Lyons NY?,"[""7259749|en"", ""7259749|es"", ""7259749|zh""]","[""7259749|es"", ""7259749|en"", ""7259749|zh"", ""5947499|es"", ""7370532|en"", ""7117100|es"", ""7370532|es"", ""7073236|zh"", ""7117100|en"", ""5947499|en""]",0.19999999999999996,es
1002606,es-en,¿ Cuándo se creó la ley de budget reconciliation ómnibus consolidated ( cobra )?,"[""7259727|en"", ""7259727|es"", ""7259727|zh""]","[""7259727|es"", ""7259727|en"", ""7761411|en"", ""7425117|zh"", ""7761411|es"", ""7761411|zh"", ""7286081|es"", ""2524721|zh"", ""7286081|zh"", ""7153684|es""]",0.2727272727272727,es
1002632,es-en,donde was buried jane austen,"[""7794313|en"", ""7794313|es"", ""7794313|zh""]","[""7794313|es"", ""7794313|en"", ""7794313|zh"", ""7257320|es"", ""7257320|en"", ""7298537|zh"", ""7298537|es"", ""7760780|en"", ""7381299|es"", ""7760780|es""]",0.4,es
1002636,es-en,cuando was published el libro soy malala,"[""7259638|en"", ""7259638|es"", ""7259638|zh""]","[""7259638|en"", ""7259638|es"", ""7259638|zh"", ""7214887|es"", ""7080649|zh"", ""7214887|zh"", ""7815169|zh"", ""7658956|zh"", ""2244955|zh"", ""7214887|en""]",0.2857142857142857,en
1002644,es-en,¿ Cuándo se incorporó the state fair de alaska?,"[""7259598|en"", ""7259598|es"", ""7259598|zh""]","[""7259598|en"", ""7259598|zh"", ""7259598|es"", ""7493329|es"", ""7493329|en"", ""7278190|es"", ""7644583|es"", ""7644583|en"", ""7546064|es"", ""7278190|en""]",0.375,en
1002645,es-en,define ajustes,"[""7259583|en"", ""7259583|es"", ""7259583|zh""]","[""7259583|zh"", ""7259583|es"", ""905234|es"", ""7259583|en"", ""4077088|zh"", ""4077088|en"", ""7417368|en"", ""2943832|es"", ""7417368|zh"", ""905234|en""]",0.5,zh
1002648,es-en,¿ Cuándo se built el puente del paso de ágata?,"[""7259556|en"", ""7259556|es"", ""7259556|zh""]","[""7259556|es"", ""7259556|en"", ""7665930|zh"", ""7179676|zh"", ""7665930|en"", ""7097061|zh"", ""7665930|es"", ""7196722|zh"", ""7939551|zh"", ""7097061|es""]",0.11111111111111116,es
1002650,es-en,cuando nació the actress joyce dewitt,"[""7259526|en"", ""7259526|es"", ""7259526|zh""]","[""7259526|zh"", ""7259526|es"", ""7259526|en"", ""7383399|es"", ""7367005|zh"", ""7383399|zh"", ""7383399|en"", ""7946480|zh"", ""7490735|zh"", ""7946480|es""]",0.33333333333333337,zh
1002653,es-en,cuando se incorporated tesla,"[""7259495|en"", ""7259495|es"", ""7259495|zh""]","[""7259495|es"", ""7259495|en"", ""7259495|zh"", ""7821669|es"", ""7821669|en"", ""7571988|zh"", ""7821669|zh"", ""7571988|es"", ""7567576|es"", ""7259727|es""]",0.25,es
1002700,es-en,define ttp,"[""7085279|en"", ""7085279|es"", ""7085279|zh""]","[""7085279|en"", ""7085279|zh"", ""7145062|zh"", ""7145062|es"", ""7794153|en"", ""7085279|es"", ""7550961|zh"", ""7550961|es"", ""7145062|en"", ""7794153|zh""]",0.5,en
1002710,es-en,define trocaico,"[""7259359|en"", ""7259359|es"", ""7259359|zh""]","[""7162574|es"", ""7497486|es"", ""7084271|en"", ""7451821|es"", ""7257315|en"", ""576104|en"", ""7234660|en"", ""7257315|zh"", ""7920911|es"", ""7209225|es""]",0.5,es
