query_id,query_language,query,ground_truth_doc_ids,retrieved_doc_ids,sw_rate,ret_top1_lang
1000422,zh-es,纽约州怀condado在哪里,"[""7930357|en"", ""7930357|es"", ""7930357|zh""]","[""7930357|zh"", ""7930357|es"", ""7893851|en"", ""7857215|zh"", ""7120979|en"", ""201255|zh"", ""7893851|zh"", ""201255|en"", ""7120979|zh"", ""201255|es""]",0.4,zh
1000459,zh-es,黑寡妇arañas生活在美国的什么地方？,"[""7263355|en"", ""7263355|es"", ""7263355|zh"", ""7263359|en"", ""7263359|es"", ""7263359|zh""]","[""7263359|es"", ""7578709|es"", ""7263359|zh"", ""7263355|es"", ""7263359|en"", ""7578709|zh"", ""7257320|zh"", ""7578709|en"", ""7263355|zh"", ""7263355|en""]",0.125,es
1000462,zh-es,有氧运动在哪里se lleva cabo,"[""7263327|en"", ""7263327|es"", ""7263327|zh""]","[""7119390|zh"", ""7314821|zh"", ""7263327|en"", ""7314821|es"", ""7263327|zh"", ""7314821|en"", ""7828466|zh"", ""7828466|en"", ""1520189|zh"", ""6022168|zh""]",0.19999999999999996,zh
1000495,zh-es,yellowknife Canadá 在哪里,"[""7734091|en"", ""7734091|es"", ""7734091|zh""]","[""7734091|es"", ""7734091|en"", ""7734091|zh"", ""7541382|es"", ""7541382|zh"", ""7541382|en"", ""7077601|es"", ""7276446|en"", ""7276446|es"", ""7270460|en""]",0.6,es
1000528,zh-es,定义： glúteo,"[""7263134|en"", ""7263134|es"", ""7263134|zh""]","[""7263134|es"", ""7263134|en"", ""7185711|en"", ""7263134|zh"", ""7797167|en"", ""175596|es"", ""7372542|en"", ""7415685|es"", ""7246440|es"", ""7625641|en""]",0.5,es
1000555,zh-es,batalla lex在哪里,"[""7263043|en"", ""7263043|es"", ""7263043|zh""]","[""7270789|en"", ""7263043|en"", ""7270780|en"", ""7263043|es"", ""7958213|es"", ""7423938|zh"", ""7116760|zh"", ""3429513|es"", ""7750179|zh"", ""7572669|zh""]",0.5,en
1000564,zh-es,definir ： farfetch,"[""7262976|en"", ""7262976|es"", ""7262976|zh""]","[""7262976|en"", ""7262976|es"", ""7262976|zh"", ""7154644|zh"", ""7425117|en"", ""7739121|zh"", ""7739121|en"", ""7176091|zh"", ""7176091|en"", ""7330048|zh""]",0.5,en
1000568,zh-es,马拉拉在哪里dio她的诺贝尔奖演讲,"[""7262932|en"", ""7262932|es"", ""7262932|zh""]","[""7262932|zh"", ""7262932|es"", ""7262932|en"", ""7272917|es"", ""7272917|en"", ""2252799|en"", ""7593504|zh"", ""2252799|es"", ""7259638|zh"", ""7523462|zh""]",0.11111111111111116,zh
1000585,zh-es,mandíbulas发生在哪里,"[""7262837|en"", ""7262837|es"", ""7262837|zh""]","[""7765557|es"", ""7765557|en"", ""7363058|es"", ""7560789|es"", ""2816450|es"", ""695187|es"", ""7738625|es"", ""695187|zh"", ""7363058|zh"", ""4502700|en""]",0.25,es
1000670,zh-es,克里斯·霍根 (chris hogan ) 的título universitario是从哪里获得的,"[""7262650|en"", ""7262650|es"", ""7262650|zh""]","[""7262650|zh"", ""7262650|es"", ""7262650|en"", ""7997696|zh"", ""7288020|es"", ""7364562|zh"", ""7508637|es"", ""7364562|es"", ""7364562|en"", ""7164681|zh""]",0.18181818181818177,zh
1000671,zh-es,你的páncreas在身体的哪个位置,"[""7949238|en"", ""7949238|es"", ""7949238|zh""]","[""7949238|es"", ""7949238|en"", ""7949238|zh"", ""175596|en"", ""7188728|en"", ""175596|es"", ""7188728|es"", ""480701|zh"", ""7991454|en"", ""3529255|zh""]",0.125,es
1000678,zh-es,詹姆斯库克船长去哪里exploró 了？,"[""7262611|en"", ""7262611|es"", ""7262611|zh""]","[""7262611|zh"", ""7262611|es"", ""7262611|en"", ""3769822|en"", ""4366510|zh"", ""3769822|zh"", ""7907487|en"", ""7907487|zh"", ""3769822|es"", ""7907487|es""]",0.1428571428571429,zh
1000679,zh-es,definir ：死眼,"[""7262592|en"", ""7262592|es"", ""7262592|zh""]","[""7809143|zh"", ""7658037|es"", ""7968952|zh"", ""7658037|zh"", ""7809143|es"", ""7135418|zh"", ""7809143|en"", ""7245910|es"", ""7968952|es"", ""2980693|zh""]",0.5,zh
1000681,zh-es,巴拉克奥巴马是从哪里接受educación的,"[""7262574|en"", ""7262574|es"", ""7262574|zh"", ""7262575|en"", ""7262575|es"", ""7262575|zh""]","[""7262575|zh"", ""7262575|en"", ""7262575|es"", ""7262574|zh"", ""7262574|en"", ""7262574|es"", ""7295827|en"", ""7295827|es"", ""7807784|zh"", ""7593504|zh""]",0.1428571428571429,zh
1000697,zh-es,你在哪里可以看spaceX发射,"[""7262540|en"", ""7262540|es"", ""7262540|zh""]","[""7262540|zh"", ""7262540|en"", ""7262540|es"", ""7249235|es"", ""7459245|es"", ""7459250|en"", ""7249235|en"", ""7459245|en"", ""7249235|zh"", ""7494770|zh""]",0.1428571428571429,zh
1000709,zh-es,你在哪里可以从estanque granja中获取土壤样本进行碱度测试,"[""7262522|en"", ""7262522|es"", ""7262522|zh""]","[""7262522|zh"", ""7262522|es"", ""7262522|en"", ""7086208|zh"", ""7924615|zh"", ""7854069|zh"", ""7620582|zh"", ""7610341|zh"", ""7685711|es"", ""7084792|zh""]",0.1428571428571429,zh
1000715,zh-es,你在哪里可以encontrar可可,"[""7262482|en"", ""7262482|es"", ""7262482|zh""]","[""7396564|zh"", ""7913785|en"", ""7262482|zh"", ""7840860|en"", ""7913785|zh"", ""7840860|es"", ""7913785|es"", ""7238426|en"", ""7396564|en"", ""7823940|es""]",0.16666666666666663,zh
1000718,zh-es,definir ：宫廷爱情,"[""7262478|en"", ""7262478|es"", ""7262478|zh""]","[""7262478|zh"", ""7262478|en"", ""7262478|es"", ""7733393|en"", ""7733393|zh"", ""7254546|zh"", ""7733393|es"", ""7389449|es"", ""7389449|zh"", ""7501712|es""]",0.33333333333333337,zh
1000849,zh-es,leonardo出生的地方,"[""7782982|en"", ""7782982|es"", ""7782982|zh""]","[""7782982|en"", ""7782982|zh"", ""7782982|es"", ""7624295|zh"", ""7815026|es"", ""7815026|en"", ""7612181|zh"", ""7537211|zh"", ""7624295|en"", ""7624295|es""]",0.25,en
1000875,zh-es,definir ：保密,"[""7262309|en"", ""7262309|es"", ""7262309|zh""]","[""7262309|zh"", ""7262309|en"", ""7262309|es"", ""7687342|zh"", ""7687342|es"", ""7199358|en"", ""7687342|en"", ""7698193|zh"", ""7698193|es"", ""7119756|zh""]",0.5,zh
1000961,zh-es,哪里或什么是主要bancos,"[""7772721|en"", ""7772721|es"", ""7772721|zh""]","[""7427166|es"", ""5582302|es"", ""7654932|es"", ""7651129|en"", ""7544274|es"", ""7281532|es"", ""7087971|zh"", ""7200386|es"", ""7651129|es"", ""7281532|zh""]",0.16666666666666663,es
1001008,zh-es,感觉坐dolor ciática的地方,"[""7791718|en"", ""7791718|es"", ""7791718|zh"", ""7791719|en"", ""7791719|es"", ""7791719|zh""]","[""7791718|es"", ""88335|es"", ""7791719|es"", ""7791719|zh"", ""5293044|es"", ""7985787|es"", ""7791719|en"", ""7791718|en"", ""4485434|es"", ""7048321|es""]",0.4,es
1001059,zh-es,甘油三酯储存在哪里以满足未来的necesidades energéticas,"[""7262137|en"", ""7262137|es"", ""7262137|zh""]","[""7262137|zh"", ""7262137|en"", ""7262137|es"", ""7781959|es"", ""7781959|en"", ""3254263|zh"", ""7907089|zh"", ""7941440|zh"", ""7144068|zh"", ""634276|es""]",0.11111111111111116,zh
1001108,zh-es,染色cromosomas hacia polos célula mueven的地方,"[""7870036|en"", ""7870036|es"", ""7870036|zh""]","[""7870036|es"", ""7870036|en"", ""7870036|zh"", ""2196128|en"", ""7577350|es"", ""3166969|es"", ""2196128|es"", ""3166969|en"", ""7259552|es"", ""2196128|zh""]",0.7142857142857143,es
100119,zh-es,cortana高达奶酪de viene哪里。,"[""7300657|en"", ""7300657|es"", ""7300657|zh""]","[""7300657|zh"", ""7658779|es"", ""7089128|en"", ""7442986|zh"", ""7182178|zh"", ""7658779|zh"", ""7089128|es"", ""7658779|en"", ""7089128|zh"", ""7152478|zh""]",0.5,zh
1001329,zh-es,伦敦哪里吃caro,"[""7871089|en"", ""7871089|es"", ""7871089|zh""]","[""7871089|zh"", ""7871089|en"", ""7871089|es"", ""7469470|en"", ""7242802|zh"", ""7840860|zh"", ""7469470|es"", ""7561251|en"", ""7750740|zh"", ""7142140|zh""]",0.33333333333333337,zh
1001367,zh-es,哪里可以买到acrílico,"[""7913884|en"", ""7913884|es"", ""7913884|zh""]","[""7913884|es"", ""7913884|en"", ""7931445|en"", ""7931445|es"", ""7445055|es"", ""7445055|en"", ""7192236|en"", ""7070398|es"", ""7597044|es"", ""7070398|en""]",0.6666666666666667,es
1001397,zh-es,definir ：弹幕,"[""7261899|en"", ""7261899|es"", ""7261899|zh""]","[""7261899|zh"", ""7324620|es"", ""7874203|zh"", ""7895865|es"", ""7291282|zh"", ""7324620|en"", ""7919768|en"", ""8006334|zh"", ""7134197|en"", ""7134197|es""]",0.5,zh
1001438,zh-es,哪里可以encontrar金鳟鱼,"[""7886545|en"", ""7886545|es"", ""7886545|zh""]","[""7886545|zh"", ""7737065|zh"", ""7223303|zh"", ""7887735|zh"", ""7886545|en"", ""7223303|en"", ""7698480|zh"", ""7722088|en"", ""7563792|es"", ""7879181|zh""]",0.19999999999999996,zh
1001443,zh-es,定义： fianza,"[""7261869|en"", ""7261869|es"", ""7261869|zh""]","[""7261869|es"", ""7211811|es"", ""7423417|es"", ""7176091|zh"", ""7176091|en"", ""1896608|en"", ""1896608|zh"", ""7172447|zh"", ""7609068|zh"", ""7903969|es""]",0.5,es
1001470,zh-es,哪里可以encontrar野生半边莲,"[""7789885|en"", ""7789885|es"", ""7789885|zh""]","[""7789885|zh"", ""7273271|es"", ""7702983|es"", ""7808062|en"", ""7273271|en"", ""7866317|es"", ""7866317|en"", ""7273271|zh"", ""7771960|zh"", ""7541382|zh""]",0.19999999999999996,zh
1001483,zh-es,在哪里可以encontrar兽人天际,"[""7830872|en"", ""7830872|es"", ""7830872|zh""]","[""7830872|zh"", ""7707923|zh"", ""7889359|zh"", ""7848684|zh"", ""7848684|en"", ""7246508|en"", ""3045169|zh"", ""7309629|zh"", ""7309629|es"", ""7981359|es""]",0.1428571428571429,zh
1001485,zh-es,快照almacenan在哪里,"[""7261836|en"", ""7261836|es"", ""7261836|zh""]","[""7261836|zh"", ""7870634|zh"", ""7747666|zh"", ""7108979|en"", ""7640317|zh"", ""7640317|es"", ""7108984|en"", ""7747666|es"", ""7752264|es"", ""7810538|en""]",0.25,zh
1001553,zh-es,哪里可以找到天际的posada puerta noche skyrim,"[""7889359|en"", ""7889359|es"", ""7889359|zh""]","[""7889359|es"", ""7889359|zh"", ""7889359|en"", ""7830872|zh"", ""4984619|en"", ""4984619|es"", ""7196980|es"", ""7752183|en"", ""7196980|en"", ""7288784|en""]",0.2857142857142857,es
1001585,zh-es,哪里可以找到整片hojas laurel,"[""7829476|en"", ""7829476|es"", ""7829476|zh""]","[""7829476|es"", ""7203859|zh"", ""7907487|en"", ""7732156|es"", ""7605403|zh"", ""7183615|zh"", ""7732156|en"", ""7829476|en"", ""7616656|zh"", ""7440939|zh""]",0.33333333333333337,es
1001614,zh-es,内森的hot dogs是在哪里做的,"[""7261688|en"", ""7261688|es"", ""7261688|zh""]","[""7261688|en"", ""7261688|zh"", ""7261688|es"", ""7321874|en"", ""7321874|es"", ""824559|es"", ""1850162|es"", ""7875167|zh"", ""77234|es"", ""7103700|es""]",0.125,en
1001754,zh-es,mdt任务序列almacenan在哪里,"[""7261645|en"", ""7261645|es"", ""7261645|zh""]","[""7261645|zh"", ""7067041|es"", ""7067041|en"", ""7261645|en"", ""7870634|zh"", ""7569335|es"", ""7270789|zh"", ""4202492|es"", ""7143091|zh"", ""7261645|es""]",0.16666666666666663,zh
1001774,zh-es,vende automóvil时在哪里签名,"[""7959460|en"", ""7959460|es"", ""7959460|zh""]","[""7959460|es"", ""7959460|en"", ""7959460|zh"", ""7369408|es"", ""7300488|es"", ""7369408|en"", ""450426|en"", ""7696322|es"", ""7671936|zh"", ""7148102|zh""]",0.19999999999999996,es
1001867,zh-es,definir ： allo,"[""7261535|en"", ""7261535|es"", ""7261535|zh""]","[""7261535|en"", ""7016640|es"", ""7878622|es"", ""7822644|zh"", ""7190911|es"", ""2158081|en"", ""7512908|es"", ""845751|es"", ""845751|zh"", ""3369732|en""]",0.5,en
1001903,zh-es,definir ： （取消）,"[""7261459|en"", ""7261459|es"", ""7261459|zh""]","[""7261459|zh"", ""7261459|es"", ""7261459|en"", ""5283593|zh"", ""7912995|zh"", ""7282233|zh"", ""7912995|es"", ""7254843|en"", ""7912995|en"", ""6166672|zh""]",0.5,zh
1001904,zh-es,plantas energía Duke Energy在哪里,"[""7261449|en"", ""7261449|es"", ""7261449|zh""]","[""7261449|en"", ""7261449|es"", ""7361079|es"", ""7087940|es"", ""7361079|en"", ""7087940|zh"", ""7524544|zh"", ""7524541|zh"", ""7567790|en"", ""7117874|zh""]",0.6,en
1001929,zh-es,montículos突丘在哪里,"[""4202492|en"", ""4202492|es"", ""4202492|zh""]","[""2571130|es"", ""2208454|en"", ""4967814|es"", ""7690114|zh"", ""4967814|en"", ""7306335|en"", ""575971|es"", ""575971|en"", ""575971|zh"", ""2571130|en""]",0.6666666666666667,es
1001997,zh-es,当你是一名ingeniero civil时，你会做什么,"[""7261245|en"", ""7261245|es"", ""7261245|zh""]","[""7261245|es"", ""7261245|en"", ""7600559|es"", ""7600559|en"", ""7782410|es"", ""7378554|es"", ""7782410|en"", ""7156845|es"", ""7378554|en"", ""7314595|es""]",0.19999999999999996,es
1002022,zh-es,definir zarf,"[""7261129|en"", ""7261129|es"", ""7261129|zh""]","[""7261129|zh"", ""7261129|es"", ""7261129|en"", ""7351573|zh"", ""7351573|es"", ""7137090|es"", ""7351573|en"", ""4305606|es"", ""7155575|en"", ""7306816|zh""]",0.5,zh
1002140,zh-es,我什么时候能recibiré 我的退款irs,"[""4005338|en"", ""4005338|es"", ""4005338|zh""]","[""7901388|zh"", ""3860357|zh"", ""2206887|zh"", ""7901388|en"", ""7359458|zh"", ""3844092|en"", ""7901388|es"", ""7359458|en"", ""3860357|en"", ""7391855|zh""]",0.11111111111111116,zh
1002146,zh-es,什么时候lanzará,"[""7260903|en"", ""7260903|es"", ""7260903|zh""]","[""7262540|zh"", ""7260301|en"", ""7260301|es"", ""7262540|en"", ""7262540|es"", ""7619863|zh"", ""7803318|zh"", ""7260903|zh"", ""7260903|es"", ""7803318|en""]",0.33333333333333337,zh
1002148,zh-es,富士康什么时候开始fabricar,"[""7260887|en"", ""7260887|es"", ""7260887|zh""]","[""7927133|zh"", ""7787846|zh"", ""7671164|zh"", ""7260887|zh"", ""2943832|es"", ""7927133|en"", ""7658969|zh"", ""7658969|es"", ""7658969|en"", ""2943832|zh""]",0.19999999999999996,zh
1002169,zh-es,速度与激情什么时候全面supercargará,"[""7260852|en"", ""7260852|es"", ""7260852|zh""]","[""7260852|zh"", ""7260852|en"", ""7260852|es"", ""7601096|zh"", ""7211972|zh"", ""7443737|zh"", ""7312301|zh"", ""7319645|zh"", ""7968067|zh"", ""7420401|es""]",0.1428571428571429,zh
1002184,zh-es,wurlitzer蝴蝶钢琴是什么时候construyeron的,"[""7260775|en"", ""7260775|es"", ""7260775|zh""]","[""7260775|zh"", ""7260775|es"", ""7260775|en"", ""7820132|en"", ""7202762|en"", ""7355456|zh"", ""7308778|en"", ""7308778|zh"", ""7791821|es"", ""7363404|zh""]",0.125,zh
1002190,zh-es,estadio Connie Mack在哪里,"[""7749434|en"", ""7749434|es"", ""7749434|zh""]","[""7749434|es"", ""7749434|en"", ""7821862|es"", ""7749434|zh"", ""7821862|en"", ""7606631|es"", ""7509891|zh"", ""7509891|en"", ""2268824|zh"", ""7606631|en""]",0.6,es
1002216,zh-es,丹尼尔雷德克里夫nació 在哪里,"[""7913227|en"", ""7913227|es"", ""7913227|zh""]","[""7913227|zh"", ""7883577|zh"", ""7913227|en"", ""7913227|es"", ""7257293|en"", ""7095912|es"", ""7907622|es"", ""7883577|en"", ""7218860|zh"", ""7883577|es""]",0.16666666666666663,zh
1002225,zh-es,disneyland尼乐园美元什么时候停产,"[""7260682|en"", ""7260682|es"", ""7260682|zh""]","[""7260682|zh"", ""7260682|es"", ""7260682|en"", ""7831044|zh"", ""7909732|zh"", ""7831044|es"", ""7902114|es"", ""7259987|zh"", ""7121147|zh"", ""7196698|zh""]",0.16666666666666663,zh
1002325,zh-es,什么时候被retorcido释放,"[""7260471|en"", ""7260471|es"", ""7260471|zh""]","[""7455132|en"", ""7455132|es"", ""7801893|es"", ""2707014|es"", ""3860357|es"", ""2206887|es"", ""7801893|zh"", ""3844092|es"", ""7894792|es"", ""7845524|es""]",0.19999999999999996,en
1002345,zh-es,芒果街的casa是什么时候发表的,"[""7260450|en"", ""7260450|es"", ""7260450|zh""]","[""7260450|zh"", ""7131629|zh"", ""7260450|es"", ""7871984|en"", ""7871984|zh"", ""7087940|es"", ""7548661|zh"", ""7677379|zh"", ""7946480|zh"", ""7871984|es""]",0.11111111111111116,zh
1002373,zh-es,你的眼睛只在哪儿filmado的？,"[""7747666|en"", ""7747666|es"", ""7747666|zh""]","[""1310066|zh"", ""3176369|zh"", ""7810242|zh"", ""7572500|zh"", ""3176369|es"", ""7247711|zh"", ""7607116|zh"", ""7747666|en"", ""7810242|es"", ""7675235|zh""]",0.125,zh
1002387,zh-es,batalla Fort Washington在哪里,"[""7754487|en"", ""7754487|es"", ""7754487|zh""]","[""7754487|es"", ""7754487|en"", ""7816825|en"", ""3999090|es"", ""3999090|en"", ""7816825|es"", ""7266516|en"", ""7754487|zh"", ""7554646|es"", ""7468857|zh""]",0.6,es
1002393,zh-es,美国和墨西哥之间的guerra是什么时候,"[""3429513|en"", ""3429513|es"", ""3429513|zh""]","[""3429513|zh"", ""3429513|en"", ""3429513|es"", ""4500378|zh"", ""4500378|en"", ""960180|zh"", ""4500378|es"", ""7288712|zh"", ""960180|es"", ""960180|en""]",0.11111111111111116,zh
1002402,zh-es,hey jude这首歌是什么时候lanzada的，是什么乐队的,"[""7260338|en"", ""7260338|es"", ""7260338|zh"", ""7260342|en"", ""7260342|es"", ""7260342|zh""]","[""7260338|en"", ""7260338|zh"", ""7260338|es"", ""7260342|en"", ""7260342|zh"", ""7260342|es"", ""7281202|en"", ""7281202|es"", ""7281202|zh"", ""7697613|es""]",0.23076923076923073,en
1002436,zh-es,沙赞电影什么时候estrenó ？ dfqewfwefwefwefwewewefwefwwefwefwefwefwefwefwefwefwefwefwefef qewfwefwefwefwefwefwwefwefwefwefwefwefwefwefwefwefef,"[""7260301|en"", ""7260301|es"", ""7260301|zh""]","[""7260301|zh"", ""7260301|es"", ""7260301|en"", ""7260852|zh"", ""7257506|es"", ""7515976|es"", ""7515976|en"", ""7523462|es"", ""7646041|zh"", ""7257506|zh""]",0.33333333333333337,zh
1002437,zh-es,giles corey在哪里出生,"[""7799663|en"", ""7799663|es"", ""7799663|zh""]","[""7799663|es"", ""7799663|en"", ""7799663|zh"", ""7902061|zh"", ""7902061|es"", ""7852772|es"", ""7902061|en"", ""7643271|es"", ""7852772|en"", ""7626389|en""]",0.5,es
1002495,zh-es,definir万古霉素,"[""7260093|en"", ""7260093|es"", ""7260093|zh""]","[""7260093|zh"", ""7665522|zh"", ""7596756|zh"", ""7324713|zh"", ""7324713|en"", ""7089767|en"", ""7316954|en"", ""7324713|es"", ""7957303|zh"", ""7089767|es""]",0.5,zh
1002506,zh-es,耶和华见证人是什么时候fundaron的,"[""7260033|en"", ""7260033|es"", ""7260033|zh""]","[""7260033|zh"", ""7260033|es"", ""7260033|en"", ""7944662|es"", ""7944662|zh"", ""3769822|zh"", ""3769822|es"", ""7944662|en"", ""7138086|zh"", ""7866588|es""]",0.1428571428571429,zh
1002517,zh-es,半分硬币什么时候suspendió,"[""7259987|en"", ""7259987|es"", ""7259987|zh""]","[""7259987|zh"", ""7259987|en"", ""7259987|es"", ""7700562|zh"", ""7260682|zh"", ""7700562|es"", ""7700562|en"", ""7874763|zh"", ""7260682|en"", ""7367129|zh""]",0.19999999999999996,zh
1002543,zh-es,第一次正式的partido hockey是什么时候,"[""7259931|en"", ""7259931|es"", ""7259931|zh""]","[""7259931|en"", ""7259931|es"", ""7259931|zh"", ""7907858|es"", ""7977787|zh"", ""7977787|en"", ""7501948|en"", ""7355643|en"", ""7259912|zh"", ""7259912|es""]",0.25,en
1002545,zh-es,第一款Juego FIFA是什么时候发布的,"[""7259912|en"", ""7259912|es"", ""7259912|zh""]","[""7259912|es"", ""7259912|en"", ""7259912|zh"", ""7233674|es"", ""7233674|zh"", ""7803318|en"", ""7837686|zh"", ""7803318|zh"", ""7803318|es"", ""7812922|es""]",0.125,es
1002554,zh-es,定义未cortar ？,"[""7259880|en"", ""7259880|es"", ""7259880|zh""]","[""7259880|zh"", ""7259880|es"", ""7259880|en"", ""7270310|es"", ""7270310|zh"", ""7270310|en"", ""7678527|es"", ""7080062|zh"", ""7512494|zh"", ""7350622|es""]",0.5,zh
1002568,zh-es,第一个expediente是什么时候,"[""7259868|en"", ""7259868|es"", ""7259868|zh""]","[""4366510|es"", ""4366510|en"", ""7292992|es"", ""7292992|en"", ""3769822|es"", ""4366510|zh"", ""3769822|en"", ""7259868|es"", ""7127783|es"", ""7548661|es""]",0.19999999999999996,es
1002605,zh-es,纽约里昂的palacio justicia是什么时候construyó 的,"[""7259749|en"", ""7259749|es"", ""7259749|zh""]","[""7259749|zh"", ""7259749|es"", ""7117100|es"", ""7259749|en"", ""7370532|en"", ""7117100|zh"", ""7148053|zh"", ""7459006|es"", ""5947499|es"", ""7370532|es""]",0.2222222222222222,zh
1002606,zh-es,综合综合ley conciliación presupuestaria （ cobra ）是什么时候制定的,"[""7259727|en"", ""7259727|es"", ""7259727|zh""]","[""7107547|zh"", ""7425117|zh"", ""7768240|zh"", ""7259727|en"", ""7220080|es"", ""7761411|es"", ""7153684|es"", ""7259727|zh"", ""7761411|zh"", ""7153684|en""]",0.36363636363636365,zh
1002632,zh-es,enterrada jane austen在哪里,"[""7794313|en"", ""7794313|es"", ""7794313|zh""]","[""7794313|es"", ""7794313|en"", ""7794313|zh"", ""7257320|es"", ""7257320|en"", ""7068569|zh"", ""7269399|zh"", ""7630475|en"", ""7926561|en"", ""7824358|es""]",0.6,es
1002636,zh-es,我是马拉拉这libro什么时候publicado的,"[""7259638|en"", ""7259638|es"", ""7259638|zh""]","[""7259638|zh"", ""7259638|en"", ""7259638|es"", ""7080649|zh"", ""7810625|es"", ""7806321|es"", ""2244955|es"", ""7149785|zh"", ""7214887|zh"", ""7856053|en""]",0.19999999999999996,zh
1002644,zh-es,阿拉斯加州博览会是什么时候incorporó 的,"[""7259598|en"", ""7259598|es"", ""7259598|zh""]","[""7259598|zh"", ""7259598|en"", ""7546064|zh"", ""7259598|es"", ""7644583|zh"", ""7546064|es"", ""7950172|en"", ""2791126|zh"", ""275155|zh"", ""7847653|zh""]",0.1428571428571429,zh
1002645,zh-es,definir调整,"[""7259583|en"", ""7259583|es"", ""7259583|zh""]","[""7259583|zh"", ""4077088|zh"", ""4077088|es"", ""7605661|es"", ""4077088|en"", ""7259583|en"", ""7259583|es"", ""7680379|es"", ""7680379|en"", ""7332888|zh""]",0.5,zh
1002648,zh-es,玛瑙通桥是什么时候construyó 的？,"[""7259556|en"", ""7259556|es"", ""7259556|zh""]","[""7259556|zh"", ""7665930|en"", ""7665930|zh"", ""7179676|zh"", ""7665930|es"", ""7830330|zh"", ""7097061|zh"", ""7196722|zh"", ""7154883|zh"", ""7196722|en""]",0.1428571428571429,zh
1002650,zh-es,女actriz joyce dewitt是什么时候出生的,"[""7259526|en"", ""7259526|es"", ""7259526|zh""]","[""7259526|zh"", ""7259526|es"", ""7259526|en"", ""7367005|zh"", ""7383399|es"", ""7490735|zh"", ""7622451|es"", ""7847456|zh"", ""7602049|es"", ""7542123|en""]",0.4444444444444444,zh
1002653,zh-es,特斯拉是什么时候se incorporó 的,"[""7259495|en"", ""7259495|es"", ""7259495|zh""]","[""7259495|zh"", ""7259495|en"", ""7259495|es"", ""7821669|zh"", ""7821669|en"", ""7821669|es"", ""7493329|en"", ""7571988|zh"", ""7493329|es"", ""7493329|zh""]",0.16666666666666663,zh
