query_id,query_language,query,ground_truth_doc_ids,retrieved_doc_ids,sw_rate,ret_top1_lang
1000681,es,¿De dónde obtuvo Barack Obama su educación?,"[""7262574|en"", ""7262574|es"", ""7262574|zh"", ""7262575|en"", ""7262575|es"", ""7262575|zh""]","[""7262575|es"", ""7262575|en"", ""7262575|zh"", ""7262574|es"", ""7262574|en"", ""7262574|zh"", ""7807784|es"", ""7807784|en"", ""7743891|zh"", ""7079010|zh""]",,es
1000697,es,¿Dónde puedes ver el lanzamiento de SpaceX?,"[""7262540|en"", ""7262540|es"", ""7262540|zh""]","[""7262540|zh"", ""7262540|en"", ""7262540|es"", ""7293950|en"", ""1160731|zh"", ""7293950|es"", ""7293950|zh"", ""7337341|zh"", ""1160731|es"", ""1160731|en""]",,zh
1000709,es,¿Dónde se puede obtener una muestra de suelo de un estanque de granja analizado para determinar la alcalinidad en,"[""7262522|en"", ""7262522|es"", ""7262522|zh""]","[""7262522|en"", ""7262522|es"", ""7262522|zh"", ""7129589|es"", ""7336730|zh"", ""7598139|es"", ""7598139|zh"", ""7620582|en"", ""7598139|en"", ""7495509|zh""]",,en
1000715,es,donde puedes encontrar cacao,"[""7262482|en"", ""7262482|es"", ""7262482|zh""]","[""7262482|es"", ""7262482|en"", ""7262482|zh"", ""7089128|zh"", ""7943734|zh"", ""7670967|es"", ""7670967|en"", ""7124636|zh"", ""5563326|zh"", ""7124633|es""]",,es
1000718,es,definir: amor cortés,"[""7262478|en"", ""7262478|es"", ""7262478|zh""]","[""7262478|es"", ""7262478|en"", ""845751|zh"", ""845751|es"", ""7154168|es"", ""7733393|es"", ""7262478|zh"", ""7458514|zh"", ""7733393|zh"", ""7154168|en""]",,es
1000849,es,donde nació leonardo,"[""7782982|en"", ""7782982|es"", ""7782982|zh""]","[""7782982|en"", ""7782982|zh"", ""7782982|es"", ""7262574|en"", ""7778939|en"", ""7815026|en"", ""7094853|zh"", ""7094853|en"", ""7778939|zh"", ""7967448|zh""]",,en
1000875,es,definir: confidencial,"[""7262309|en"", ""7262309|es"", ""7262309|zh""]","[""7262309|es"", ""7262309|en"", ""7262309|zh"", ""7687342|es"", ""7687342|zh"", ""7687342|en"", ""7909394|zh"", ""7577273|en"", ""7909394|en"", ""7536684|es""]",,es
1000961,es,donde o que son los bancos clave,"[""7772721|en"", ""7772721|es"", ""7772721|zh""]","[""7772721|en"", ""7772721|es"", ""7772721|zh"", ""7200386|zh"", ""7303131|zh"", ""7088695|zh"", ""7249660|zh"", ""7787022|zh"", ""7281532|zh"", ""7898494|zh""]",,en
1001008,es,donde se siente el dolor de la ciática,"[""7791718|en"", ""7791718|es"", ""7791718|zh"", ""7791719|en"", ""7791719|es"", ""7791719|zh""]","[""7791718|es"", ""88335|es"", ""7791719|es"", ""7985787|es"", ""4485434|es"", ""5293044|es"", ""4485441|es"", ""7791718|en"", ""3326733|es"", ""7985787|en""]",,es
1001059,es,¿Dónde se almacenan los triglicéridos para las necesidades energéticas futuras?,"[""7262137|en"", ""7262137|es"", ""7262137|zh""]","[""7262137|es"", ""7262137|en"", ""7262137|zh"", ""7907089|es"", ""7907089|zh"", ""7781959|es"", ""7781959|zh"", ""634276|zh"", ""7609735|zh"", ""7247803|zh""]",,es
1001108,es,donde los cromosomas se mueven hacia los polos de la célula,"[""7870036|en"", ""7870036|es"", ""7870036|zh""]","[""7870036|es"", ""7870036|zh"", ""7870036|en"", ""2196128|en"", ""2196128|es"", ""1111528|zh"", ""7285714|zh"", ""4202492|zh"", ""7134979|zh"", ""7577254|es""]",,es
100119,es,cortana de donde viene el queso gouda.,"[""7300657|en"", ""7300657|es"", ""7300657|zh""]","[""7300657|zh"", ""7300657|en"", ""7300657|es"", ""7442986|en"", ""7442986|es"", ""7658779|zh"", ""7658779|en"", ""7658779|es"", ""7442986|zh"", ""7736760|zh""]",,zh
1001329,es,donde comer caro en londres,"[""7871089|en"", ""7871089|es"", ""7871089|zh""]","[""7871089|es"", ""7871089|en"", ""7871089|zh"", ""7079774|zh"", ""7883957|en"", ""7619328|zh"", ""7951260|zh"", ""7750740|es"", ""7402685|zh"", ""7079772|en""]",,es
1001367,es,donde encontrar polvo acrílico,"[""7913884|en"", ""7913884|es"", ""7913884|zh""]","[""7913884|es"", ""7913884|en"", ""7913884|zh"", ""7931445|en"", ""7931445|es"", ""697423|es"", ""7931445|zh"", ""7355451|zh"", ""7445055|en"", ""7445055|es""]",,es
1001397,es,definir: bombardeo,"[""7261899|en"", ""7261899|es"", ""7261899|zh""]","[""7261899|es"", ""5733280|zh"", ""7239710|zh"", ""7261899|en"", ""7256208|zh"", ""7495635|zh"", ""5733280|es"", ""7880999|zh"", ""7740945|es"", ""7676094|es""]",,es
1001438,es,donde encontrar truchas doradas,"[""7886545|en"", ""7886545|es"", ""7886545|zh""]","[""7886545|es"", ""7223303|zh"", ""7737065|es"", ""7223303|en"", ""7698480|es"", ""7886545|en"", ""7886545|zh"", ""7722088|zh"", ""7721698|zh"", ""7492209|zh""]",,es
1001443,es,definir: fianza,"[""7261869|en"", ""7261869|es"", ""7261869|zh""]","[""7261869|es"", ""7211811|es"", ""7423417|es"", ""7261869|en"", ""7176091|zh"", ""7211811|zh"", ""7211811|en"", ""7693877|zh"", ""7176091|en"", ""7857918|zh""]",,es
1001470,es,donde encontrar lobelia salvaje,"[""7789885|en"", ""7789885|es"", ""7789885|zh""]","[""7789885|en"", ""7789885|es"", ""7523861|es"", ""7945986|zh"", ""7523861|en"", ""7636113|zh"", ""7403224|es"", ""7376324|zh"", ""7636113|en"", ""7465250|en""]",,en
1001483,es,donde encontrar orcos skyrim,"[""7830872|en"", ""7830872|es"", ""7830872|zh""]","[""7830872|es"", ""7830872|en"", ""7707923|es"", ""7707923|en"", ""7707923|zh"", ""7830872|zh"", ""7246508|en"", ""7848684|zh"", ""7246508|zh"", ""7523861|en""]",,es
1001485,es,donde se almacenan las instantáneas,"[""7261836|en"", ""7261836|es"", ""7261836|zh""]","[""7261836|es"", ""7261836|zh"", ""7588579|zh"", ""7752264|zh"", ""7532949|zh"", ""7752264|es"", ""7301488|zh"", ""7340887|zh"", ""7893227|zh"", ""7420401|zh""]",,es
1001553,es,dónde encontrar la posada de la puerta de la noche en skyrim,"[""7889359|en"", ""7889359|es"", ""7889359|zh""]","[""7889359|es"", ""7889359|zh"", ""7889359|en"", ""7902581|en"", ""7506849|zh"", ""7830872|zh"", ""7902581|zh"", ""7521763|zh"", ""7524378|zh"", ""7830872|es""]",,es
1001585,es,donde encontrar hojas de laurel enteras,"[""7829476|en"", ""7829476|es"", ""7829476|zh""]","[""7829476|es"", ""7829476|en"", ""7829476|zh"", ""7173316|en"", ""7161993|zh"", ""4084019|zh"", ""7349068|zh"", ""4084019|en"", ""7584456|es"", ""7789885|zh""]",,es
1001614,es,¿Dónde se hacen los hot dogs de Nathan?,"[""7261688|en"", ""7261688|es"", ""7261688|zh""]","[""7261688|zh"", ""7261688|en"", ""7261688|es"", ""7321874|es"", ""7516803|zh"", ""7696396|zh"", ""7516803|en"", ""7103700|zh"", ""7147550|zh"", ""7226279|zh""]",,zh
1001754,es,donde se almacenan las secuencias de tareas mdt,"[""7261645|en"", ""7261645|es"", ""7261645|zh""]","[""7261645|zh"", ""7261645|en"", ""7261645|es"", ""7555352|zh"", ""7251481|zh"", ""7701732|zh"", ""7099478|zh"", ""7261836|zh"", ""7261836|en"", ""7795377|zh""]",,zh
1001774,es,dónde firmar un título cuando vende su automóvil,"[""7959460|en"", ""7959460|es"", ""7959460|zh""]","[""7959460|es"", ""7959460|zh"", ""7959460|en"", ""7661963|es"", ""7181768|zh"", ""7369408|es"", ""7181768|es"", ""7661963|zh"", ""7126829|zh"", ""7181768|en""]",,es
1001867,es,definir: allo,"[""7261535|en"", ""7261535|es"", ""7261535|zh""]","[""7774114|zh"", ""7132930|zh"", ""7676094|zh"", ""7080528|es"", ""2158081|zh"", ""7552122|zh"", ""7850739|zh"", ""7165122|zh"", ""7822644|zh"", ""1052811|zh""]",,zh
1001903,es,definir: (cancelando),"[""7261459|en"", ""7261459|es"", ""7261459|zh""]","[""7261459|zh"", ""7261459|es"", ""7261459|en"", ""7386585|zh"", ""8006164|es"", ""7172541|zh"", ""6166672|zh"", ""7775740|zh"", ""7676094|es"", ""7601811|zh""]",,zh
1001904,es,¿Dónde están ubicadas las plantas de energía de Duke Energy?,"[""7261449|en"", ""7261449|es"", ""7261449|zh""]","[""7261449|es"", ""7261449|en"", ""7229551|zh"", ""7261449|zh"", ""7571704|zh"", ""7571704|es"", ""7343612|zh"", ""7439881|es"", ""7439881|zh"", ""7571704|en""]",,es
1001929,es,¿Dónde se encuentran los montículos de axones?,"[""4202492|en"", ""4202492|es"", ""4202492|zh""]","[""4202492|es"", ""4202492|en"", ""288288|es"", ""288288|zh"", ""5010748|en"", ""1111528|en"", ""288288|en"", ""5010748|zh"", ""7264583|zh"", ""4202492|zh""]",,es
1001997,es,cuando eres ingeniero civil que haces,"[""7261245|en"", ""7261245|es"", ""7261245|zh""]","[""7261245|es"", ""7261245|en"", ""7682771|zh"", ""7600559|zh"", ""7314595|en"", ""7314595|es"", ""7600559|es"", ""7948317|zh"", ""7682771|en"", ""7782410|es""]",,es
1002022,es,definir zarf,"[""7261129|en"", ""7261129|es"", ""7261129|zh""]","[""7261129|en"", ""7261129|es"", ""7261129|zh"", ""7306816|zh"", ""7355625|en"", ""7308987|en"", ""7639657|es"", ""7234660|zh"", ""2158081|zh"", ""7234660|en""]",,en
1002140,es,¿Cuándo recibiré mi reembolso?,"[""4005338|en"", ""4005338|es"", ""4005338|zh""]","[""7391855|es"", ""3844092|es"", ""7901388|es"", ""7359458|zh"", ""3860357|es"", ""7391855|zh"", ""7359458|es"", ""3860357|zh"", ""7901388|zh"", ""3844092|zh""]",,es
1002146,es,¿Cuándo se lanzará el gambito?,"[""7260903|en"", ""7260903|es"", ""7260903|zh""]","[""7260903|zh"", ""7260903|en"", ""7260903|es"", ""7262540|zh"", ""7630921|zh"", ""7308774|zh"", ""7262540|en"", ""7508018|zh"", ""7320560|es"", ""7865541|zh""]",,zh
1002148,es,¿Cuándo comenzará Foxconn a fabricar?,"[""7260887|en"", ""7260887|es"", ""7260887|zh""]","[""7260887|en"", ""7260887|es"", ""7260887|zh"", ""7255617|zh"", ""7740414|en"", ""7260903|zh"", ""7709097|es"", ""7968067|zh"", ""7404721|zh"", ""7261449|zh""]",,en
1002169,es,¿Cuándo se supercargará Fast & Furious en Universal Open?,"[""7260852|en"", ""7260852|es"", ""7260852|zh""]","[""7260852|es"", ""7260852|en"", ""7260852|zh"", ""7255418|en"", ""7289859|zh"", ""7255418|es"", ""7255418|zh"", ""7451284|en"", ""7111419|zh"", ""7260903|zh""]",,es
1002184,es,¿Cuándo se construyeron los pianos mariposa wurlitzer?,"[""7260775|en"", ""7260775|es"", ""7260775|zh""]","[""7260775|en"", ""7260775|es"", ""7260775|zh"", ""7791821|en"", ""7791821|es"", ""7292790|en"", ""7202762|en"", ""5270899|en"", ""7166738|zh"", ""7225256|zh""]",,en
1002190,es,¿Dónde estaba el estadio Connie Mack?,"[""7749434|en"", ""7749434|es"", ""7749434|zh""]","[""7749434|zh"", ""7821862|es"", ""7749434|en"", ""7749434|es"", ""7821862|en"", ""7821862|zh"", ""7606631|zh"", ""7509891|zh"", ""7823940|zh"", ""2268824|zh""]",,zh
1002216,es,donde nació daniel radcliffe,"[""7913227|en"", ""7913227|es"", ""7913227|zh""]","[""7913227|en"", ""7913227|es"", ""7913227|zh"", ""7495100|zh"", ""7247907|zh"", ""7247907|es"", ""7151800|zh"", ""7495100|es"", ""7495100|en"", ""7285987|en""]",,en
1002225,es,¿Cuándo se descontinuaron los dólares de Disneyland?,"[""7260682|en"", ""7260682|es"", ""7260682|zh""]","[""7260682|es"", ""7260682|zh"", ""7260682|en"", ""7909732|es"", ""7831044|es"", ""7768743|zh"", ""7831044|zh"", ""7532613|es"", ""7831044|en"", ""7909732|en""]",,es
1002325,es,cuando fue retorcido liberado,"[""7260471|en"", ""7260471|es"", ""7260471|zh""]","[""7845524|zh"", ""7845524|es"", ""7943242|zh"", ""7845524|en"", ""7881598|zh"", ""7867903|es"", ""7943242|en"", ""7801893|zh"", ""7713427|zh"", ""4077088|zh""]",,zh
1002345,es,cuando estaba tocando la casa en la calle mango publicó,"[""7260450|en"", ""7260450|es"", ""7260450|zh""]","[""7260450|en"", ""7260450|es"", ""7870634|zh"", ""7870634|en"", ""7870634|es"", ""7260450|zh"", ""7104348|zh"", ""7134705|en"", ""7752461|zh"", ""7239900|en""]",,en
1002373,es,¿Dónde fue para tus ojos solo filmado?,"[""7747666|en"", ""7747666|es"", ""7747666|zh""]","[""7747666|en"", ""7747666|es"", ""7747666|zh"", ""1310066|zh"", ""7225891|zh"", ""7637066|zh"", ""7316175|en"", ""7316175|zh"", ""7724672|es"", ""7445896|en""]",,en
1002387,es,¿Dónde estaba la batalla de Fort Washington?,"[""7754487|en"", ""7754487|es"", ""7754487|zh""]","[""7754487|en"", ""7754487|es"", ""7754487|zh"", ""7934636|es"", ""7288044|zh"", ""3429513|zh"", ""7934636|en"", ""7099736|zh"", ""7737340|zh"", ""7263043|en""]",,en
1002393,es,cuando fue la guerra entre estados unidos y mexico,"[""3429513|en"", ""3429513|es"", ""3429513|zh""]","[""3429513|es"", ""3429513|en"", ""3429513|zh"", ""4500378|en"", ""4500378|zh"", ""4500378|es"", ""960180|zh"", ""960180|en"", ""960180|es"", ""7288044|zh""]",,es
1002402,es,cuando fue lanzada la cancion hey jude y por que banda,"[""7260338|en"", ""7260338|es"", ""7260338|zh"", ""7260342|en"", ""7260342|es"", ""7260342|zh""]","[""7260342|en"", ""7260338|zh"", ""7260338|es"", ""7260342|zh"", ""7260338|en"", ""7260342|es"", ""7281202|es"", ""7281202|zh"", ""7281202|en"", ""7294368|zh""]",,en
1002436,es,¿cuándo se estrenó la película de shazam? dfqewfwefwefwefwewewefwefwwefwefwefwefwefwefwefwefwefwefwefef,"[""7260301|en"", ""7260301|es"", ""7260301|zh""]","[""7260301|en"", ""7260301|es"", ""7260903|zh"", ""7260301|zh"", ""7732555|zh"", ""7260903|en"", ""7262540|zh"", ""7260903|es"", ""7765190|zh"", ""7246941|zh""]",,en
1002437,es,donde nació giles corey,"[""7799663|en"", ""7799663|es"", ""7799663|zh""]","[""7799663|es"", ""7799663|en"", ""7799663|zh"", ""7902061|zh"", ""7902061|en"", ""7642166|zh"", ""7902061|es"", ""7823940|en"", ""7923213|zh"", ""7923214|en""]",,es
1002495,es,definir vancomicina,"[""7260093|en"", ""7260093|es"", ""7260093|zh""]","[""7260093|es"", ""7260093|en"", ""7260093|zh"", ""7596756|en"", ""7915790|zh"", ""7507296|zh"", ""7957303|es"", ""5555736|zh"", ""7957303|en"", ""7683576|es""]",,es
1002506,es,cuando se fundaron los testigos de jehová,"[""7260033|en"", ""7260033|es"", ""7260033|zh""]","[""7260033|es"", ""7260033|zh"", ""7260033|en"", ""7292992|zh"", ""7866588|zh"", ""7258921|en"", ""7138086|zh"", ""7866588|en"", ""7750358|es"", ""7866588|es""]",,es
1002517,es,¿Cuándo se suspendió la moneda de medio centavo?,"[""7259987|en"", ""7259987|es"", ""7259987|zh""]","[""7259987|es"", ""7532613|es"", ""7259987|en"", ""7874763|es"", ""7259987|zh"", ""7874763|zh"", ""7700562|zh"", ""7874763|en"", ""468467|es"", ""468467|zh""]",,es
1002543,es,¿Cuándo se jugó el primer partido oficial de hockey?,"[""7259931|en"", ""7259931|es"", ""7259931|zh""]","[""7259931|es"", ""7259931|en"", ""7259931|zh"", ""3042850|zh"", ""3042850|es"", ""3042850|en"", ""7501948|en"", ""7907858|en"", ""7501948|zh"", ""7561947|zh""]",,es
1002545,es,¿Cuándo se lanzó el primer juego de FIFA?,"[""7259912|en"", ""7259912|es"", ""7259912|zh""]","[""7259912|es"", ""7259912|en"", ""7259912|zh"", ""7233674|es"", ""3042850|zh"", ""7837686|zh"", ""7282030|zh"", ""7803318|zh"", ""7233674|zh"", ""7233674|en""]",,es
1002554,es,definir sin cortar?,"[""7259880|en"", ""7259880|es"", ""7259880|zh""]","[""7259880|es"", ""7259880|zh"", ""7259880|en"", ""7217383|es"", ""7877797|zh"", ""7109066|zh"", ""7386585|zh"", ""7952865|zh"", ""1513194|es"", ""7217383|zh""]",,es
1002568,es,cuando fue el primer expediente,"[""7259868|en"", ""7259868|es"", ""7259868|zh""]","[""7259868|en"", ""7259868|zh"", ""7259868|es"", ""7148053|zh"", ""7944662|zh"", ""7363043|es"", ""7363043|en"", ""7877769|zh"", ""7259727|es"", ""2750425|zh""]",,en
1002605,es,¿Cuándo se construyó el palacio de justicia en Lyons NY?,"[""7259749|en"", ""7259749|es"", ""7259749|zh""]","[""7259749|es"", ""7259749|en"", ""7259749|zh"", ""7702111|zh"", ""5947499|zh"", ""5947499|en"", ""7117100|zh"", ""5947499|es"", ""7117100|es"", ""7370532|zh""]",,es
1002606,es,¿Cuándo se creó la ley de conciliación presupuestaria ómnibus consolidada (cobra)?,"[""7259727|en"", ""7259727|es"", ""7259727|zh""]","[""7259727|es"", ""7153433|es"", ""7783623|es"", ""7373976|en"", ""7363043|en"", ""7783625|es"", ""7373976|es"", ""7286081|zh"", ""7107547|zh"", ""7107547|en""]",,es
1002632,es,donde fue enterrada jane austen,"[""7794313|en"", ""7794313|es"", ""7794313|zh""]","[""7794313|en"", ""7794313|es"", ""7794313|zh"", ""7495100|zh"", ""7271841|zh"", ""7728998|zh"", ""7760780|es"", ""7335515|zh"", ""3045169|zh"", ""7257320|en""]",,en
1002636,es,cuando fue publicado el libro soy malala,"[""7259638|en"", ""7259638|es"", ""7259638|zh""]","[""7259638|en"", ""7259638|zh"", ""7259638|es"", ""7262932|en"", ""7262932|zh"", ""7867405|zh"", ""7149785|en"", ""7577363|en"", ""7815026|zh"", ""7260450|en""]",,en
1002644,es,¿Cuándo se incorporó la feria estatal de alaska?,"[""7259598|en"", ""7259598|es"", ""7259598|zh""]","[""7278190|es"", ""7259598|zh"", ""7546064|en"", ""7259598|en"", ""7278190|en"", ""7546064|es"", ""7644583|zh"", ""7546064|zh"", ""5355094|zh"", ""7644583|en""]",,es
1002645,es,definir ajustes,"[""7259583|en"", ""7259583|es"", ""7259583|zh""]","[""7259583|zh"", ""4077088|zh"", ""7259583|es"", ""7605661|es"", ""4077088|es"", ""7605661|en"", ""7605661|zh"", ""7289226|zh"", ""905234|zh"", ""7912439|zh""]",,zh
1002648,es,¿Cuándo se construyó el puente del paso de ágata?,"[""7259556|en"", ""7259556|es"", ""7259556|zh""]","[""7259556|es"", ""7259556|en"", ""7665930|es"", ""7665930|zh"", ""7179676|zh"", ""7665930|en"", ""7259556|zh"", ""7939551|zh"", ""7939551|es"", ""7179676|en""]",,es
1002650,es,cuando nació la actriz joyce dewitt,"[""7259526|en"", ""7259526|es"", ""7259526|zh""]","[""7259526|es"", ""7259526|en"", ""7259526|zh"", ""7292589|zh"", ""7542123|zh"", ""7367005|zh"", ""7905651|zh"", ""7367005|es"", ""7767103|zh"", ""7490735|es""]",,es
1002653,es,cuando se incorporó tesla,"[""7259495|en"", ""7259495|es"", ""7259495|zh""]","[""7259495|zh"", ""7259495|en"", ""7821669|zh"", ""7821669|en"", ""7259495|es"", ""7821669|es"", ""7590535|zh"", ""7288020|zh"", ""7782626|zh"", ""7867178|zh""]",,zh
1002700,es,definir ttp,"[""7085279|en"", ""7085279|es"", ""7085279|zh""]","[""4071319|en"", ""7085279|en"", ""4071319|es"", ""1317213|zh"", ""7085279|es"", ""6519900|zh"", ""7085264|zh"", ""7778098|zh"", ""7550961|zh"", ""4071319|zh""]",,en
1002710,es,definir trocaico,"[""7259359|en"", ""7259359|es"", ""7259359|zh""]","[""7144964|es"", ""7084271|en"", ""7259359|es"", ""7257315|zh"", ""7257315|en"", ""7144964|en"", ""7257315|es"", ""7522635|es"", ""7497486|es"", ""576104|en""]",,es
1002713,es,¿Cuándo nació Ruby Bridges en,"[""7259336|en"", ""7259336|es"", ""7259336|zh""]","[""7259336|zh"", ""7259336|es"", ""7259336|en"", ""7664604|en"", ""7714445|en"", ""7383399|zh"", ""7714445|es"", ""3200210|zh"", ""7250839|zh"", ""7714445|zh""]",,zh
100272,es,Regulaciones de la junta de normas de contabilidad de costos,"[""7387270|en"", ""7387270|es"", ""7387270|zh""]","[""7387270|es"", ""7387270|en"", ""7387270|zh"", ""3746862|es"", ""7176679|es"", ""7043728|zh"", ""3746862|zh"", ""7176679|en"", ""7305242|zh"", ""7641820|en""]",,es
