query_id,query_language,query,ground_truth_doc_ids,retrieved_doc_ids,sw_rate
1092946,zh,蜂蜡和椰子油蜡烛的好处,"[""7791376""]","[""7791376"", ""1240847"", ""7318261"", ""5225613"", ""7613707"", ""7702428"", ""7612319"", ""7749954"", ""7731176"", ""4431876""]",
988779,zh,巴哈马的领导人是谁,"[""7287698""]","[""7287698"", ""7892232"", ""7612596"", ""7146494"", ""7892224"", ""6141957"", ""7616310"", ""7776521"", ""7290624"", ""7823516""]",
823310,zh,维生素c的一般功能是什么,"[""4092416""]","[""1374083"", ""4092416"", ""7457408"", ""7076988"", ""7768495"", ""7716397"", ""7955062"", ""7751031"", ""7955063"", ""7893891""]",
657264,zh,是什么结束了性别歧视,"[""1727593""]","[""635313"", ""1727593"", ""7665730"", ""7225096"", ""7443839"", ""7321410"", ""7164845"", ""4043421"", ""3250008"", ""7819761""]",
209713,zh,chiweenie 会有多大,"[""7330021""]","[""7330021"", ""7594460"", ""7360261"", ""7846964"", ""7175762"", ""7384624"", ""2850054"", ""7072670"", ""7217353"", ""7601989""]",
1017537,zh,当你一个人在一个地方时，作为一名保安该怎么做,"[""7237531""]","[""7237531"", ""1090781"", ""7360453"", ""7856003"", ""7097506"", ""7232560"", ""7697631"", ""7251481"", ""7591439"", ""7714872""]",
1101486,zh,网络和服务器连接之间的区别,"[""7830658""]","[""7830658"", ""7636329"", ""7877816"", ""7221893"", ""810035"", ""1563923"", ""7705895"", ""7658542"", ""7422289"", ""7973043""]",
1048297,zh,品级和设置的成本,"[""7187801""]","[""7973245"", ""7187801"", ""159767"", ""6663248"", ""7101703"", ""7559905"", ""7126178"", ""823854"", ""7456999"", ""7628775""]",
383469,zh,如何训练你的狗做技巧 youtube,"[""7522587""]","[""7522587"", ""7312387"", ""7071717"", ""7124699"", ""7952808"", ""7230847"", ""7723262"", ""7187607"", ""7341578"", ""7460675""]",
1022253,zh,研究人员操纵了哪种类型的变量？,"[""7779110""]","[""896966"", ""7779110"", ""7907425"", ""7166774"", ""7340503"", ""7328237"", ""7927712"", ""7592671"", ""7683174"", ""7166781""]",
1010810,zh,主销是哪年出来的,"[""7246941""]","[""7246941"", ""7843956"", ""7944889"", ""7938566"", ""7827487"", ""7824560"", ""7557403"", ""7626437"", ""7094670"", ""2352372""]",
994071,zh,哪个法律案件迫使马里兰大学录取一名非裔美国学生进入其法学院？,"[""7275935""]","[""7275935"", ""7743891"", ""7290198"", ""7245052"", ""2378839"", ""7285308"", ""7742497"", ""2058695"", ""7364984"", ""7859593""]",
1041454,zh,截图的定义是什么,"[""7199649""]","[""7901711"", ""7506157"", ""7199649"", ""7209225"", ""7132316"", ""7601382"", ""7266627"", ""7933706"", ""7430246"", ""7301870""]",
1003000,zh,什么时候在 nh 建造了 grenier 场,"[""7258738""]","[""7258738"", ""7939551"", ""7458323"", ""7953024"", ""7952374"", ""7267095"", ""7966309"", ""7259749"", ""7667477"", ""7913797""]",
1097736,zh,处理后多久可以收到爱达荷州的退款,"[""7391855""]","[""7391855"", ""7318237"", ""7261118"", ""7901388"", ""4005338"", ""7359458"", ""7465867"", ""2206887"", ""7354468"", ""7575164""]",
814021,zh,亚马逊的客服电话是多少,"[""148297"", ""1787021""]","[""148297"", ""1787021"", ""4790280"", ""7275747"", ""7078615"", ""7674518"", ""5693491"", ""7123268"", ""7663012"", ""7811159""]",
382452,zh,如何教我的孩子整理房间,"[""7503201""]","[""7503201"", ""7538425"", ""7251481"", ""7097506"", ""7797742"", ""7642173"", ""7538426"", ""7255945"", ""7288543"", ""7480734""]",
1101968,zh,为什么每喝一杯咖啡都要喝一杯水,"[""7410755""]","[""7410755"", ""7396071"", ""737886"", ""7420079"", ""7741307"", ""7796400"", ""77985"", ""7880490"", ""7959387"", ""7325550""]",
1096006,zh,优步每年赚多少钱,"[""7543662""]","[""324034"", ""7543662"", ""7619863"", ""7596916"", ""7626797"", ""6569263"", ""7436325"", ""6991894"", ""7127625"", ""8004669""]",
380145,zh,如何显示 oracle 视图的源代码,"[""7701732""]","[""7701732"", ""7202654"", ""7072264"", ""7548790"", ""7099448"", ""7213125"", ""7339731"", ""7763045"", ""7092822"", ""7984546""]",
1043615,zh,最亮的星星是什么？,"[""7196980""]","[""7196980"", ""4487969"", ""7935393"", ""7802322"", ""7935390"", ""7366591"", ""4984619"", ""7115248"", ""7451286"", ""7869208""]",
234932,zh,退休人员如何快乐地度过他们的时间,"[""7077191"", ""7077188""]","[""7077188"", ""7077191"", ""7256779"", ""7446733"", ""7104279"", ""7371209"", ""7097506"", ""7859181"", ""7687418"", ""7871793""]",
887599,zh,你可以在口袋妖怪绿宝石中捕捉什么口袋妖怪,"[""7945986""]","[""7945986"", ""7871918"", ""7657551"", ""7230083"", ""7231321"", ""7430929"", ""7900419"", ""7893280"", ""7578450"", ""7663904""]",
851380,zh,最小的错误是什么,"[""75420""]","[""7351573"", ""2001175"", ""7627419"", ""7471105"", ""7101499"", ""7654334"", ""7820089"", ""7152404"", ""7367793"", ""7787010""]",
841973,zh,爆震传感器的用途是什么,"[""4757522""]","[""4757522"", ""7322363"", ""7269859"", ""7389973"", ""7659801"", ""7122463"", ""7344172"", ""7486687"", ""4425196"", ""7577143""]",
1025268,zh,被蛊惑的人用的是什么豪宅？,"[""7225891""]","[""7225891"", ""7292883"", ""7243206"", ""7535581"", ""7124447"", ""7267095"", ""7248082"", ""7125772"", ""7870634"", ""7292841""]",
1047012,zh,谁在枪声中扮演小猫小姐,"[""4783316""]","[""4783316"", ""7285853"", ""7841397"", ""7906424"", ""2628627"", ""7239171"", ""7125366"", ""7461250"", ""7291282"", ""7660653""]",
119952,zh,在法律中定义最低限度,"[""2001175""]","[""2001175"", ""7480931"", ""7618680"", ""7814746"", ""7190500"", ""7166365"", ""7829073"", ""7654334"", ""7116323"", ""7246143""]",
1017959,zh,哪位总统离开白宫的时间最长,"[""7729353""]","[""7729353"", ""7804887"", ""7836393"", ""7966632"", ""2436674"", ""7279780"", ""7938002"", ""7855269"", ""7615598"", ""7813911""]",
894050,zh,你血液中的含氧量应该是多少？,"[""7949214""]","[""7949214"", ""7682293"", ""4367239"", ""128110"", ""434133"", ""7300204"", ""7823955"", ""7170315"", ""7320539"", ""5474666""]",
1093885,zh,周末是否被视为工作日,"[""7713298""]","[""3347477"", ""1248180"", ""7716503"", ""3948109"", ""7713298"", ""3591182"", ""7236463"", ""7445050"", ""4101557"", ""2288101""]",
1016676,zh,堪萨斯州的哪个镇是 Boot Hill 的所在地,"[""7238811""]","[""7238811"", ""7777935"", ""7805201"", ""7893179"", ""7120205"", ""7448406"", ""7930799"", ""7802127"", ""7267095"", ""7844039""]",
1038180,zh,积极倾听在沟通中的重要性是什么,"[""7204691""]","[""7204691"", ""7370295"", ""2917712"", ""7809228"", ""7471665"", ""7328038"", ""7164845"", ""7136645"", ""7210393"", ""7686626""]",
746438,zh,什么是验血前禁食,"[""7614909""]","[""7614909"", ""7415638"", ""443957"", ""443952"", ""6227116"", ""7157629"", ""7431452"", ""1751531"", ""6055"", ""4478492""]",
817193,zh,教练和指导有什么区别,"[""7972891"", ""7972893""]","[""7972893"", ""7972891"", ""7405394"", ""7544860"", ""7613183"", ""7154243"", ""1639706"", ""8000337"", ""7573823"", ""7503056""]",
431739,zh,耶鲁是私立大学吗？,"[""2452077""]","[""2452077"", ""7264873"", ""7571616"", ""7517865"", ""7728610"", ""3368477"", ""7699847"", ""7495093"", ""7109657"", ""7087182""]",
695968,zh,什么是初级植物组织,"[""6182047""]","[""7970697"", ""7779044"", ""7224094"", ""7224101"", ""6182047"", ""5976199"", ""7690262"", ""7484648"", ""7215190"", ""7251229""]",
815243,zh,我的独白的定义是什么,"[""2392352""]","[""2392352"", ""7785547"", ""1058894"", ""7581165"", ""7577170"", ""7835668"", ""7987486"", ""7471665"", ""7410315"", ""7409913""]",
299911,zh,雇主必须为产假提供多少周的假期,"[""4101557""]","[""4101557"", ""7928070"", ""7326330"", ""1248180"", ""7460955"", ""499891"", ""7445050"", ""7489387"", ""7716503"", ""3813237""]",
1002148,zh,富士康什么时候开始生产,"[""7260887""]","[""7260887"", ""7776514"", ""2506448"", ""7927133"", ""7781728"", ""7778436"", ""7247235"", ""7503307"", ""7822533"", ""7181566""]",
997676,zh,金钱植物的最佳位置在哪里？,"[""7269623""]","[""7269623"", ""7865541"", ""7970697"", ""7275770"", ""7124447"", ""7779474"", ""7369795"", ""8005296"", ""7267194"", ""7276446""]",
1077536,zh,大学毕业后我能找到工作吗,"[""7868715""]","[""7868715"", ""8009106"", ""7622919"", ""1573856"", ""260759"", ""7997696"", ""7645101"", ""7860885"", ""7398348"", ""7492785""]",
457950,zh,动物果酱上最著名的用户,"[""7516170""]","[""7516170"", ""7827927"", ""7125270"", ""7451471"", ""7774695"", ""7460675"", ""7244240"", ""7837826"", ""7456010"", ""7078546""]",
1071101,zh,什么是 ETF 的低费用率,"[""7157808""]","[""7157808"", ""7222837"", ""7258627"", ""3664079"", ""7068104"", ""7124069"", ""7453764"", ""7994382"", ""7212441"", ""7142823""]",
829255,zh,第五修正案的主要概念是什么？,"[""7880502""]","[""7880502"", ""1584950"", ""7349246"", ""7286687"", ""7212499"", ""7384521"", ""2058695"", ""7906443"", ""7518314"", ""7098433""]",
900466,zh,什么茶对舒缓喉咙有好处,"[""7751577""]","[""7751577"", ""7666853"", ""7278626"", ""7862995"", ""7150914"", ""3222326"", ""7372627"", ""7205001"", ""2234555"", ""7361438""]",
1087319,zh,脑震荡的迹象和症状是什么,"[""7102864""]","[""2335830"", ""7102864"", ""6464889"", ""7145722"", ""7568911"", ""1111560"", ""373249"", ""7611657"", ""7677110"", ""7837628""]",
626695,zh,你是什​​么专业的辅导员,"[""7573823""]","[""7573823"", ""4632451"", ""7972893"", ""7536954"", ""7405394"", ""7682771"", ""7211278"", ""7223923"", ""7653500"", ""7972891""]",
278920,zh,加拿大有多少家赌场,"[""7077601""]","[""7077601"", ""7305426"", ""7529021"", ""7903408"", ""242856"", ""7650435"", ""7738427"", ""7726195"", ""7486777"", ""7095246""]",
5526,zh,匹兹堡堪萨斯州位于 11 个自然地理区域中的哪一个,"[""7603991""]","[""7553316"", ""7603991"", ""7805201"", ""7165251"", ""7094594"", ""7270131"", ""7390120"", ""7889522"", ""7546569"", ""7114529""]",
927813,zh,汉克·亚伦是哪一年登上体育画报封面的,"[""7902311""]","[""7902311"", ""7812373"", ""7911726"", ""7287029"", ""7609407"", ""7494614"", ""7827574"", ""7292318"", ""7753829"", ""7247726""]",
1018177,zh,哪个过程更有效的发酵或呼吸？,"[""1480397""]","[""1480397"", ""7936407"", ""7240172"", ""7079822"", ""1943020"", ""7188758"", ""7595341"", ""294372"", ""7081906"", ""7317781""]",
1087143,zh,什么是鹿最好的牛排,"[""7104310""]","[""7104310"", ""7635866"", ""7628775"", ""7489262"", ""7886664"", ""7886659"", ""7226279"", ""7323578"", ""6086617"", ""7516803""]",
292696,zh,有多少人在宾夕法尼亚州布里斯托地区生活和工作,"[""7389698""]","[""7117266"", ""7389698"", ""4974528"", ""7913833"", ""7876531"", ""7200558"", ""7910164"", ""1459045"", ""7443651"", ""7476956""]",
1002636,zh,我是马拉拉这本书什么时候出版的,"[""7259638""]","[""7259638"", ""7853859"", ""7615919"", ""7292841"", ""7094670"", ""7474496"", ""7666142"", ""7796794"", ""7796813"", ""7246746""]",
986319,zh,谁在电影里唱漂亮女人的歌？,"[""7293277""]","[""7293277"", ""7286860"", ""7256163"", ""7291282"", ""7875835"", ""7911726"", ""7623838"", ""7824358"", ""7291031"", ""7841397""]",
575875,zh,骨骼肌收缩时发生的三种物理变化是什么,"[""7705605""]","[""7705605"", ""7990420"", ""7486687"", ""7683174"", ""2908438"", ""4798181"", ""8005840"", ""7875759"", ""7231321"", ""7835367""]",
1051133,zh,谁唱我可以让你拍手,"[""7742373""]","[""7291425"", ""7291363"", ""7930280"", ""7232662"", ""7290694"", ""7542951"", ""7742373"", ""7875835"", ""7808292"", ""7900648""]",
1095469,zh,百万儿童保育中心每个孩子多少平方英尺,"[""7585034""]","[""7585034"", ""7481700"", ""7628775"", ""7557504"", ""7987704"", ""7988831"", ""1903553"", ""7317065"", ""7233185"", ""7078546""]",
279229,zh,在美国，fda 禁止在化妆品中使用多少化学品？,"[""7354184""]","[""7354184"", ""7266164"", ""7694387"", ""7382211"", ""7169259"", ""7951365"", ""992238"", ""7905051"", ""7876305"", ""7685776""]",
113206,zh,海得拉巴的 cse 顶尖工程学院,"[""7437733""]","[""7437733"", ""7448849"", ""7682771"", ""7643266"", ""7078546"", ""7632880"", ""7449413"", ""7115754"", ""7267535"", ""2645266""]",
1023902,zh,凯里欧文在凯尔特人队的号码是多少,"[""7228036""]","[""7228036"", ""7724682"", ""7224039"", ""7729272"", ""7977787"", ""8006999"", ""7350855"", ""7739004"", ""7340030"", ""7470240""]",
634174,zh,文学中的中心思想是什么意思,"[""6271183""]","[""6271183"", ""7544860"", ""7719848"", ""7778543"", ""7213343"", ""7567949"", ""7865401"", ""4215483"", ""7145129"", ""7835961""]",
