query_id,query_language,query,ground_truth_doc_ids,retrieved_doc_ids,sw_rate
1064470,en,why do eggs turn brown,"[""7728289""]","[""2221813"", ""7684366"", ""7772714"", ""7083530"", ""7550623"", ""7654672"", ""7222312"", ""7928694"", ""898056"", ""7727520""]",
393696,en,in texas what requirements are needed to apply to become a broker,"[""7598745""]","[""7772714"", ""7684366"", ""898056"", ""7083530"", ""7550623"", ""7727520"", ""7712623"", ""7665317"", ""7455031"", ""2221813""]",
992193,en,who coined the concept survival of the fittest? charles darwin karl marx herbert spencer max weber,"[""7280593""]","[""7684366"", ""7550623"", ""7083530"", ""7772714"", ""7358369"", ""898056"", ""7665317"", ""7196932"", ""7230736"", ""7534469""]",
829915,en,what is the marriage age in kansas with parental consent,"[""7787972""]","[""898056"", ""7772714"", ""7727520"", ""7342723"", ""7665317"", ""7712623"", ""7455031"", ""7080267"", ""7684366"", ""7080600""]",
987767,en,who roy moore lost to,"[""7290624""]","[""7772714"", ""7684366"", ""7727520"", ""7712623"", ""7083530"", ""7521076"", ""7550623"", ""7394047"", ""5671795"", ""7196932""]",
299128,en,how many units of water per month,"[""6720313""]","[""7772714"", ""7727520"", ""7083530"", ""7731475"", ""7603458"", ""7806656"", ""7550623"", ""7308145"", ""6359114"", ""7085946""]",
814132,en,what is the daily sodium limit,"[""7951365""]","[""7772714"", ""7603458"", ""7550623"", ""7654672"", ""7922181"", ""7308145"", ""7727520"", ""7519043"", ""6359114"", ""7342723""]",
874257,en,what literary device does the author use to describe johnny's mugging the outsiders,"[""7867405""]","[""7550623"", ""7772714"", ""7566983"", ""7684366"", ""7455031"", ""7083530"", ""2221813"", ""7654672"", ""898056"", ""7259868""]",
868598,en,what kind of grades do you need to be a dental hygienist,"[""7743190""]","[""7772714"", ""7550623"", ""898056"", ""7083530"", ""7603458"", ""7727520"", ""7922181"", ""7654672"", ""7665317"", ""7519043""]",
1071609,en,why is noise a problem,"[""7816796""]","[""2221813"", ""7772714"", ""7654672"", ""7684366"", ""7123866"", ""7550623"", ""7083530"", ""7928694"", ""7481307"", ""7971159""]",
663595,en,what genre is rob thomas,"[""7465375""]","[""7684366"", ""7550623"", ""7772714"", ""7727520"", ""7083530"", ""2221813"", ""5671795"", ""7463059"", ""7885567"", ""7196932""]",
1062203,en,why did brad pitt and angelina jolie divorce,"[""7569446""]","[""7684366"", ""7772714"", ""2221813"", ""7083530"", ""7550623"", ""7727520"", ""7196932"", ""7327721"", ""898056"", ""7455031""]",
182644,en,examples of drug withdrawal symptoms,"[""7935405""]","[""7772714"", ""7550623"", ""7922181"", ""7654672"", ""7603458"", ""7665317"", ""7423938"", ""7566983"", ""7085946"", ""7977345""]",
931029,en,what's the average cucumber size,"[""7812195""]","[""7772714"", ""7550623"", ""7654672"", ""7665317"", ""7603458"", ""7519043"", ""7695477"", ""7566983"", ""7083530"", ""7885567""]",
924580,en,what whiskey is made of wheat,"[""7853736"", ""7853738""]","[""7772714"", ""7550623"", ""7083530"", ""7085946"", ""7665317"", ""6359114"", ""7383623"", ""7684366"", ""7463059"", ""898056""]",
837702,en,what is the opposite of helium,"[""7799527""]","[""7772714"", ""7684366"", ""896966"", ""7083530"", ""7550623"", ""7259868"", ""7572965"", ""7566983"", ""7354468"", ""7171057""]",
1033156,en,what is the real name of master chief,"[""7212940""]","[""7772714"", ""7550623"", ""898056"", ""7083530"", ""7665317"", ""7684366"", ""7616897"", ""7853579"", ""7712623"", ""7455031""]",
1079185,en,what happens when a corp dissolves and has debt?,"[""53048""]","[""7772714"", ""7654672"", ""7550623"", ""2221813"", ""7506321"", ""7922181"", ""7434537"", ""7566983"", ""7603458"", ""898056""]",
171534,en,does some car use air conditioner to help defroster,"[""7385189""]","[""7772714"", ""7550623"", ""898056"", ""7654672"", ""7603458"", ""7922181"", ""6359114"", ""7083530"", ""7196268"", ""7712623""]",
838500,en,what is the part on your arm where they draw blood called,"[""4707882""]","[""7772714"", ""7550623"", ""7712623"", ""2221813"", ""7423938"", ""7083530"", ""898056"", ""7566983"", ""7342723"", ""7665317""]",
361285,en,how to get cat urine stain out of carpet,"[""7401706""]","[""7772714"", ""7550623"", ""7654672"", ""7083530"", ""7603458"", ""7922181"", ""898056"", ""2221813"", ""6359114"", ""7308145""]",
1074603,en,why use videos for marketing and promotions,"[""7845422""]","[""2221813"", ""7550623"", ""7654672"", ""7772714"", ""7971159"", ""7835961"", ""7481307"", ""7928694"", ""7083530"", ""7506321""]",
931783,en,what's the difference between self-image and self-concept,"[""7830900""]","[""2221813"", ""7550623"", ""7566983"", ""7684366"", ""7083530"", ""7772714"", ""7171057"", ""7922181"", ""7590053"", ""7654672""]",
1096025,en,how much does state pay nurses in md,"[""7541711""]","[""7772714"", ""7255070"", ""7727520"", ""7616897"", ""7394047"", ""575435"", ""7665317"", ""7712623"", ""7684366"", ""7213774""]",
1037612,en,what is the length of an armadillo,"[""7205573""]","[""7772714"", ""7455031"", ""7665317"", ""7684366"", ""7727520"", ""7643150"", ""7083530"", ""7519043"", ""6359114"", ""7594018""]",
1004565,en,when does the food and wine festival at epcot start,"[""7255591""]","[""7772714"", ""6359114"", ""898056"", ""7712623"", ""7727520"", ""7550623"", ""7603458"", ""7083530"", ""7308145"", ""7455031""]",
630172,en,what does a ring on the middle finger mean?,"[""7469958""]","[""7772714"", ""7550623"", ""7654672"", ""7665317"", ""7566983"", ""7684366"", ""2221813"", ""898056"", ""7455031"", ""7083530""]",
650157,en,what does the expression you're a good egg,"[""7453899""]","[""7684366"", ""7772714"", ""7727520"", ""7572965"", ""7665317"", ""7342723"", ""7594018"", ""7743891"", ""7303814"", ""7550623""]",
1031761,en,what is the structure of a horsetail,"[""7215190""]","[""7772714"", ""7550623"", ""7684366"", ""2221813"", ""7083530"", ""7922181"", ""7665317"", ""7727520"", ""7654672"", ""7455031""]",
339855,en,how soon must an employee report an injury in michigan,"[""7359547""]","[""7772714"", ""7727520"", ""7550623"", ""898056"", ""7712623"", ""7342723"", ""7603458"", ""7308145"", ""7083530"", ""7684366""]",
1006724,en,when did independence day in thailand,"[""7252753""]","[""7772714"", ""7727520"", ""7550623"", ""7665317"", ""6359114"", ""7308145"", ""7712623"", ""4886226"", ""7083530"", ""7352666""]",
411367,en,is google blocked in china,"[""7633642""]","[""7772714"", ""7603458"", ""898056"", ""7550623"", ""7727520"", ""7308145"", ""7083530"", ""7665317"", ""7654672"", ""6359114""]",
839488,en,what is the plural of kohlrabies,"[""7866009""]","[""7772714"", ""7083530"", ""7085946"", ""7463059"", ""7303814"", ""7550623"", ""896966"", ""7922181"", ""7917844"", ""7521076""]",
1087202,en,what are symptoms of low blood s,"[""7103722""]","[""7772714"", ""7727520"", ""2221813"", ""7684366"", ""7665317"", ""7566983"", ""7083530"", ""7550623"", ""7572965"", ""7342723""]",
1058513,en,what is class dojo used for,"[""7171329""]","[""7772714"", ""7550623"", ""2221813"", ""7654672"", ""898056"", ""7566983"", ""7083530"", ""7603458"", ""7506321"", ""7684366""]",
1054949,en,what is friends of the library,"[""7177052""]","[""7772714"", ""7727520"", ""7550623"", ""7684366"", ""5671795"", ""7083530"", ""7665317"", ""7342723"", ""7073772"", ""1514592""]",
190380,en,foods to keep gums healthy,"[""5092256""]","[""7772714"", ""7665317"", ""7083530"", ""7684366"", ""7550623"", ""7727520"", ""898056"", ""7463059"", ""2221813"", ""7455031""]",
739554,en,what is difference between understand and grasp,"[""7044609"", ""7456010""]","[""7550623"", ""7566983"", ""7654672"", ""7922181"", ""7772714"", ""7498811"", ""2221813"", ""7590053"", ""7083530"", ""7506321""]",
1059812,en,whose face is on money,"[""7290835""]","[""7772714"", ""7550623"", ""7083530"", ""7343059"", ""7684366"", ""7222312"", ""7463059"", ""7654672"", ""7727520"", ""1514592""]",
1071161,en,what is a long strategy in finance,"[""7157744""]","[""7772714"", ""7550623"", ""2221813"", ""7083530"", ""7684366"", ""7928694"", ""7123866"", ""7463059"", ""7654672"", ""7566983""]",
69065,en,can i get my my license plates with a driver permit,"[""7392067""]","[""7772714"", ""898056"", ""7603458"", ""7550623"", ""7922181"", ""7727520"", ""7342723"", ""7654672"", ""7712623"", ""6359114""]",
831034,en,what is the meaning of fruit when referring to any flowering plant,"[""2077415""]","[""7684366"", ""7772714"", ""7550623"", ""7083530"", ""2221813"", ""7727520"", ""7566983"", ""7463059"", ""7594018"", ""7358369""]",
1002373,en,where was for your eyes only filmed?,"[""7747666""]","[""7772714"", ""7727520"", ""7550623"", ""5671795"", ""7342723"", ""7083530"", ""6359114"", ""1514592"", ""7712623"", ""7806656""]",
609707,en,what county is montello wi in,"[""7690114""]","[""7772714"", ""7727520"", ""7080267"", ""7342723"", ""7712623"", ""7806656"", ""5671795"", ""463187"", ""7665317"", ""898056""]",
393420,en,in history what is a sphere of influence,"[""7689572""]","[""7550623"", ""7772714"", ""2221813"", ""7684366"", ""7083530"", ""7566983"", ""7463059"", ""7928694"", ""7555122"", ""7123866""]",
1084596,en,what do you need for tags on car,"[""7126829""]","[""7772714"", ""7550623"", ""7423938"", ""7654672"", ""7922181"", ""7083530"", ""7991140"", ""898056"", ""7085946"", ""7603458""]",
1041656,en,what is the definition of fellowship in financial aid,"[""7199394""]","[""7772714"", ""7684366"", ""7455031"", ""7083530"", ""7727520"", ""7550623"", ""7665317"", ""7654672"", ""7519043"", ""7922181""]",
1097283,en,how many days did king spend in jail for protesting in birmingham,"[""7426908""]","[""7772714"", ""7727520"", ""7712623"", ""7550623"", ""7080267"", ""6182392"", ""7358369"", ""7394047"", ""6359114"", ""7684366""]",
166528,en,does ftp use the appdata folder,"[""7373623""]","[""7603458"", ""7654672"", ""7196268"", ""7217650"", ""7803595"", ""7977345"", ""898056"", ""7550623"", ""7952605"", ""5705062""]",
988720,en,who is the original singer for chicago,"[""7287922""]","[""7772714"", ""7550623"", ""7083530"", ""7684366"", ""7727520"", ""7712623"", ""7429278"", ""7885567"", ""8003430"", ""898056""]",
1093928,en,is the iphone x waterproof or water resistant,"[""7711108""]","[""7654672"", ""7603458"", ""6359114"", ""7196268"", ""7772714"", ""898056"", ""7550623"", ""7506321"", ""7727520"", ""7922181""]",
735175,en,what is cost and freight inco terms,"[""7522344""]","[""7772714"", ""7727520"", ""7684366"", ""7083530"", ""7463059"", ""7343059"", ""7731475"", ""1514592"", ""7550623"", ""7806656""]",
289276,en,how many milligrams of ritalin should an adult take,"[""7559170""]","[""7772714"", ""7727520"", ""7616897"", ""7550623"", ""7080267"", ""7712623"", ""7342723"", ""7337538"", ""7073772"", ""7358369""]",
1092946,en,benefits of beeswax and coconut oil candles,"[""7791376""]","[""7772714"", ""898056"", ""7665317"", ""7550623"", ""7684366"", ""7083530"", ""7654672"", ""7455031"", ""7922181"", ""7149648""]",
988779,en,who is the leader of bahamas,"[""7287698""]","[""7772714"", ""7727520"", ""7684366"", ""7616897"", ""7550623"", ""7196932"", ""7083530"", ""7712623"", ""7581869"", ""7358369""]",
823310,en,what is the general function of vitamin c,"[""4092416""]","[""7772714"", ""7550623"", ""7654672"", ""2221813"", ""7566983"", ""7684366"", ""7922181"", ""7083530"", ""898056"", ""7603458""]",
657264,en,what ended the gender discrimination,"[""1727593""]","[""7684366"", ""2221813"", ""7772714"", ""7083530"", ""7222312"", ""7327721"", ""7358369"", ""7196932"", ""7727520"", ""7550623""]",
209713,en,how big will a chiweenie get,"[""7330021""]","[""7772714"", ""7550623"", ""6359114"", ""7727520"", ""7603458"", ""7731475"", ""7308145"", ""7196268"", ""7085946"", ""7455031""]",
1017537,en,what to do as a security guard when you're by yourself in a place,"[""7237531""]","[""7772714"", ""7550623"", ""7083530"", ""7654672"", ""1514592"", ""2221813"", ""898056"", ""7922181"", ""7928694"", ""7343059""]",
1101486,en,difference between network and server connectivity,"[""7830658""]","[""7550623"", ""7654672"", ""7603458"", ""7506321"", ""7922181"", ""2221813"", ""3250008"", ""7434537"", ""7772714"", ""7083530""]",
1048297,en,cost of fret level and setup,"[""7187801""]","[""7772714"", ""7665317"", ""7550623"", ""7083530"", ""7922181"", ""7603458"", ""7727520"", ""898056"", ""7085946"", ""6359114""]",
383469,en,how to train your dog to do tricks youtube,"[""7522587""]","[""7772714"", ""7196268"", ""7550623"", ""7603458"", ""7303814"", ""7424120"", ""6359114"", ""7922181"", ""7074363"", ""7853579""]",
1022253,en,which type of variable is manipulated by the researcher?,"[""7779110""]","[""7550623"", ""2221813"", ""7654672"", ""7083530"", ""7684366"", ""7772714"", ""7566983"", ""7810782"", ""7113578"", ""7596452""]",
1010810,en,what year did kingpin come out,"[""7246941""]","[""7727520"", ""7772714"", ""7684366"", ""7342723"", ""7712623"", ""7083530"", ""7550623"", ""7080267"", ""7665317"", ""5671795""]",
994071,en,which legal case forced the university of maryland to admit an african american student to its law school?,"[""7275935""]","[""7772714"", ""7684366"", ""7550623"", ""7862882"", ""898056"", ""7712623"", ""7455031"", ""7358369"", ""7727520"", ""7394047""]",
1041454,en,what is the definition of screenshot,"[""7199649""]","[""7772714"", ""7684366"", ""7455031"", ""7083530"", ""7550623"", ""7665317"", ""898056"", ""7922181"", ""7594018"", ""7654672""]",
1003000,en,when was grenier field built in nh,"[""7258738""]","[""7772714"", ""7727520"", ""7712623"", ""7684366"", ""7080267"", ""7581869"", ""7521076"", ""7550623"", ""7362350"", ""7665317""]",
1097736,en,how long to get idaho refund after its been processed,"[""7391855""]","[""7772714"", ""7727520"", ""898056"", ""7712623"", ""7342723"", ""7080267"", ""7665317"", ""7083530"", ""7519043"", ""7731475""]",
814021,en,what is the customer service number for amazon,"[""1787021"", ""148297""]","[""7727520"", ""7342723"", ""7772714"", ""7603458"", ""7308145"", ""7712623"", ""7080267"", ""7519043"", ""7196268"", ""7806656""]",
382452,en,how to teach my children to organize their room,"[""7503201""]","[""7772714"", ""7550623"", ""7654672"", ""7922181"", ""7603458"", ""7506321"", ""7083530"", ""6359114"", ""7423938"", ""7991140""]",
1101968,en,why should you drink a cup of water for every cup of coffee,"[""7410755""]","[""7772714"", ""7684366"", ""7083530"", ""7550623"", ""7928694"", ""898056"", ""2221813"", ""7463059"", ""7727520"", ""7654672""]",
1096006,en,how much does uber make per year,"[""7543662""]","[""7772714"", ""7727520"", ""7603458"", ""7550623"", ""6359114"", ""7308145"", ""7519043"", ""7342723"", ""7695477"", ""7524953""]",
380145,en,how to show source code for an oracle view,"[""7701732""]","[""7550623"", ""7772714"", ""7654672"", ""7083530"", ""7222312"", ""7971159"", ""898056"", ""7154172"", ""7922181"", ""7196994""]",
1043615,en,what is the brightest star?,"[""7196980""]","[""7772714"", ""7550623"", ""7684366"", ""7083530"", ""2221813"", ""7566983"", ""7727520"", ""7665317"", ""7455031"", ""7342723""]",
234932,en,how happy retirees spend their time,"[""7077191"", ""7077188""]","[""7684366"", ""7772714"", ""7566983"", ""7550623"", ""7083530"", ""7665317"", ""2221813"", ""7978230"", ""7343059"", ""6127500""]",
887599,en,what pokemon can you catch in pokemon emerald,"[""7945986""]","[""6359114"", ""7654672"", ""7772714"", ""7922181"", ""7550623"", ""7603458"", ""7738967"", ""7080739"", ""7196268"", ""7151532""]",
851380,en,what is the tiniest bug,"[""75420""]","[""7550623"", ""7772714"", ""7566983"", ""2221813"", ""7083530"", ""7423938"", ""7684366"", ""1514592"", ""7171057"", ""7085946""]",
841973,en,what is the purpose of a knock sensor,"[""4757522""]","[""7772714"", ""2221813"", ""7550623"", ""7654672"", ""7684366"", ""7083530"", ""7566983"", ""7727520"", ""898056"", ""7928694""]",
1025268,en,what mansion was used in the beguiled?,"[""7225891""]","[""7550623"", ""7772714"", ""7684366"", ""7074363"", ""2221813"", ""7885567"", ""7083530"", ""7712623"", ""7455031"", ""7429278""]",
1047012,en,who played miss kitty in gunsmoke,"[""4783316""]","[""7684366"", ""7772714"", ""7083530"", ""7550623"", ""7727520"", ""7712623"", ""7534469"", ""7665317"", ""7463059"", ""7394047""]",
119952,en,define de minimis in law,"[""2001175""]","[""7772714"", ""7684366"", ""2221813"", ""7083530"", ""7550623"", ""7928694"", ""7222312"", ""7899591"", ""7463059"", ""7123866""]",
1017959,en,which president spent most time away from white house,"[""7729353""]","[""7772714"", ""7550623"", ""7684366"", ""7083530"", ""7727520"", ""7712623"", ""898056"", ""7358369"", ""2221813"", ""7222312""]",
894050,en,what should the oxygen level in your blood be?,"[""7949214""]","[""7772714"", ""7727520"", ""7684366"", ""7550623"", ""7083530"", ""7603458"", ""7665317"", ""7654672"", ""898056"", ""7342723""]",
1093885,en,is the weekend considered a business day,"[""7713298""]","[""7603458"", ""7654672"", ""7550623"", ""7308145"", ""7772714"", ""7083530"", ""6359114"", ""7196268"", ""7727520"", ""7506321""]",
1016676,en,what town in kansas is home to boot hill,"[""7238811""]","[""7772714"", ""7550623"", ""7083530"", ""7727520"", ""7712623"", ""6359114"", ""898056"", ""7603458"", ""7342723"", ""7684366""]",
1038180,en,what is the importance of active listening in communication,"[""7204691""]","[""2221813"", ""7654672"", ""7123866"", ""7684366"", ""7083530"", ""7772714"", ""7550623"", ""7928694"", ""7933129"", ""7603458""]",
746438,en,what is fasting before blood test,"[""7614909""]","[""7772714"", ""7654672"", ""7603458"", ""7550623"", ""7083530"", ""898056"", ""6359114"", ""7085946"", ""7922181"", ""7196268""]",
817193,en,what is the difference between coaching and mentoring,"[""7972891"", ""7972893""]","[""7083530"", ""7566983"", ""7772714"", ""2221813"", ""7550623"", ""7684366"", ""7590053"", ""7731475"", ""7463059"", ""7810782""]",
431739,en,is yale a private university?,"[""2452077""]","[""7772714"", ""7603458"", ""7727520"", ""7308145"", ""7080267"", ""7550623"", ""6359114"", ""7654672"", ""7343059"", ""7196268""]",
695968,en,what is a primary plant tissue,"[""6182047""]","[""2221813"", ""7550623"", ""7772714"", ""7123866"", ""7083530"", ""7684366"", ""7654672"", ""7928694"", ""3250008"", ""7566983""]",
815243,en,what is the definition of my monologue,"[""2392352""]","[""7772714"", ""7550623"", ""7684366"", ""7665317"", ""7083530"", ""7455031"", ""7922181"", ""7594018"", ""7303814"", ""7727520""]",
299911,en,how many weeks of leave does an employer have to offer for maternity leave,"[""4101557""]","[""7772714"", ""7727520"", ""7083530"", ""7080267"", ""7712623"", ""898056"", ""7731475"", ""7603458"", ""6359114"", ""7594018""]",
1002148,en,when will foxconn begin manufacturing,"[""7260887""]","[""7772714"", ""7727520"", ""7550623"", ""7712623"", ""7083530"", ""898056"", ""7684366"", ""6359114"", ""7080267"", ""7665317""]",
997676,en,where is the best place for a money plant?,"[""7269623""]","[""7772714"", ""7550623"", ""7727520"", ""7083530"", ""7603458"", ""7074363"", ""7665317"", ""7303814"", ""6359114"", ""7712623""]",
1077536,en,will i be able to get a job after college,"[""7868715""]","[""7772714"", ""7654672"", ""7603458"", ""7550623"", ""7506321"", ""7922181"", ""7343059"", ""3250008"", ""7303814"", ""7196268""]",
457950,en,most famous users on animal jam,"[""7516170""]","[""7772714"", ""7550623"", ""7665317"", ""7383623"", ""7085946"", ""7074363"", ""7424120"", ""5671795"", ""7073772"", ""7352666""]",
1071101,en,what is a low expense ratio for an etf,"[""7157808""]","[""7772714"", ""7684366"", ""7083530"", ""7727520"", ""7550623"", ""7358369"", ""7712623"", ""7085946"", ""7080267"", ""7616897""]",
829255,en,what is the main concept of the fifth amendment?,"[""7880502""]","[""7550623"", ""7654672"", ""2221813"", ""7772714"", ""7922181"", ""898056"", ""7684366"", ""7566983"", ""7971159"", ""7149648""]",
900466,en,what tea is good for soothing.your throat,"[""7751577""]","[""7772714"", ""7665317"", ""7083530"", ""7727520"", ""7684366"", ""7550623"", ""7594018"", ""7463059"", ""7566983"", ""7712623""]",
1087319,en,what are signs and symptoms of a concussion,"[""7102864""]","[""7772714"", ""7654672"", ""7550623"", ""2221813"", ""7922181"", ""7566983"", ""7603458"", ""7083530"", ""7871931"", ""7506321""]",
626695,en,what do you major in to be a counselor,"[""7573823""]","[""7550623"", ""7772714"", ""7654672"", ""7603458"", ""7566983"", ""7977345"", ""7922181"", ""7463059"", ""3250008"", ""7991140""]",
278920,en,how many casinos are there in canada,"[""7077601""]","[""7772714"", ""7727520"", ""6359114"", ""7806656"", ""7080267"", ""7550623"", ""7560550"", ""7196268"", ""7085946"", ""7343059""]",
5526,en,Pittsburg Kansas region is located in which of the 11 physiographic regions,"[""7603991""]","[""7772714"", ""7550623"", ""7083530"", ""7727520"", ""7654672"", ""6359114"", ""2221813"", ""7684366"", ""7712623"", ""5671795""]",
927813,en,what year was hank aaron on the cover of sports illustrated,"[""7902311""]","[""7550623"", ""7772714"", ""7684366"", ""7727520"", ""7083530"", ""898056"", ""7712623"", ""7665317"", ""7080267"", ""7581869""]",
1018177,en,which process is more efficient fermentation or respiration?,"[""1480397""]","[""7654672"", ""7550623"", ""7506321"", ""2221813"", ""3250008"", ""7603458"", ""7071436"", ""7196268"", ""7566983"", ""7772714""]",
1087143,en,what are the best steaks from a deer,"[""7104310""]","[""7772714"", ""7550623"", ""7566983"", ""7665317"", ""7083530"", ""7085946"", ""7885567"", ""7429278"", ""7727520"", ""2221813""]",
292696,en,"how many people live and work in the bristol, pa area","[""7389698""]","[""7772714"", ""7727520"", ""7550623"", ""7806656"", ""7603458"", ""6359114"", ""7085946"", ""7080267"", ""7665317"", ""7712623""]",
1002636,en,when was the book i am malala published,"[""7259638""]","[""7772714"", ""7665317"", ""7727520"", ""6359114"", ""7455031"", ""7342723"", ""898056"", ""7550623"", ""7712623"", ""7080267""]",
986319,en,who was singing song pretty woman in the movie?,"[""7293277""]","[""7550623"", ""7772714"", ""7083530"", ""7654672"", ""7684366"", ""7727520"", ""7712623"", ""7885567"", ""898056"", ""6359114""]",
575875,en,what are three physical changes that take place when a skeletal muscle contracts,"[""7705605""]","[""7654672"", ""7550623"", ""7922181"", ""7434537"", ""7506321"", ""7893676"", ""3250008"", ""7991140"", ""7603458"", ""7971159""]",
1051133,en,who sings i can make your hands clap,"[""7742373""]","[""7772714"", ""7684366"", ""7727520"", ""7712623"", ""7738155"", ""7083530"", ""7455031"", ""7255070"", ""7616897"", ""7521076""]",
1095469,en,how much square foot per child in a mn child care center,"[""7585034""]","[""7772714"", ""7550623"", ""7727520"", ""7085946"", ""898056"", ""7519043"", ""7731475"", ""7603458"", ""7455031"", ""7665317""]",
279229,en,how many chemicals has the fda banned in cosmetics in the us?,"[""7354184""]","[""7772714"", ""7727520"", ""7665317"", ""7550623"", ""6359114"", ""7085946"", ""898056"", ""6182392"", ""7712623"", ""7455031""]",
113206,en,cse top engineering colleges in hyderabad,"[""7437733""]","[""7772714"", ""7665317"", ""7727520"", ""7550623"", ""7603458"", ""7074363"", ""7308145"", ""7343059"", ""7922181"", ""7083530""]",
1023902,en,what number is kyrie irving on celtics,"[""7228036""]","[""7772714"", ""7727520"", ""898056"", ""7684366"", ""7083530"", ""7712623"", ""7342723"", ""7080267"", ""7521076"", ""7665317""]",
634174,en,what does central idea mean in literature,"[""6271183""]","[""2221813"", ""7550623"", ""7123866"", ""7654672"", ""7772714"", ""7277067"", ""3250008"", ""7481307"", ""7506321"", ""7566983""]",
913070,en,what type of laptop is a lenovo,"[""7772024""]","[""7772714"", ""7727520"", ""7684366"", ""7550623"", ""7083530"", ""7665317"", ""7712623"", ""7196932"", ""7521076"", ""7342723""]",
615621,en,what crystallized american opinion at the beginning of world war i?,"[""7494558""]","[""7684366"", ""2221813"", ""7083530"", ""7772714"", ""7550623"", ""7358369"", ""7259868"", ""7455031"", ""7222312"", ""7327721""]",
273752,en,how long will pork chops last in fridge,"[""6177450""]","[""7772714"", ""7727520"", ""7308145"", ""7603458"", ""7342723"", ""7731475"", ""7550623"", ""7654672"", ""6359114"", ""7922181""]",
773650,en,what is most abundant gas in the atmosphere,"[""7960664""]","[""7772714"", ""7550623"", ""2221813"", ""7083530"", ""7684366"", ""7566983"", ""7654672"", ""7603458"", ""7727520"", ""7463059""]",
