query_id,query_language,query,ground_truth_doc_ids,retrieved_doc_ids,sw_rate
617306,en,what deficiency produces white spot on nails,"[""7502930""]","[""7502930"", ""7122052"", ""7493514"", ""651395"", ""7132199"", ""480677"", ""1903885"", ""5200958"", ""7852029"", ""7139764""]",
1064470,en,why do eggs turn brown,"[""7728289""]","[""7728289"", ""7510610"", ""7196833"", ""5558092"", ""7105534"", ""7490121"", ""7150358"", ""1501464"", ""7695522"", ""7442410""]",
393696,en,in texas what requirements are needed to apply to become a broker,"[""7598745""]","[""7598745"", ""7934632"", ""7645183"", ""7834912"", ""7714548"", ""7531298"", ""7394645"", ""7996617"", ""176136"", ""7514078""]",
992193,en,who coined the concept survival of the fittest? charles darwin karl marx herbert spencer max weber,"[""7280593""]","[""7280593"", ""7541544"", ""4772781"", ""7773767"", ""7886668"", ""7720711"", ""7192730"", ""7837350"", ""7276511"", ""7107894""]",
829915,en,what is the marriage age in kansas with parental consent,"[""7787972""]","[""7787972"", ""7900321"", ""7077987"", ""7106774"", ""5898158"", ""7358369"", ""7167740"", ""6395661"", ""7962748"", ""4586411""]",
987767,en,who roy moore lost to,"[""7290624""]","[""7290624"", ""7445716"", ""7607111"", ""7181095"", ""7239131"", ""7461249"", ""7405220"", ""7650798"", ""4143380"", ""7326151""]",
299128,en,how many units of water per month,"[""6720313""]","[""6720313"", ""7073976"", ""7229678"", ""7563235"", ""7096348"", ""7440310"", ""7745404"", ""7325989"", ""7579062"", ""2173490""]",
814132,en,what is the daily sodium limit,"[""7951365""]","[""7951365"", ""714998"", ""7837801"", ""7567998"", ""2304767"", ""7595065"", ""3545260"", ""7584607"", ""1460244"", ""7946465""]",
874257,en,what literary device does the author use to describe johnny's mugging the outsiders,"[""7867405""]","[""7867405"", ""7433620"", ""7645562"", ""7528772"", ""7809071"", ""7204388"", ""7907059"", ""7196877"", ""7102190"", ""7902915""]",
868598,en,what kind of grades do you need to be a dental hygienist,"[""7743190""]","[""7360526"", ""7743190"", ""7863564"", ""7360530"", ""6348579"", ""7944021"", ""7545801"", ""7688776"", ""882642"", ""7153558""]",
1071609,en,why is noise a problem,"[""7816796""]","[""7816796"", ""7747072"", ""7471105"", ""7666299"", ""7113138"", ""7915201"", ""1011107"", ""7087019"", ""7561914"", ""7113185""]",
663595,en,what genre is rob thomas,"[""7465375""]","[""7465375"", ""7689707"", ""7733821"", ""7481478"", ""2123320"", ""7886754"", ""7681763"", ""7204388"", ""7212783"", ""7084659""]",
1062203,en,why did brad pitt and angelina jolie divorce,"[""7569446""]","[""7569446"", ""7946505"", ""7864039"", ""7864034"", ""7339164"", ""7859734"", ""7841583"", ""7677002"", ""7716653"", ""7573749""]",
182644,en,examples of drug withdrawal symptoms,"[""7935405""]","[""7935405"", ""7615041"", ""7173651"", ""7486503"", ""7486505"", ""7299269"", ""4631846"", ""8000498"", ""7759718"", ""7742389""]",
931029,en,what's the average cucumber size,"[""7812195""]","[""7812195"", ""7277294"", ""7563950"", ""7926351"", ""7185925"", ""7383364"", ""7314658"", ""7979967"", ""7318783"", ""7205573""]",
924580,en,what whiskey is made of wheat,"[""7853738"", ""7853736""]","[""7853736"", ""7853738"", ""7077056"", ""7511407"", ""7367627"", ""7232337"", ""7893642"", ""7986348"", ""1676911"", ""7897090""]",
837702,en,what is the opposite of helium,"[""7799527""]","[""7799527"", ""644710"", ""7135073"", ""7235859"", ""7201584"", ""7919515"", ""7241709"", ""7154036"", ""7492132"", ""4555656""]",
1033156,en,what is the real name of master chief,"[""7212940""]","[""7212940"", ""7078555"", ""1285360"", ""5397150"", ""7250839"", ""7627968"", ""7125366"", ""7290002"", ""7181095"", ""7856346""]",
1079185,en,what happens when a corp dissolves and has debt?,"[""53048""]","[""53048"", ""3592709"", ""6417290"", ""7139380"", ""1140905"", ""7397256"", ""7147623"", ""7926523"", ""3242324"", ""7905137""]",
171534,en,does some car use air conditioner to help defroster,"[""7385189""]","[""7385189"", ""7154781"", ""7639182"", ""7211972"", ""7268380"", ""7102244"", ""7457418"", ""7234031"", ""7091598"", ""7492286""]",
838500,en,what is the part on your arm where they draw blood called,"[""4707882""]","[""4707882"", ""7342775"", ""1143017"", ""2485932"", ""538189"", ""7706332"", ""7979212"", ""7857806"", ""7220327"", ""480701""]",
361285,en,how to get cat urine stain out of carpet,"[""7401706""]","[""7401706"", ""7726837"", ""7392272"", ""7483017"", ""7365714"", ""7843599"", ""7087881"", ""7561515"", ""7910955"", ""8000759""]",
1074603,en,why use videos for marketing and promotions,"[""7845422""]","[""7845422"", ""7659801"", ""7333378"", ""613301"", ""7826615"", ""1721389"", ""7544522"", ""7896293"", ""7388532"", ""7194094""]",
931783,en,what's the difference between self-image and self-concept,"[""7830900""]","[""7830900"", ""7164081"", ""7787994"", ""7594620"", ""7299175"", ""7139509"", ""7356443"", ""7330386"", ""7100389"", ""7610454""]",
1096025,en,how much does state pay nurses in md,"[""7541711""]","[""7541711"", ""7195763"", ""6584729"", ""7447492"", ""7959134"", ""363604"", ""7825985"", ""7518528"", ""7813505"", ""7663664""]",
1037612,en,what is the length of an armadillo,"[""7205573""]","[""7205573"", ""7669136"", ""7096250"", ""7470712"", ""7784059"", ""7620832"", ""7871033"", ""7195770"", ""7741773"", ""7234545""]",
1004565,en,when does the food and wine festival at epcot start,"[""7255591""]","[""7255591"", ""7375794"", ""7813102"", ""7226856"", ""7950765"", ""7889800"", ""7270369"", ""7180743"", ""7980047"", ""7945856""]",
630172,en,what does a ring on the middle finger mean?,"[""7469958""]","[""7469958"", ""703196"", ""7473991"", ""7534457"", ""7830330"", ""7088781"", ""654791"", ""7212767"", ""4707882"", ""7715871""]",
650157,en,what does the expression you're a good egg,"[""7453899""]","[""7453899"", ""7196833"", ""7695522"", ""7105534"", ""7960228"", ""7461753"", ""7863189"", ""7104245"", ""7809714"", ""7880398""]",
1031761,en,what is the structure of a horsetail,"[""7215190""]","[""7215190"", ""7155236"", ""7698182"", ""7771248"", ""7275572"", ""7178887"", ""7512964"", ""7246440"", ""5783988"", ""7992187""]",
339855,en,how soon must an employee report an injury in michigan,"[""7359547""]","[""7359547"", ""7399340"", ""7877769"", ""7297354"", ""7928070"", ""7373727"", ""7766344"", ""7309920"", ""7069832"", ""1110852""]",
1006724,en,when did independence day in thailand,"[""7252753""]","[""7252753"", ""7253793"", ""67027"", ""3644878"", ""7739212"", ""4110699"", ""621218"", ""4110696"", ""7257177"", ""7675934""]",
411367,en,is google blocked in china,"[""7633642""]","[""7633642"", ""7418884"", ""7653402"", ""7491308"", ""7479235"", ""7841769"", ""7962187"", ""7587001"", ""7566729"", ""7993617""]",
839488,en,what is the plural of kohlrabies,"[""7866009""]","[""7866009"", ""7210894"", ""7721698"", ""7570136"", ""7718257"", ""7690260"", ""7972821"", ""7542350"", ""7255023"", ""7158555""]",
1087202,en,what are symptoms of low blood s,"[""7103722""]","[""7923796"", ""7449503"", ""3152590"", ""7273847"", ""7103722"", ""7657649"", ""7450236"", ""7979212"", ""1738230"", ""7851369""]",
1058513,en,what is class dojo used for,"[""7171329""]","[""7171329"", ""7798377"", ""7594577"", ""7979516"", ""5034699"", ""7078093"", ""7520273"", ""7716436"", ""7098058"", ""7420334""]",
1054949,en,what is friends of the library,"[""7177052""]","[""7177052"", ""6910071"", ""7887170"", ""7177292"", ""7794580"", ""7567025"", ""7199394"", ""7482587"", ""7919977"", ""7198693""]",
190380,en,foods to keep gums healthy,"[""5092256""]","[""5092256"", ""7490179"", ""7843179"", ""7379859"", ""7124035"", ""7657012"", ""7914958"", ""2445156"", ""7148584"", ""7361261""]",
739554,en,what is difference between understand and grasp,"[""7456010"", ""7044609""]","[""7044609"", ""7126790"", ""7711895"", ""7231451"", ""7456010"", ""1082693"", ""4707882"", ""7249380"", ""7430055"", ""7553085""]",
1059812,en,whose face is on money,"[""7290835""]","[""7290835"", ""7843298"", ""7196698"", ""7612722"", ""7831820"", ""7769264"", ""7738859"", ""7171283"", ""7561090"", ""7084243""]",
1071161,en,what is a long strategy in finance,"[""7157744""]","[""7157744"", ""7601275"", ""7228460"", ""8001682"", ""7411246"", ""7100389"", ""7830190"", ""7184869"", ""7629668"", ""7733332""]",
69065,en,can i get my my license plates with a driver permit,"[""7392067""]","[""7392067"", ""7097756"", ""7132332"", ""7773197"", ""7770548"", ""7767922"", ""1558710"", ""7982344"", ""7127124"", ""7959460""]",
831034,en,what is the meaning of fruit when referring to any flowering plant,"[""2077415""]","[""2077415"", ""7662692"", ""632215"", ""7690260"", ""8004438"", ""7478006"", ""7167106"", ""7478005"", ""7100183"", ""6834791""]",
1002373,en,where was for your eyes only filmed?,"[""7747666""]","[""7747666"", ""7835634"", ""7272184"", ""2890756"", ""7262837"", ""7930097"", ""7765502"", ""6541514"", ""7533491"", ""7815183""]",
609707,en,what county is montello wi in,"[""7690114""]","[""7690114"", ""2208454"", ""7817457"", ""7091358"", ""7198570"", ""7892942"", ""1699209"", ""7627481"", ""7964016"", ""7587838""]",
393420,en,in history what is a sphere of influence,"[""7689572""]","[""7689572"", ""7783985"", ""7281562"", ""7287796"", ""7082559"", ""7969465"", ""7766737"", ""7214220"", ""7090117"", ""7257833""]",
1084596,en,what do you need for tags on car,"[""7126829""]","[""7126829"", ""7508018"", ""450426"", ""7132332"", ""7778314"", ""7410945"", ""7143645"", ""7176630"", ""7822970"", ""2059813""]",
1041656,en,what is the definition of fellowship in financial aid,"[""7199394""]","[""7199394"", ""7466552"", ""7142823"", ""7355654"", ""7802155"", ""7887170"", ""7172169"", ""7184755"", ""7193960"", ""7859593""]",
1097283,en,how many days did king spend in jail for protesting in birmingham,"[""7426908""]","[""7426908"", ""7856053"", ""1198367"", ""3037266"", ""7498046"", ""7273285"", ""7368942"", ""1744702"", ""7497729"", ""7870634""]",
166528,en,does ftp use the appdata folder,"[""7373623""]","[""7373623"", ""240868"", ""7479235"", ""7396514"", ""7517040"", ""7156990"", ""7220703"", ""7869800"", ""7689875"", ""7491308""]",
988720,en,who is the original singer for chicago,"[""7287922""]","[""7287922"", ""7952481"", ""7642166"", ""7698164"", ""7744019"", ""7725656"", ""7910138"", ""7829800"", ""7770401"", ""7664604""]",
1093928,en,is the iphone x waterproof or water resistant,"[""7711108""]","[""7711108"", ""7550534"", ""7388471"", ""7597415"", ""7555163"", ""7198663"", ""7901437"", ""7687516"", ""7091295"", ""7228073""]",
735175,en,what is cost and freight inco terms,"[""7522344""]","[""7522344"", ""7391075"", ""1159597"", ""7674273"", ""7739791"", ""7630607"", ""7239467"", ""512871"", ""159767"", ""7305235""]",
289276,en,how many milligrams of ritalin should an adult take,"[""7559170""]","[""7559170"", ""7591413"", ""992238"", ""7567998"", ""7443875"", ""2801308"", ""7913520"", ""1460244"", ""7084753"", ""7772677""]",
1092946,en,benefits of beeswax and coconut oil candles,"[""7791376""]","[""7791376"", ""1733702"", ""7782714"", ""7731176"", ""7825287"", ""7991338"", ""7702428"", ""1240847"", ""7196616"", ""7679249""]",
988779,en,who is the leader of bahamas,"[""7287698""]","[""7287698"", ""6141957"", ""7284090"", ""7612596"", ""7288031"", ""7190874"", ""7502542"", ""7270329"", ""7892232"", ""7986039""]",
823310,en,what is the general function of vitamin c,"[""4092416""]","[""4092416"", ""1374083"", ""7955062"", ""7955063"", ""7716397"", ""7076988"", ""7893891"", ""7457408"", ""7768495"", ""7584004""]",
657264,en,what ended the gender discrimination,"[""1727593""]","[""635313"", ""7665730"", ""1727593"", ""7666669"", ""7766737"", ""4161720"", ""7124792"", ""515308"", ""7121621"", ""7225096""]",
209713,en,how big will a chiweenie get,"[""7330021""]","[""7330021"", ""7351513"", ""7594460"", ""7738205"", ""7344571"", ""7470712"", ""7460416"", ""2850054"", ""7572314"", ""7846964""]",
1017537,en,what to do as a security guard when you're by yourself in a place,"[""7237531""]","[""7237531"", ""7097506"", ""7387480"", ""7457859"", ""7989914"", ""7562962"", ""7081391"", ""7942458"", ""7901622"", ""7654313""]",
1101486,en,difference between network and server connectivity,"[""7830658""]","[""7830658"", ""7520000"", ""7973043"", ""7221893"", ""7422289"", ""810035"", ""7132519"", ""4238847"", ""7550961"", ""7103540""]",
1048297,en,cost of fret level and setup,"[""7187801""]","[""7187801"", ""7363404"", ""1439346"", ""2086992"", ""7781417"", ""7538794"", ""7325222"", ""3213940"", ""7186716"", ""3982002""]",
383469,en,how to train your dog to do tricks youtube,"[""7522587""]","[""7522587"", ""7071717"", ""7649705"", ""7700487"", ""7952808"", ""7223077"", ""7959219"", ""7327297"", ""4949040"", ""7230847""]",
1022253,en,which type of variable is manipulated by the researcher?,"[""7779110""]","[""896966"", ""7779110"", ""7340503"", ""7659246"", ""7166781"", ""2459114"", ""7994378"", ""7498811"", ""7297406"", ""7236059""]",
1010810,en,what year did kingpin come out,"[""7246941""]","[""7246941"", ""7260903"", ""7672964"", ""7725783"", ""3505556"", ""7351140"", ""7747182"", ""7533130"", ""1663521"", ""7255658""]",
994071,en,which legal case forced the university of maryland to admit an african american student to its law school?,"[""7275935""]","[""7275935"", ""7743891"", ""7284271"", ""7309614"", ""7245052"", ""7856053"", ""7246746"", ""7187955"", ""7290198"", ""7272812""]",
1041454,en,what is the definition of screenshot,"[""7199649""]","[""7199649"", ""7506157"", ""7901711"", ""7982211"", ""7778322"", ""7974156"", ""7550998"", ""7969478"", ""4883777"", ""7588579""]",
1003000,en,when was grenier field built in nh,"[""7258738""]","[""7258738"", ""7998353"", ""7268310"", ""7880130"", ""7749434"", ""7266798"", ""7242969"", ""7379743"", ""7776424"", ""7118426""]",
1097736,en,how long to get idaho refund after its been processed,"[""7391855""]","[""7391855"", ""4005338"", ""7901388"", ""7359458"", ""3860357"", ""7318237"", ""5542002"", ""2206887"", ""3844092"", ""7594819""]",
814021,en,what is the customer service number for amazon,"[""148297"", ""1787021""]","[""148297"", ""4790280"", ""1787021"", ""7275747"", ""7078615"", ""7089106"", ""7089097"", ""7674518"", ""7663012"", ""7879212""]",
382452,en,how to teach my children to organize their room,"[""7503201""]","[""7503201"", ""7251481"", ""7538425"", ""7538426"", ""913956"", ""7481700"", ""7189717"", ""7283876"", ""7797742"", ""7798008""]",
1101968,en,why should you drink a cup of water for every cup of coffee,"[""7410755""]","[""7410755"", ""7420079"", ""737886"", ""7440310"", ""7396071"", ""7741307"", ""7710424"", ""2720893"", ""1987259"", ""1616468""]",
1096006,en,how much does uber make per year,"[""7543662""]","[""7543662"", ""324034"", ""7619863"", ""7904969"", ""7867951"", ""5538481"", ""7517605"", ""7807867"", ""7436325"", ""7220922""]",
380145,en,how to show source code for an oracle view,"[""7701732""]","[""7701732"", ""7371035"", ""7339731"", ""7531029"", ""7870607"", ""7741588"", ""7099448"", ""7191069"", ""7180335"", ""7926457""]",
1043615,en,what is the brightest star?,"[""7196980""]","[""7196980"", ""4487969"", ""7935393"", ""7935390"", ""4984619"", ""7802322"", ""7366591"", ""7115248"", ""7169836"", ""7567652""]",
234932,en,how happy retirees spend their time,"[""7077191"", ""7077188""]","[""7077188"", ""7077191"", ""3269229"", ""7256779"", ""2388250"", ""7508806"", ""70468"", ""7559824"", ""7309920"", ""7626525""]",
887599,en,what pokemon can you catch in pokemon emerald,"[""7945986""]","[""7945986"", ""7657551"", ""7871918"", ""2402791"", ""7230083"", ""7893280"", ""354750"", ""7509610"", ""7747906"", ""7924808""]",
851380,en,what is the tiniest bug,"[""75420""]","[""75420"", ""7205573"", ""7470712"", ""7516833"", ""7950340"", ""7833673"", ""7224354"", ""7101499"", ""7597758"", ""7539626""]",
841973,en,what is the purpose of a knock sensor,"[""4757522""]","[""4757522"", ""7614525"", ""7091104"", ""7508761"", ""7550921"", ""7601434"", ""81598"", ""7389973"", ""7322363"", ""7314994""]",
1025268,en,what mansion was used in the beguiled?,"[""7225891""]","[""7225891"", ""7620046"", ""7262011"", ""7870634"", ""7912824"", ""7897320"", ""7286942"", ""7105678"", ""6843110"", ""7867789""]",
1047012,en,who played miss kitty in gunsmoke,"[""4783316""]","[""4783316"", ""7906424"", ""7239729"", ""7284764"", ""7789644"", ""7239171"", ""7572869"", ""7289741"", ""7355808"", ""7311236""]",
119952,en,define de minimis in law,"[""2001175""]","[""2001175"", ""7480931"", ""6057028"", ""7225464"", ""1491391"", ""7290198"", ""7166365"", ""7654334"", ""7842625"", ""7190500""]",
1017959,en,which president spent most time away from white house,"[""7729353""]","[""7729353"", ""7293681"", ""7293940"", ""3700241"", ""7128986"", ""7836393"", ""7543054"", ""5975"", ""7804887"", ""7253325""]",
894050,en,what should the oxygen level in your blood be?,"[""7949214""]","[""7949214"", ""7976667"", ""7528795"", ""299330"", ""3592734"", ""7960384"", ""128110"", ""7209691"", ""7823955"", ""7682293""]",
1093885,en,is the weekend considered a business day,"[""7713298""]","[""7713298"", ""7236463"", ""7985303"", ""3440388"", ""1248180"", ""7492838"", ""7650302"", ""7228226"", ""7822191"", ""7816354""]",
1016676,en,what town in kansas is home to boot hill,"[""7238811""]","[""7238811"", ""5074011"", ""7912657"", ""7118860"", ""7638313"", ""7553316"", ""7510157"", ""7117069"", ""7913797"", ""7842038""]",
1038180,en,what is the importance of active listening in communication,"[""7204691""]","[""7204691"", ""7809228"", ""7370295"", ""7571094"", ""7530368"", ""7164845"", ""7328038"", ""7321253"", ""7697378"", ""7684557""]",
746438,en,what is fasting before blood test,"[""7614909""]","[""7415638"", ""7614909"", ""443957"", ""443952"", ""7431452"", ""1751531"", ""6227116"", ""7157629"", ""6055"", ""2437027""]",
817193,en,what is the difference between coaching and mentoring,"[""7972891"", ""7972893""]","[""7972891"", ""7972893"", ""7405394"", ""7430055"", ""7863402"", ""1639706"", ""7322754"", ""4548592"", ""4707882"", ""7787994""]",
431739,en,is yale a private university?,"[""2452077""]","[""2452077"", ""7888550"", ""7264873"", ""3368477"", ""7915060"", ""7571616"", ""7071774"", ""7822380"", ""7188652"", ""7517865""]",
695968,en,what is a primary plant tissue,"[""6182047""]","[""6182047"", ""7224094"", ""7224101"", ""7273647"", ""7203363"", ""7469495"", ""7478424"", ""7746844"", ""7711711"", ""7455599""]",
815243,en,what is the definition of my monologue,"[""2392352""]","[""2392352"", ""7785547"", ""1058894"", ""7581165"", ""7548050"", ""7409913"", ""7101499"", ""7324620"", ""7551078"", ""7417288""]",
299911,en,how many weeks of leave does an employer have to offer for maternity leave,"[""4101557""]","[""4101557"", ""7928070"", ""7326330"", ""7460955"", ""7069832"", ""499891"", ""7446731"", ""1472054"", ""7716503"", ""1248180""]",
1002148,en,when will foxconn begin manufacturing,"[""7260887""]","[""7260887"", ""7560954"", ""7631710"", ""7247235"", ""7940121"", ""7252438"", ""7082365"", ""7776514"", ""7280457"", ""7968067""]",
997676,en,where is the best place for a money plant?,"[""7269623""]","[""7269623"", ""1267600"", ""468467"", ""7266960"", ""7659801"", ""3797164"", ""7238394"", ""7882013"", ""7238345"", ""7624800""]",
1077536,en,will i be able to get a job after college,"[""7868715""]","[""7868715"", ""7987851"", ""7645101"", ""7899651"", ""7635185"", ""1573856"", ""7815494"", ""7233334"", ""7492785"", ""515308""]",
457950,en,most famous users on animal jam,"[""7516170""]","[""7516170"", ""7451471"", ""7403209"", ""7882350"", ""7114418"", ""7222510"", ""7767342"", ""7820645"", ""7287518"", ""7774695""]",
1071101,en,what is a low expense ratio for an etf,"[""7157808""]","[""7157808"", ""7047301"", ""7173266"", ""1570584"", ""7124069"", ""7258627"", ""7965655"", ""7774324"", ""7153704"", ""3690308""]",
829255,en,what is the main concept of the fifth amendment?,"[""7880502""]","[""7880502"", ""7349246"", ""1584950"", ""7272822"", ""281541"", ""7273069"", ""2058695"", ""4532234"", ""7272761"", ""2657978""]",
900466,en,what tea is good for soothing.your throat,"[""7751577""]","[""7751577"", ""3222326"", ""7278626"", ""7127554"", ""7666853"", ""7150914"", ""7601583"", ""7735619"", ""1491677"", ""7671521""]",
1087319,en,what are signs and symptoms of a concussion,"[""7102864""]","[""7102864"", ""2335830"", ""7572965"", ""6464889"", ""7145722"", ""7675517"", ""7321110"", ""7305776"", ""7140662"", ""7678361""]",
626695,en,what do you major in to be a counselor,"[""7573823""]","[""7573823"", ""7403858"", ""2501983"", ""3057842"", ""7536954"", ""4632451"", ""6402024"", ""7222908"", ""7372824"", ""7375538""]",
278920,en,how many casinos are there in canada,"[""7077601""]","[""7077601"", ""7903408"", ""242856"", ""7452193"", ""7440580"", ""7486777"", ""7546569"", ""7305426"", ""7559824"", ""7131873""]",
5526,en,Pittsburg Kansas region is located in which of the 11 physiographic regions,"[""7603991""]","[""7603991"", ""7553316"", ""7900996"", ""7546569"", ""7131535"", ""7276446"", ""7270131"", ""7955701"", ""7267527"", ""7268866""]",
927813,en,what year was hank aaron on the cover of sports illustrated,"[""7902311""]","[""7902311"", ""7911726"", ""815013"", ""7626437"", ""7239458"", ""2767631"", ""7528772"", ""4765911"", ""7879364"", ""7419283""]",
1018177,en,which process is more efficient fermentation or respiration?,"[""1480397""]","[""1480397"", ""7936407"", ""1943020"", ""7595341"", ""7082136"", ""7188758"", ""1304949"", ""7240172"", ""7568605"", ""6975555""]",
1087143,en,what are the best steaks from a deer,"[""7104310""]","[""7104310"", ""7208312"", ""7886664"", ""7086125"", ""750334"", ""7516803"", ""7622831"", ""7208666"", ""7945809"", ""7635866""]",
292696,en,"how many people live and work in the bristol, pa area","[""7389698""]","[""7389698"", ""7437156"", ""7200558"", ""7685266"", ""7912446"", ""7657814"", ""7910380"", ""7429651"", ""7268481"", ""7180663""]",
1002636,en,when was the book i am malala published,"[""7259638""]","[""7259638"", ""7615919"", ""7272917"", ""7272235"", ""7796794"", ""3560495"", ""2244955"", ""7196877"", ""7149785"", ""7577363""]",
986319,en,who was singing song pretty woman in the movie?,"[""7293277""]","[""7293277"", ""7875835"", ""7286860"", ""7869446"", ""7256163"", ""7824358"", ""7291282"", ""7226999"", ""7324477"", ""5972440""]",
575875,en,what are three physical changes that take place when a skeletal muscle contracts,"[""7705605""]","[""7705605"", ""7990420"", ""7486687"", ""7624493"", ""3622804"", ""7249380"", ""7835367"", ""7528849"", ""7305776"", ""7683174""]",
1051133,en,who sings i can make your hands clap,"[""7742373""]","[""7742373"", ""7952481"", ""7288840"", ""3144010"", ""7291425"", ""7153442"", ""7850460"", ""7294715"", ""7279876"", ""7542951""]",
1095469,en,how much square foot per child in a mn child care center,"[""7585034""]","[""7585034"", ""7481700"", ""7337960"", ""1903553"", ""7987704"", ""7694971"", ""7959134"", ""7166393"", ""714510"", ""823854""]",
279229,en,how many chemicals has the fda banned in cosmetics in the us?,"[""7354184""]","[""7354184"", ""7933025"", ""7951365"", ""7986761"", ""7169259"", ""7266164"", ""7148073"", ""1670133"", ""992238"", ""7324215""]",
113206,en,cse top engineering colleges in hyderabad,"[""7437733""]","[""7437733"", ""7115754"", ""7205636"", ""7682771"", ""7248176"", ""7192866"", ""7107834"", ""7679443"", ""7776982"", ""7643266""]",
1023902,en,what number is kyrie irving on celtics,"[""7228036""]","[""7228036"", ""7789374"", ""8006999"", ""7827574"", ""7798416"", ""7233666"", ""7774695"", ""7224039"", ""7498111"", ""7518262""]",
634174,en,what does central idea mean in literature,"[""6271183""]","[""6271183"", ""7204340"", ""7851058"", ""7778543"", ""7544860"", ""7835961"", ""4215483"", ""7719848"", ""7318902"", ""7421336""]",
913070,en,what type of laptop is a lenovo,"[""7772024""]","[""7772024"", ""7173761"", ""7103540"", ""7235704"", ""7104920"", ""7219608"", ""6106913"", ""2786813"", ""7611089"", ""7969456""]",
615621,en,what crystallized american opinion at the beginning of world war i?,"[""7494558""]","[""7494558"", ""7146777"", ""145831"", ""4262837"", ""704363"", ""7107547"", ""3847797"", ""7554646"", ""7809670"", ""7281562""]",
273752,en,how long will pork chops last in fridge,"[""6177450""]","[""6177450"", ""7386375"", ""6998191"", ""824559"", ""1099182"", ""699578"", ""6023361"", ""7324892"", ""7077728"", ""7325613""]",
773650,en,what is most abundant gas in the atmosphere,"[""7960664""]","[""7960664"", ""7674924"", ""680323"", ""7986449"", ""7474511"", ""7733761"", ""23162"", ""1692450"", ""7414822"", ""7534241""]",
1095357,en,how much will a student get in loans,"[""7594541""]","[""7594541"", ""7256871"", ""7596571"", ""2588990"", ""7683779"", ""7071774"", ""7724525"", ""7632746"", ""3405792"", ""7383349""]",
