query_id,query_language,query,ground_truth_doc_ids,retrieved_doc_ids,sw_rate
1002373,en,where was for your eyes only filmed?,"[""7747666""]","[""7747666"", ""7272184"", ""7912657"", ""7095246"", ""7835634"", ""7651740"", ""7225891"", ""6541514"", ""7486048"", ""2890756""]",
609707,en,what county is montello wi in,"[""7690114""]","[""7690114"", ""2208454"", ""7817457"", ""7091358"", ""1699209"", ""7627481"", ""565636"", ""7685218"", ""7581376"", ""7816568""]",
393420,en,in history what is a sphere of influence,"[""7689572""]","[""7689572"", ""7783985"", ""5518472"", ""7704866"", ""7090117"", ""7082559"", ""7214220"", ""7244157"", ""7281562"", ""7766737""]",
1084596,en,what do you need for tags on car,"[""7126829""]","[""7126829"", ""7132332"", ""7508018"", ""7778314"", ""450426"", ""1558710"", ""7427327"", ""7392067"", ""7611822"", ""7549661""]",
1041656,en,what is the definition of fellowship in financial aid,"[""7199394""]","[""7199394"", ""7466552"", ""7142823"", ""7802155"", ""7859593"", ""7184755"", ""7257506"", ""7683779"", ""7146416"", ""7361133""]",
1097283,en,how many days did king spend in jail for protesting in birmingham,"[""7426908""]","[""7426908"", ""7856053"", ""7498046"", ""7497729"", ""3037266"", ""1198367"", ""7895995"", ""7972434"", ""2252799"", ""7368942""]",
166528,en,does ftp use the appdata folder,"[""7373623""]","[""7373623"", ""7517040"", ""7261645"", ""7396514"", ""7869800"", ""7261836"", ""7156990"", ""7074151"", ""7642336"", ""240868""]",
988720,en,who is the original singer for chicago,"[""7287922""]","[""7287922"", ""7725656"", ""7642166"", ""7952481"", ""7698164"", ""7810969"", ""2504440"", ""7247070"", ""7920427"", ""3144010""]",
1093928,en,is the iphone x waterproof or water resistant,"[""7711108""]","[""7711108"", ""7388471"", ""7550534"", ""7687516"", ""7715824"", ""7091295"", ""7841624"", ""7901437"", ""7228073"", ""7796400""]",
735175,en,what is cost and freight inco terms,"[""7522344""]","[""7522344"", ""7176679"", ""7239467"", ""7615545"", ""7141089"", ""7674273"", ""7550353"", ""6511908"", ""2116157"", ""7387270""]",
289276,en,how many milligrams of ritalin should an adult take,"[""7559170""]","[""7559170"", ""7443875"", ""7567998"", ""7798574"", ""7445506"", ""7591413"", ""7771991"", ""7735601"", ""8005631"", ""7830875""]",
1092946,en,benefits of beeswax and coconut oil candles,"[""7791376""]","[""7791376"", ""1733702"", ""1240847"", ""7749954"", ""7688790"", ""7318261"", ""7151655"", ""7521477"", ""7150914"", ""7840634""]",
988779,en,who is the leader of bahamas,"[""7287698""]","[""7287698"", ""7284090"", ""6141957"", ""7795062"", ""7289144"", ""7146494"", ""7593504"", ""7190874"", ""7288031"", ""7502542""]",
823310,en,what is the general function of vitamin c,"[""4092416""]","[""4092416"", ""1374083"", ""7716397"", ""7768495"", ""7955062"", ""7457408"", ""4039657"", ""7955063"", ""7076988"", ""7584004""]",
657264,en,what ended the gender discrimination,"[""1727593""]","[""635313"", ""7665730"", ""7666669"", ""1727593"", ""7657954"", ""7225096"", ""515308"", ""7823198"", ""7877769"", ""7766737""]",
209713,en,how big will a chiweenie get,"[""7330021""]","[""7330021"", ""2850054"", ""7594460"", ""7846964"", ""6735652"", ""7298577"", ""7298578"", ""7727953"", ""7344571"", ""5264767""]",
1017537,en,what to do as a security guard when you're by yourself in a place,"[""7237531""]","[""7237531"", ""7097506"", ""7387480"", ""270891"", ""7354478"", ""2209369"", ""7251481"", ""7538426"", ""7909394"", ""1090781""]",
1101486,en,difference between network and server connectivity,"[""7830658""]","[""7830658"", ""7973043"", ""7520000"", ""7221893"", ""7814829"", ""7921114"", ""7816587"", ""7705895"", ""7782905"", ""7658542""]",
1048297,en,cost of fret level and setup,"[""7187801""]","[""7187801"", ""7322149"", ""7507682"", ""7363404"", ""7781417"", ""7322948"", ""7355451"", ""159767"", ""7794265"", ""7561022""]",
383469,en,how to train your dog to do tricks youtube,"[""7522587""]","[""7522587"", ""7230847"", ""7071717"", ""7341578"", ""7952808"", ""7222578"", ""7816587"", ""7327297"", ""7909027"", ""7959219""]",
1022253,en,which type of variable is manipulated by the researcher?,"[""7779110""]","[""896966"", ""7779110"", ""7340503"", ""7297406"", ""2459114"", ""7166781"", ""7498811"", ""7849300"", ""7994378"", ""1897354""]",
1010810,en,what year did kingpin come out,"[""7246941""]","[""7246941"", ""7897425"", ""7944889"", ""7879859"", ""7259822"", ""7260903"", ""7548661"", ""7834178"", ""7910448"", ""3560495""]",
994071,en,which legal case forced the university of maryland to admit an african american student to its law school?,"[""7275935""]","[""7275935"", ""7895995"", ""2378839"", ""7245052"", ""7098390"", ""7666669"", ""7098048"", ""7604472"", ""7877769"", ""7246746""]",
1041454,en,what is the definition of screenshot,"[""7199649""]","[""7199649"", ""7506157"", ""7901711"", ""7974156"", ""7778322"", ""7588579"", ""4883777"", ""7969478"", ""7183229"", ""7964957""]",
1003000,en,when was grenier field built in nh,"[""7258738""]","[""7258738"", ""7900732"", ""7268109"", ""7698327"", ""7439881"", ""7749434"", ""7259931"", ""7931628"", ""7900193"", ""7776424""]",
1097736,en,how long to get idaho refund after its been processed,"[""7391855""]","[""7391855"", ""7318237"", ""4005338"", ""7575164"", ""7901388"", ""7465867"", ""3860357"", ""5542002"", ""2206887"", ""7354468""]",
814021,en,what is the customer service number for amazon,"[""148297"", ""1787021""]","[""148297"", ""1787021"", ""4790280"", ""7275747"", ""7458356"", ""7078615"", ""7663012"", ""7190528"", ""7889109"", ""7517018""]",
382452,en,how to teach my children to organize their room,"[""7503201""]","[""7503201"", ""7251481"", ""7147226"", ""7341578"", ""7107597"", ""7538425"", ""3183737"", ""7480734"", ""7481700"", ""1903553""]",
1101968,en,why should you drink a cup of water for every cup of coffee,"[""7410755""]","[""7410755"", ""737886"", ""7745404"", ""7325550"", ""7396071"", ""2173490"", ""1616468"", ""7420079"", ""7364616"", ""7764398""]",
1096006,en,how much does uber make per year,"[""7543662""]","[""7543662"", ""324034"", ""7619863"", ""7904969"", ""7916200"", ""7219870"", ""6569263"", ""7867951"", ""6110756"", ""7300879""]",
380145,en,how to show source code for an oracle view,"[""7701732""]","[""7701732"", ""7072264"", ""7099448"", ""7531029"", ""7147226"", ""7203524"", ""7801020"", ""7409686"", ""7984546"", ""7092822""]",
1043615,en,what is the brightest star?,"[""7196980""]","[""7196980"", ""7935393"", ""7935390"", ""4487969"", ""4984619"", ""7115248"", ""7451286"", ""7802322"", ""7366591"", ""7567652""]",
234932,en,how happy retirees spend their time,"[""7077191"", ""7077188""]","[""7077191"", ""7077188"", ""2388250"", ""3269229"", ""7256779"", ""7309920"", ""7435482"", ""7435487"", ""6154225"", ""7104279""]",
887599,en,what pokemon can you catch in pokemon emerald,"[""7945986""]","[""7945986"", ""2402791"", ""7509610"", ""7230083"", ""7357948"", ""7657551"", ""7871918"", ""7893280"", ""7747906"", ""7924808""]",
851380,en,what is the tiniest bug,"[""75420""]","[""75420"", ""7205573"", ""7101499"", ""7950340"", ""7114015"", ""7454642"", ""7698460"", ""7197007"", ""7808479"", ""7654334""]",
841973,en,what is the purpose of a knock sensor,"[""4757522""]","[""4757522"", ""7614525"", ""7508761"", ""7322363"", ""7314994"", ""7091104"", ""7389973"", ""7550921"", ""7339619"", ""7679539""]",
1025268,en,what mansion was used in the beguiled?,"[""7225891""]","[""7225891"", ""7535581"", ""7651740"", ""7806882"", ""7877224"", ""7239093"", ""6843110"", ""7620046"", ""7260450"", ""7208858""]",
1047012,en,who played miss kitty in gunsmoke,"[""4783316""]","[""4783316"", ""7239171"", ""7906424"", ""7239729"", ""7302021"", ""7764195"", ""7935493"", ""7285853"", ""7291282"", ""7872329""]",
119952,en,define de minimis in law,"[""2001175""]","[""2001175"", ""7480931"", ""7654334"", ""1491391"", ""6057028"", ""7166365"", ""7840602"", ""7290198"", ""7842625"", ""7240277""]",
1017959,en,which president spent most time away from white house,"[""7729353""]","[""7729353"", ""7293681"", ""7813911"", ""7804887"", ""3700241"", ""7293940"", ""7958455"", ""7615598"", ""7744388"", ""7615145""]",
894050,en,what should the oxygen level in your blood be?,"[""7949214""]","[""7949214"", ""7682293"", ""299330"", ""7767446"", ""7976667"", ""7823955"", ""7960384"", ""7528795"", ""1062868"", ""7142553""]",
1093885,en,is the weekend considered a business day,"[""7713298""]","[""7713298"", ""3948109"", ""1248180"", ""7236463"", ""7716646"", ""7492838"", ""7650302"", ""7816587"", ""7985702"", ""3440388""]",
1016676,en,what town in kansas is home to boot hill,"[""7238811""]","[""7238811"", ""7914744"", ""7638313"", ""7553316"", ""7893179"", ""7118860"", ""7524528"", ""7805201"", ""7802127"", ""7603991""]",
1038180,en,what is the importance of active listening in communication,"[""7204691""]","[""7204691"", ""7370295"", ""7809228"", ""7304355"", ""7933299"", ""7328038"", ""7686626"", ""7154100"", ""7597591"", ""7136645""]",
746438,en,what is fasting before blood test,"[""7614909""]","[""443957"", ""7415638"", ""7614909"", ""443952"", ""7431452"", ""6227116"", ""57196"", ""7157629"", ""2437027"", ""6055""]",
817193,en,what is the difference between coaching and mentoring,"[""7972891"", ""7972893""]","[""7972891"", ""7972893"", ""7405394"", ""7816587"", ""7927101"", ""7211278"", ""7907439"", ""4548592"", ""7613183"", ""3957337""]",
431739,en,is yale a private university?,"[""2452077""]","[""2452077"", ""7888550"", ""3368477"", ""7188652"", ""7071774"", ""7264873"", ""7604472"", ""7571616"", ""7822380"", ""7783012""]",
695968,en,what is a primary plant tissue,"[""6182047""]","[""7224101"", ""7105404"", ""6182047"", ""7970697"", ""7224094"", ""7203363"", ""7478424"", ""3230991"", ""7273647"", ""7746710""]",
815243,en,what is the definition of my monologue,"[""2392352""]","[""2392352"", ""7785547"", ""1058894"", ""7409913"", ""7101499"", ""7282417"", ""7324620"", ""7247711"", ""7551078"", ""7581165""]",
299911,en,how many weeks of leave does an employer have to offer for maternity leave,"[""4101557""]","[""4101557"", ""7928070"", ""7326330"", ""7069832"", ""499891"", ""7460955"", ""1472054"", ""1248180"", ""7445050"", ""7716503""]",
1002148,en,when will foxconn begin manufacturing,"[""7260887""]","[""7260887"", ""7247235"", ""7940121"", ""7968067"", ""7710549"", ""7260852"", ""7631710"", ""7255617"", ""7665546"", ""7709097""]",
997676,en,where is the best place for a money plant?,"[""7269623""]","[""7269623"", ""7095246"", ""7866428"", ""7561502"", ""3797164"", ""7755622"", ""7884727"", ""248184"", ""4590299"", ""7267194""]",
1077536,en,will i be able to get a job after college,"[""7868715""]","[""7868715"", ""7645101"", ""7987851"", ""7632746"", ""8009106"", ""7635185"", ""260759"", ""7816587"", ""7435487"", ""7351362""]",
457950,en,most famous users on animal jam,"[""7516170""]","[""7516170"", ""7138192"", ""7451471"", ""7287518"", ""7636844"", ""7247338"", ""7882350"", ""7966632"", ""7556122"", ""7943554""]",
1071101,en,what is a low expense ratio for an etf,"[""7157808""]","[""7157808"", ""7047301"", ""1570584"", ""7142823"", ""7172263"", ""7683717"", ""7376654"", ""7435487"", ""7258627"", ""7645101""]",
829255,en,what is the main concept of the fifth amendment?,"[""7880502""]","[""7880502"", ""7272822"", ""7349246"", ""7272761"", ""2657978"", ""7906443"", ""2058695"", ""7273069"", ""1584950"", ""7883170""]",
900466,en,what tea is good for soothing.your throat,"[""7751577""]","[""7751577"", ""7278626"", ""7666853"", ""2234555"", ""7127554"", ""3222326"", ""7150914"", ""7601583"", ""1491677"", ""4398627""]",
1087319,en,what are signs and symptoms of a concussion,"[""7102864""]","[""2335830"", ""7102864"", ""6464889"", ""7145722"", ""7434763"", ""4796753"", ""7305776"", ""7321110"", ""6578018"", ""1541418""]",
626695,en,what do you major in to be a counselor,"[""7573823""]","[""7573823"", ""4632451"", ""6402024"", ""7536954"", ""7863564"", ""7943121"", ""7916958"", ""3258188"", ""7211278"", ""7375538""]",
278920,en,how many casinos are there in canada,"[""7077601""]","[""7077601"", ""7452193"", ""7305426"", ""7486777"", ""7903408"", ""242856"", ""3485313"", ""7529021"", ""7256064"", ""7617936""]",
5526,en,Pittsburg Kansas region is located in which of the 11 physiographic regions,"[""7603991""]","[""7603991"", ""7553316"", ""7900996"", ""7546569"", ""7276446"", ""7476064"", ""7089007"", ""7845452"", ""7131535"", ""7121065""]",
927813,en,what year was hank aaron on the cover of sports illustrated,"[""7902311""]","[""7902311"", ""7911726"", ""7289572"", ""2767631"", ""4765911"", ""815013"", ""7281092"", ""7830233"", ""7247338"", ""7095246""]",
1018177,en,which process is more efficient fermentation or respiration?,"[""1480397""]","[""7936407"", ""1480397"", ""7082136"", ""7079822"", ""7188758"", ""7240172"", ""1943020"", ""1304949"", ""7828466"", ""7595341""]",
1087143,en,what are the best steaks from a deer,"[""7104310""]","[""7104310"", ""7886664"", ""750334"", ""7208312"", ""7516803"", ""7635866"", ""7622831"", ""7605458"", ""7346827"", ""7945809""]",
292696,en,"how many people live and work in the bristol, pa area","[""7389698""]","[""7389698"", ""7886520"", ""7200558"", ""7437156"", ""7502399"", ""7852858"", ""7910380"", ""7117266"", ""7525964"", ""7468059""]",
1002636,en,when was the book i am malala published,"[""7259638""]","[""7259638"", ""7615919"", ""7853859"", ""7262932"", ""7856053"", ""7272235"", ""7196877"", ""7292841"", ""7499985"", ""7272917""]",
986319,en,who was singing song pretty woman in the movie?,"[""7293277""]","[""7293277"", ""7286860"", ""7824358"", ""7885991"", ""7875835"", ""7291031"", ""7090895"", ""7291282"", ""7697790"", ""7324477""]",
575875,en,what are three physical changes that take place when a skeletal muscle contracts,"[""7705605""]","[""7705605"", ""7990420"", ""7486687"", ""7683174"", ""7107597"", ""7103609"", ""5268318"", ""7086280"", ""7765540"", ""7835367""]",
1051133,en,who sings i can make your hands clap,"[""7742373""]","[""7742373"", ""7291425"", ""7813296"", ""7943554"", ""7584624"", ""7838580"", ""7233460"", ""7294715"", ""7542951"", ""7754210""]",
1095469,en,how much square foot per child in a mn child care center,"[""7585034""]","[""7585034"", ""7481700"", ""1903553"", ""780574"", ""7166393"", ""714510"", ""7095246"", ""7694971"", ""3216443"", ""7235081""]",
279229,en,how many chemicals has the fda banned in cosmetics in the us?,"[""7354184""]","[""7354184"", ""7266164"", ""7230736"", ""7536669"", ""7169259"", ""7230437"", ""7510768"", ""7656967"", ""7858163"", ""7335152""]",
113206,en,cse top engineering colleges in hyderabad,"[""7437733""]","[""7437733"", ""7192866"", ""7682771"", ""7632880"", ""7806932"", ""7248176"", ""7115754"", ""7084223"", ""7179378"", ""7985724""]",
1023902,en,what number is kyrie irving on celtics,"[""7228036""]","[""7228036"", ""7224039"", ""7827574"", ""7498111"", ""8006999"", ""7789374"", ""7377866"", ""7816587"", ""7076545"", ""7095246""]",
634174,en,what does central idea mean in literature,"[""6271183""]","[""6271183"", ""7567949"", ""7204340"", ""7544860"", ""7477756"", ""7277152"", ""7259545"", ""7136112"", ""7145129"", ""7778543""]",
913070,en,what type of laptop is a lenovo,"[""7772024""]","[""7772024"", ""7173761"", ""7687708"", ""7235704"", ""7969456"", ""7181926"", ""7824560"", ""7214060"", ""7380723"", ""7219608""]",
615621,en,what crystallized american opinion at the beginning of world war i?,"[""7494558""]","[""7494558"", ""7146777"", ""145831"", ""7496432"", ""7244033"", ""7899750"", ""7855269"", ""7509051"", ""4500378"", ""7787394""]",
273752,en,how long will pork chops last in fridge,"[""6177450""]","[""6177450"", ""7386375"", ""6998191"", ""824559"", ""7324892"", ""699578"", ""6023361"", ""7325613"", ""7608737"", ""1099182""]",
773650,en,what is most abundant gas in the atmosphere,"[""7960664""]","[""7960664"", ""7674924"", ""680323"", ""1692450"", ""7986449"", ""23162"", ""7733761"", ""7100724"", ""7414822"", ""7534241""]",
